"subject","course_code","course_name","credits","description"
"Television, Film and New Media","TFM 550","Art Direction for Television and Film","3","Aesthetic, technical, and practical aspects of design for television and film. Experience in scenic design, graphics, set decoration, budgeting, and scheduling."
"Television, Film and New Media","TFM 551","Production Design for Television and Film","3","Theory and analysis of production design concepts for television and film. Development of designs and analysis of technical requirements for fictional and nonfictional productions."
"Television, Film and New Media","TFM 552","3D Digital Storytelling","3","Narrative in animation. Pre-production and production techniques in 3D animated film."
"Television, Film and New Media","TFM 558","Costume Design for Television and Film","3","Advanced studies in costume design. Budgeting and departmental management, character development, design problems, materials, production, rendering layout, script breakdowns."
"Television, Film and New Media","TFM 559","Digital Design for Film and Stage","3","Theories and applications of commonly used 3D modeling programs in the entertainment industry."
"Television, Film and New Media","TFM 560","Advanced Film","3","Practicum in direction and production of dramatic and nondramatic film. Cameras, lighting, design, sound techniques, experience in university sponsored productions. Completion of a short film."
"Television, Film and New Media","TFM 561","Advanced Television","3","Production processes and techniques to include producing, critical analysis, directing, digital cinematography, and editing of scripted projects. Experience in individual and university-sponsored productions."
"Television, Film and New Media","TFM 562","Doomsday Cinema","3","Explores the theme of “Doomsday”, on television, cinema, and videogames. Students will create their own doomsday scenarios based on real-life events like climate change, pandemics, AI, and nuclear threats. It includes studying various media, texts, and prophecies to inspire their creations, culminating in ready for film projects, final treatments and synopses."
"Television, Film and New Media","TFM 563","Documentary: History and Theory","3","Persuasive concepts, techniques, and forms in documentary film. Major historical works and their impact on society."
"Television, Film and New Media","TFM 571","Selected Topics in Director Studies","3","Historical significance of and theoretical approaches to major media directors (Welles, Hitchcock, Spielberg, etc.) including breadth of work, cultural and generic contexts, aesthetic innovation, and recurring themes."
