"course_code","course_title","department","credits","description"
"GEOG272","Geography of World Regions","Geography (GEOG)","Credit Hours:3","Description:Appraisal of the interaction between the physical environment, the human resources, and economic activities for the major regions of the world. Application of fundamental geographical concepts to regional analysis."
"GEOG281","Introduction to Water ScienceCrosslisted withNRES 281","Geography (GEOG)","Credit Hours:3","Description:Survey of the water science from the perspective of both natural and social sciences. Water budget, precipitation, evapotranspiration, runoff and stream flow, groundwater, water quality parameters, economics of water, water policy, water law and water politics."
"GEOG289","People and the Land: Human Environmental Interactions on the Great PlainsCrosslisted withNRES 289","Geography (GEOG)","Credit Hours:3","Description:Explore human environmental interaction on the Great Plains. Samples a variety of Great Plains cultures and time periods to explore past use of the Great Plains environment. Evaluation of attributes and related data critical to the operation of past social-ecological systems with reference to changing climatic/ecological dynamics, human environmental impacts, and the sustainability of various indigenous and western modes of land use on the Great Plains. Investigate knowledge of these processes and how they can be of relevance to contemporary issues of Great Plains land management and resource utilization."
"GEOG298","Undergraduate Research","Geography (GEOG)","Credit Hours:1-6","Description:Research experience."
"GEOG308","BiogeographyCrosslisted withGEOL 308,NRES 308","Geography (GEOG)","Credit Hours:3","Description:Introduction to the basic concepts of biogeography, the study of distributions of plants and animals, both past and present."
"GEOG317","Cartography I: Introduction to Cartography","Geography (GEOG)","Credit Hours:4","Description:Introduction to maps and mapping with emphasis on applied and theoretical considerations in map design and construction. Students create computer maps from specifications of instructor. Opportunity to actively participate in the technical processes of data collection, cartographic design, and construction normally associated with the actual production of maps."
"GEOG334","Historical Geography of the Great Plains","Geography (GEOG)","Credit Hours:3","Description:Traces the sequence of the human occupancy of the Great Plains from prehistoric times to the present. Focus on the changing perception and utilization of the Great Plains environment, leading to the emergence of a distinctive contemporary region."
"GEOG361","Urban Geography","Geography (GEOG)","Credit Hours:3","Description:Geography of cities and metropolitan areas of the past, present, and future. Spatial structures of urban settlements in North America and elsewhere examined both theoretically and descriptively."
"GEOG362","Rural Landscapes and Livelihoods in a Global World","Geography (GEOG)","Credit Hours:3","Description:Examine the intersection of social, economic, and environmental sustainability in the context of rural landscapes in an increasingly urban and globalized world. Topics include the evolution of the rural landscape, associated major social transformations, the history of agricultural consolidation, the growth of rural industrialization, policy implications, and the resilience of rural people."
"GEOG370","Geography of Nebraska","Geography (GEOG)","Credit Hours:3","Description:Survey of the physical and cultural features of the geography of Nebraska as related to the changing patterns in the human occupance of the geographic regions of the state."
"GEOG372","European Landscapes and Cultures","Geography (GEOG)","Credit Hours:3","Description:The physical and human geographies of Europe. Population migrations, landscape change, and diversity of culture in Europe and selected sub-regions of Europe."
"GEOG377","Women of the Great PlainsCrosslisted withGPSP 377,WMNS 377","Geography (GEOG)","Credit Hours:3","Description:The intersection of gender, identity, power, and representation throughout time and space in the Great Plains of the United States and Canada."
"GEOG380","Geography of AfricaCrosslisted withETHN 380,NRES 380","Geography (GEOG)","Credit Hours:3","Description:Overview of the major physical and human landscapes in Africa. Prominent past and current events will be placed into a spatial context in an attempt to develop insight into the interrelationships that exist among people, cultures, countries, economies, and the environment, not only within Africa, but between Africa and the rest of the world."
"GEOG391","Special Topics in Geography","Geography (GEOG)","Credit Hours:1-6","Description:Topics vary."
"GEOG396","Independent Study in Geography","Geography (GEOG)","Credit Hours:1-3","Description:Independent reading or research under direction by a faculty member."
"GEOG402","Geography Capstone","Geography (GEOG)","Credit Hours:3","Description:The history and philosophy of geography. Contemporary issues in geography."
