"code","title","credits","department","campus"
"EALC-OS 300","UNDISTRIBUTED OVERSEAS STUDY","0 - 0","College of Arts and Sciences","Bloomington"
"EALC-OS 400","UNDISTRIBUTED OVERSEAS STUDY","0 - 0","College of Arts and Sciences","Bloomington"
"EALC-OS 500","UNDISTRIBUTED OVERSEAS STUDY","0 - 0","College of Arts and Sciences","Bloomington"
"EALC-X 490","INDIVIDUAL READINGS","1 - 1","College of Arts and Sciences","Bloomington"
"EAS-A 332","ATMOSPHERIC THERMODYNAMICS & CLOUD PROCESSES",3,"College of Arts and Sciences","Bloomington"
"EAS-A 339","WEATHER ANALYSIS AND FORECASTING",3,"College of Arts and Sciences","Bloomington"
"EAS-A 340","PHYSICAL METEOROLOGY AND CLIMATOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-A 347","INSTRUMENTATION FOR ATMOSPHERIC SCIENCE",3,"College of Arts and Sciences","Bloomington"
"EAS-A 364","ATMOSPHERIC DYNAMICS I",3,"College of Arts and Sciences","Bloomington"
"EAS-A 434","DYNAMIC METEOROLOGY 2",3,"College of Arts and Sciences","Bloomington"
"EAS-A 437","ADVANCED SYNOPTIC METEOROLOGY AND CLIMATOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-A 445","CLIMATE DYNAMICS",3,"College of Arts and Sciences","Bloomington"
"EAS-A 460","MESOSCALE METEOROLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-A 474","TOPICS IN ATMOSPHERIC SCIENCE",3,"College of Arts and Sciences","Bloomington"
"EAS-A 476","CLIMATE CHANGE SCIENCE",3,"College of Arts and Sciences","Bloomington"
"EAS-A 477","CURRENT AND FUTURE TRENDS IN EXTREME WEATHER",3,"College of Arts and Sciences","Bloomington"
"EAS-A 547","ATMOSPHERIC INSTRUMENTATION",3,"College of Arts and Sciences","Bloomington"
"EAS-A 594","DATA ASSIMILATION TECHNIQUES AND APPLICATIONS",3,"College of Arts and Sciences","Bloomington"
"EAS-E 103","EARTH SCIENCE: MATERIALS AND PROCESSES",3,"College of Arts and Sciences","Bloomington"
"EAS-E 104","EVOLUTION OF THE EARTH",3,"College of Arts and Sciences","Bloomington"
"EAS-E 105","EARTH: OUR HABITABLE PLANET",3,"College of Arts and Sciences","Bloomington"
"EAS-E 114","DINOSAURS AND THEIR RELATIVES",3,"College of Arts and Sciences","Bloomington"
"EAS-E 116","OUR PLANET AND ITS FUTURE",3,"College of Arts and Sciences","Bloomington"
"EAS-E 118","SUSTAINABILITY IN WATER RESOURCES",3,"College of Arts and Sciences","Bloomington"
"EAS-E 121","ORIGIN AND EVOLUTION OF MARS AND ROCKY PLANETARY BODIES",3,"College of Arts and Sciences","Bloomington"
"EAS-E 122","EARTH'S DYNAMIC ATMOSPHERE",3,"College of Arts and Sciences","Bloomington"
"EAS-E 131","OCEANS AND OUR GLOBAL ENVIRONMENT",3,"College of Arts and Sciences","Bloomington"
"EAS-E 138","GEOLOGY OF STATE AND NATIONAL PARKS REVEALED",3,"College of Arts and Sciences","Bloomington"
"EAS-E 141","EARTHQUAKES AND VOLCANOES",3,"College of Arts and Sciences","Bloomington"
"EAS-E 144","EXTREME WEATHER AND ITS IMPACTS",3,"College of Arts and Sciences","Bloomington"
"EAS-E 171","ENVIRONMENTAL GEOLOGY IN THE TWENTY-FIRST CENTURY",3,"College of Arts and Sciences","Bloomington"
"EAS-E 190","THE EVOLVING EARTH","1 - 1","College of Arts and Sciences","Bloomington"
"EAS-E 225","EARTH MATERIALS",4,"College of Arts and Sciences","Bloomington"
"EAS-E 226","EARTH PROCESSES",3,"College of Arts and Sciences","Bloomington"
"EAS-E 227","EARTH CLIMATE AND HISTORY",3,"College of Arts and Sciences","Bloomington"
"EAS-E 314","DATA ANALYSIS FOR EARTH SCIENCE",3,"College of Arts and Sciences","Bloomington"
"EAS-E 316","MINERAL RESOURCES",3,"College of Arts and Sciences","Bloomington"
"EAS-E 320","APPLIED MINERALOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-E 330","HUMAN IMPACTS ON EARTH SYSTEMS: QUANTIFYING IMPACTS, DESIGNING SOLUTIONS",3,"College of Arts and Sciences","Bloomington"
"EAS-E 333","SEDIMENTATION AND TECTONICS",4,"College of Arts and Sciences","Bloomington"
"EAS-E 341","NATURAL HISTORY OF CORAL REEFS",3,"College of Arts and Sciences","Bloomington"
"EAS-E 351","ELEMENTS OF HYDROLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-E 406","INTRODUCTION TO GEOCHEMISTRY",3,"College of Arts and Sciences","Bloomington"
"EAS-E 411","INVERTEBRATE PALEONTOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-E 412","INTRODUCTION TO VERTEBRATE PALEONTOLOGY","2 - 2","College of Arts and Sciences","Bloomington"
"EAS-E 415","PRINCIPLES OF GEOMORPHOLOGY","3 - 3","College of Arts and Sciences","Bloomington"
"EAS-E 416","ECONOMIC GEOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-E 417","OPTICAL MINERALOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-E 418","IGNEOUS AND METAMORPHIC PETROLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-E 423","METHODS IN APPLIED GEOPHYSICS","3 - 3","College of Arts and Sciences","Bloomington"
"EAS-E 430","ENVIRONMENTAL AND ENERGY DIPLOMACY",3,"College of Arts and Sciences","Bloomington"
"EAS-E 432","VIRTUAL GEOSCIENCES FIELD CAMP - NORTHERN ROCKY MOUNTAINS",4,"College of Arts and Sciences","Bloomington"
"EAS-E 435","GLACIAL AND QUATERNARY GEOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-E 444","METHODS IN ANALYTICAL GEOCHEMISTRY",3,"College of Arts and Sciences","Bloomington"
"EAS-E 451","PRINCIPLES OF HYDROGEOLOGY","2 - 2","College of Arts and Sciences","Bloomington"
"EAS-E 454","FUNDAMENTLS OF PLATE TECTONICS",3,"College of Arts and Sciences","Bloomington"
"EAS-E 486","AQUEOUS CHEMISTRY AND MODELING",3,"College of Arts and Sciences","Bloomington"
"EAS-E 488","PALEOCLIMATOLOGY: A GEOLOGICAL RECORD OF EARTH'S CLIMATE HISTORY",3,"College of Arts and Sciences","Bloomington"
"EAS-E 490","UNDERGRADUATE SEMINAR","1 - 1","College of Arts and Sciences","Bloomington"
"EAS-E 499","HONORS RESEARCH IN GEOSCIENCES","1 - 1","College of Arts and Sciences","Bloomington"
"EAS-G 512","INTRODUCTION TO VERTEBRATE PALEONTOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 513","SEISMOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 517","OPTICAL MINERALOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 520","MECHANICS FOR THE EARTH SCIENCES",3,"College of Arts and Sciences","Bloomington"
"EAS-G 534","DYNAMIC METEOROLOGY 2",3,"College of Arts and Sciences","Bloomington"
"EAS-G 537","ADVANCED SYNOPTIC METEOROLOGY AND CLIMATOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 540","PHYSICAL METEOROLOGY AND CLIMATOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 544","METHODS IN ANALYTICAL GEOCHEMISTRY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 545","CLIMATE DYNAMICS",3,"College of Arts and Sciences","Bloomington"
"EAS-G 549","FIELD GEOLOGY AND PALEOANTHROPOLOGY AT OLDUVAI GORGE",6,"College of Arts and Sciences","Bloomington"
"EAS-G 551","ADVANCED HYDROGEOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 554","FUNDAMENTLS OF PLATE TECTONICS",3,"College of Arts and Sciences","Bloomington"
"EAS-G 559","EARTH SURFACE PROCESSES","3 - 3","College of Arts and Sciences","Bloomington"
"EAS-G 561","PALEOECOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 562","GEOMETRIC MORPHOMETRICS",3,"College of Arts and Sciences","Bloomington"
"EAS-G 563","QUANTITATIVE PALEONTOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 564","DYNAMIC METEOROLOGY I",3,"College of Arts and Sciences","Bloomington"
"EAS-G 572","BASIN ANALYSIS AND HYDROCARBONS",3,"College of Arts and Sciences","Bloomington"
"EAS-G 574","TOPICS IN ATMOSPHERIC SCIENCE",3,"College of Arts and Sciences","Bloomington"
"EAS-G 576","CLIMATE CHANGE",3,"College of Arts and Sciences","Bloomington"
"EAS-G 577","CURRENT AND FUTURE TRENDS IN EXTREME WEATHER",3,"College of Arts and Sciences","Bloomington"
"EAS-G 581","SURFICIAL GEOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 582","MATHEMATICAL MODELING IN GEOSCIENCES",3,"College of Arts and Sciences","Bloomington"
"EAS-G 583","ISOTOPE GEOCHEMISTRY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 586","AQUEOUS GEOCHEMISTRY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 587","ORGANIC GEOCHEMISTRY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 588","PALEOCLIMATOLOGY:  THE GEOLOGICAL RECORD OF EARTH'S CLIMATE HISTORY",3,"College of Arts and Sciences","Bloomington"
"EAS-G 590","PROFESSIONAL DEVELOPMENT IN THE GEOSCIENCES",3,"College of Arts and Sciences","Bloomington"
"EAS-G 612","INVERSE METHODS IN GEOPHYSICS",3,"College of Arts and Sciences","Bloomington"
"EAS-G 633","ADVANCED GEOPHYSICS SEMINAR","1 - 1","College of Arts and Sciences","Bloomington"
"EAS-G 637","SEMINAR IN TECTONICS",1,"College of Arts and Sciences","Bloomington"
"EAS-G 690","ADVANCED GEOLOGY SEMINAR","1 - 1","College of Arts and Sciences","Bloomington"
"EAS-G 700","GEOLOGIC PROBLEMS","1 - 1","College of Arts and Sciences","Bloomington"
"EAS-G 810","RESEARCH","1 - 1","College of Arts and Sciences","Bloomington"
"EAS-G 901","ADVANCED RESEARCH",6,"College of Arts and Sciences","Bloomington"
"EAS-OS 100","UNDISTRIBUTED OVERSEAS STUDY","0 - 0","College of Arts and Sciences","Bloomington"
"EAS-X 150","ASURE EARTH & ATMOSPHERIC SCIENCES RESEARCH LAB",3,"College of Arts and Sciences","Bloomington"
"EAS-X 329","FIELD METHODS IN ENVIRONMENTAL GEOLOGY",3,"College of Arts and Sciences","Bloomington"
"EAS-X 377","FIELD GEOLOGY AND PALEOANTHROPOLOGY AT OLDUVAI GORGE",6,"College of Arts and Sciences","Bloomington"
"EAS-X 420","REGIONAL GEOLOGY FIELD TRIP","1 - 1","College of Arts and Sciences","Bloomington"
"EAS-X 428","FIELD GEOLOGY: MONTANA AND WYOMING",5,"College of Arts and Sciences","Bloomington"
"EAS-X 429","FIELD GEOLOGY IN THE ROCKY MOUNTAINS","5 - 5","College of Arts and Sciences","Bloomington"
"EAS-X 498","UNDERGRADUATE RESEARCH IN GEOSCIENCES","1 - 1","College of Arts and Sciences","Bloomington"
"ECE-BE 499","BE-ECE","0 - 0","School of Engineering and Technology","Indianapolis"
"ECON-B 251","FUNDAMENTALS OF ECONOMICS FOR BUSINESS I",3,"College of Arts and Sciences","Bloomington"
"ECON-B 252","FUNDAMENTALS OF ECONOMICS FOR BUSINESS II",3,"College of Arts and Sciences","Bloomington"
"ECON-E 101","SURVEY OF ECONOMIC ISSUES AND PROBLEMS",3,"School of Business","Southeast"
"ECON-E 103","INTRODUCTION TO MICROECONOMICS",3,"School of Business and Economics","East"
"ECON-E 103","INTRODUCTION TO MICROECONOMICS",3,"School of Liberal Arts","Indianapolis"
"ECON-E 103","INTRODUCTION TO MICROECONOMICS",3,"School of Business","Kokomo"
"ECON-E 103","INTRODUCTION TO MICROECONOMICS",3,"School of Business and Economics","Northwest"
"ECON-E 103","INTRODUCTION TO MICROECONOMICS",3,"College of Professional Studies","South Bend"
"ECON-E 103","INTRODUCTION TO MICROECONOMICS",3,"School of Business","Southeast"
"ECON-E 104","INTRODUCTION TO MACROECONOMICS",3,"School of Business and Economics","East"
"ECON-E 104","INTRODUCTION TO MACROECONOMICS",3,"School of Liberal Arts","Indianapolis"
"ECON-E 104","INTRODUCTION TO MACROECONOMICS",3,"School of Business","Kokomo"
"ECON-E 104","INTRODUCTION TO MACROECONOMICS",3,"School of Business and Economics","Northwest"
"ECON-E 104","INTRODUCTION TO MACROECONOMICS",3,"College of Professional Studies","South Bend"
"ECON-E 104","INTRODUCTION TO MACROECONOMICS",3,"School of Business","Southeast"
"ECON-E 111","TOPICS IN ECONOMIC HISTORY 1",3,"School of Business and Economics","Northwest"
"ECON-E 113","CAPITALISM AND DEMOCRACY",3,"College of Arts and Sciences","Bloomington"
"ECON-E 115","EVERYDAY ECONOMICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 187","INTRODUCTION TO HEALTH ECONOMICS",3,"School of Liberal Arts","Indianapolis"
"ECON-E 200","FUNDAMENTALS OF ECONOMICS AND AN OVERVIEW","3 - 3","School of Business","Kokomo"
"ECON-E 201","INTRODUCTION TO MICROECONOMICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 201","INTRODUCTION TO MICROECONOMICS",3,"IU Columbus","Columbus"
"ECON-E 201","INTRODUCTION TO MICROECONOMICS",3,"School of Business and Economics","East"
"ECON-E 201","INTRODUCTION TO MICROECONOMICS",3,"School of Liberal Arts","Indianapolis"
"ECON-E 201","INTRODUCTION TO MICROECONOMICS",3,"School of Business","Kokomo"
"ECON-E 201","INTRODUCTION TO MICROECONOMICS",3,"School of Business and Economics","Northwest"
"ECON-E 201","INTRODUCTION TO MICROECONOMICS",3,"College of Professional Studies","South Bend"
"ECON-E 201","INTRODUCTION TO MICROECONOMICS",3,"School of Business","Southeast"
"ECON-E 202","INTRODUCTION TO MACROECONOMICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 202","INTRODUCTION TO MACROECONOMICS",3,"IU Columbus","Columbus"
"ECON-E 202","INTRODUCTION TO MACROECONOMICS",3,"School of Business and Economics","East"
"ECON-E 202","INTRODUCTION TO MACROECONOMICS",3,"School of Liberal Arts","Indianapolis"
"ECON-E 202","INTRODUCTION TO MACROECONOMICS",3,"School of Business","Kokomo"
"ECON-E 202","INTRODUCTION TO MACROECONOMICS",3,"School of Business and Economics","Northwest"
"ECON-E 202","INTRODUCTION TO MACROECONOMICS",3,"College of Professional Studies","South Bend"
"ECON-E 202","INTRODUCTION TO MACROECONOMICS",3,"School of Business","Southeast"
"ECON-E 203","INTRODUCTION TO INTERNATIONAL ECONOMICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 211","APPLIED PRINCIPLES OF MICROECONOMICS: CREATIVE COMMERCE",3,"College of Arts and Sciences","Bloomington"
"ECON-E 251","FUNDAMENTALS OF ECONOMICS I",3,"College of Arts and Sciences","Bloomington"
"ECON-E 252","FUNDAMENTALS OF ECONOMICS II",3,"College of Arts and Sciences","Bloomington"
"ECON-E 270","INTRODUCTION TO STATISTICAL THEORY IN ECONOMICS AND BUSINESS",3,"IU Columbus","Columbus"
"ECON-E 270","INTRODUCTION TO STATISTICAL THEORY IN ECONOMICS AND BUSINESS",3,"School of Business and Economics","East"
"ECON-E 270","INTRODUCTION TO STATISTICAL THEORY IN ECONOMICS AND BUSINESS",3,"School of Liberal Arts","Indianapolis"
"ECON-E 270","INTRODUCTION TO STATISTICAL THEORY IN ECONOMICS AND BUSINESS",3,"School of Business","Kokomo"
"ECON-E 270","INTRODUCTION TO STATISTICAL THEORY IN ECONOMICS AND BUSINESS",3,"School of Business and Economics","Northwest"
"ECON-E 270","INTRODUCTION TO STATISTICAL THEORY IN ECONOMICS AND BUSINESS",3,"College of Professional Studies","South Bend"
"ECON-E 270","INTRODUCTION TO STATISTICAL THEORY IN ECONOMICS AND BUSINESS",3,"School of Business","Southeast"
"ECON-E 291","PRACTICING PRINCIPLES MICROECONOMICS",1,"School of Liberal Arts","Indianapolis"
"ECON-E 303","SURVEY OF INTERNATIONAL ECONOMICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 303","SURVEY OF INTERNATIONAL ECONOMICS",3,"School of Liberal Arts","Indianapolis"
"ECON-E 304","SURVEY OF LABOR ECONOMICS",3,"School of Liberal Arts","Indianapolis"
"ECON-E 304","SURVEY OF LABOR ECONOMICS",3,"College of Professional Studies","South Bend"
"ECON-E 305","MONEY AND BANKING",3,"College of Arts and Sciences","Bloomington"
"ECON-E 305","MONEY AND BANKING",3,"School of Liberal Arts","Indianapolis"
"ECON-E 305","MONEY AND BANKING",3,"College of Professional Studies","South Bend"
"ECON-E 306","UNDERGRADUATE SEMINAR IN ECONOMICS",3,"School of Business and Economics","East"
"ECON-E 306","UNDERGRADUATE SEMINAR IN ECONOMICS",3,"School of Business and Economics","Northwest"
"ECON-E 307","CURRENT ECONOMIC ISSUES","1 - 1","School of Liberal Arts","Indianapolis"
"ECON-E 308","SURVEY OF PUBLIC FINANCE",3,"College of Professional Studies","South Bend"
"ECON-E 309","TOPICS IN ECONOMICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 309","TOPICS IN ECONOMICS",3,"School of Business and Economics","Northwest"
"ECON-E 317","ECONOMIC GROWTH AND DEVELOPMENT",3,"College of Arts and Sciences","Bloomington"
"ECON-E 318","TOPICS IN INTERNATIONAL ECONOMICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 321","INTERMEDIATE MICROECONOMIC THEORY",3,"College of Arts and Sciences","Bloomington"
"ECON-E 321","INTERMEDIATE MICROECONOMIC THEORY",3,"School of Business and Economics","East"
"ECON-E 321","INTERMEDIATE MICROECONOMIC THEORY",3,"School of Liberal Arts","Indianapolis"
"ECON-E 321","INTERMEDIATE MICROECONOMIC THEORY",3,"School of Business and Economics","Northwest"
"ECON-E 321","INTERMEDIATE MICROECONOMIC THEORY",3,"College of Professional Studies","South Bend"
"ECON-E 321","INTERMEDIATE MICROECONOMIC THEORY",3,"School of Business","Southeast"
"ECON-E 322","INTERMEDIATE MACROECONOMIC THEORY",3,"College of Arts and Sciences","Bloomington"
"ECON-E 322","INTERMEDIATE MACROECONOMIC THEORY",3,"School of Business and Economics","East"
"ECON-E 322","INTERMEDIATE MACROECONOMIC THEORY",3,"School of Liberal Arts","Indianapolis"
"ECON-E 322","INTERMEDIATE MACROECONOMIC THEORY",3,"School of Business and Economics","Northwest"
"ECON-E 322","INTERMEDIATE MACROECONOMIC THEORY",3,"College of Professional Studies","South Bend"
"ECON-E 322","INTERMEDIATE MACROECONOMIC THEORY",3,"School of Business","Southeast"
"ECON-E 323","URBAN ECONOMICS",3,"School of Business","Southeast"
"ECON-E 327","GAME THEORY",3,"College of Arts and Sciences","Bloomington"
"ECON-E 327","GAME THEORY",3,"School of Liberal Arts","Indianapolis"
"ECON-E 330","INTERNATIONAL FINANCE",3,"School of Business and Economics","Northwest"
"ECON-E 331","INTERNATIONAL TRADE",3,"College of Arts and Sciences","Bloomington"
"ECON-E 333","INTERNATIONAL ECONOMICS",3,"School of Business","Southeast"
"ECON-E 337","ECONOMIC DEVELOPMENT",3,"School of Business and Economics","East"
"ECON-E 337","ECONOMIC DEVELOPMENT",3,"School of Liberal Arts","Indianapolis"
"ECON-E 337","ECONOMIC DEVELOPMENT",3,"School of Business and Economics","Northwest"
"ECON-E 337","ECONOMIC DEVELOPMENT",3,"Judd Leighton School of Business and Economics","South Bend"
"ECON-E 337","ECONOMIC DEVELOPMENT",3,"School of Business","Southeast"
"ECON-E 338","BUSINESS AND ECONOMIC APPLICATIONS OF GEOGRAPHICAL INFORMATION SYSTEMS",3,"School of Business and Economics","East"
"ECON-E 338","BUSINESS AND ECONOMIC APPLICATIONS OF GEOGRAPHICAL INFORMATION SYSTEMS",3,"School of Business and Economics","Northwest"
"ECON-E 338","BUSINESS AND ECONOMIC APPLICATIONS OF GEOGRAPHICAL INFORMATION SYSTEMS",3,"Judd Leighton School of Business and Economics","South Bend"
"ECON-E 338","BUSINESS AND ECONOMIC APPLICATIONS OF GEOGRAPHICAL INFORMATION SYSTEMS",3,"School of Business","Southeast"
"ECON-E 341","ECONOMICS OF LABOR MARKETS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 350","MONEY AND BANKING",3,"School of Business and Economics","East"
"ECON-E 350","MONEY AND BANKING",3,"School of Business and Economics","Northwest"
"ECON-E 350","MONEY AND BANKING",3,"College of Professional Studies","South Bend"
"ECON-E 350","MONEY AND BANKING",3,"School of Business","Southeast"
"ECON-E 351","LAW AND ECONOMICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 351","LAW AND ECONOMICS",3,"School of Business and Economics","East"
"ECON-E 361","PUBLIC FINANCE: GOVERNMENT SPENDING",3,"College of Arts and Sciences","Bloomington"
"ECON-E 362","PUBLIC FINANCE-TAXATION",3,"College of Arts and Sciences","Bloomington"
"ECON-E 363","ENVIRONMENTAL AND NATURAL RESOURCE ECONOMICS",3,"School of Business and Economics","East"
"ECON-E 363","ENVIRONMENTAL AND NATURAL RESOURCE ECONOMICS",3,"School of Business","Southeast"
"ECON-E 364","ENVIRONMENT AND RESOURCE ECONOMICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 370","STATISTICAL ANALYSIS FOR BUSINESS AND ECONOMICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 371","INTRODUCTION TO APPLIED ECONOMETRICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 371","INTRODUCTION TO APPLIED ECONOMETRICS",3,"School of Business","Southeast"
"ECON-E 375","INTRODUCTION TO MATHEMATICAL ECONOMICS",3,"School of Liberal Arts","Indianapolis"
"ECON-E 385","THE ECONOMICS OF INDUSTRY",3,"College of Arts and Sciences","Bloomington"
"ECON-E 386","SOVIET-TYPE ECONOMIES IN TRANSITION",3,"College of Arts and Sciences","Bloomington"
"ECON-E 387","HEALTH ECONOMICS",3,"School of Liberal Arts","Indianapolis"
"ECON-E 390","UNDERGRADUATE SEMINAR IN ECONOMICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 390","UNDERGRADUATE SEMINAR IN ECONOMICS",3,"School of Business and Economics","Northwest"
"ECON-E 392","SEMINAR IN COMPUTATIONAL METHODS AND ECONOMETRICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 401","MACHINE LEARNING FOR ECONOMIC DATA",3,"College of Arts and Sciences","Bloomington"
"ECON-E 402","COMPUTATIONAL METHODS IN MACROECONOMICS",3,"College of Arts and Sciences","Bloomington"
"ECON-E 406","SENIOR SEMINAR",3,"School of Business and Economics","Northwest"
"ECON-E 408","UNDERGRADUATE READINGS IN ECONOMICS","1 - 1","School of Business and Economics","Northwest"
"ECON-E 409","ECONOMIC HISTORY OF THE U.S.",3,"School of Business and Economics","Northwest"
