"subject","course_code","course_name","credits","description"
"Communication Sciences and Disorders","COMD 495","Internship in Communication Sciences and Disorders","3","COMD 495 - Internship in Communication Sciences and Disorders (3)Minimum of 120 hours of supervised fieldwork at a CICE-approved internship site. Practical application of academic knowledge within the field of Communication Sciences and Disorders via experience in a clinical or professional setting.Prerequisites:COMD 241,COMD 242,COMD 307,COMD 344.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Spring/Summer"
"Communication Sciences and Disorders","COMD 499","Independent Study","1-3","COMD 499 - Independent Study (1-3)Open to upper-division students in speech communication only with signed consent form from department chair. May be repeated for a maximum of 6 units.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall/Spring"
"Communication Sciences and Disorders","COMD 500","Research in Communication Sciences and Disorders","3","COMD 500 - Research in Communication Sciences and Disorders (3)Research design and methods used in descriptive and experimental research in communication sciences and disorders.Prerequisites:MATH 120,PSYC 201orSOCI 303.Graduate-levelTypically Offered: Fall"
"Communication Sciences and Disorders","COMD 501","Seminar in Speech-Language Pathology","1","COMD 501 - Seminar in Speech-Language Pathology (1)Introduction to requirements for the M.A. degree in communicative disorders, including the requirement for demonstrating knowledge-based and skill-based competencies. Students start a portfolio for documentation of competencies and demonstrate a number of competencies within this course. Credit/no credit only.Prerequisite: Communicative Disorders graduate standing.Graduate-levelTypically Offered: Fall"
"Communication Sciences and Disorders","COMD 542","Neurologic and Clinical Aspects of Speech, Language and Cognition","3","COMD 542 - Neurologic and Clinical Aspects of Speech, Language and Cognition (3)Neuroanatomy as it relates to speech, language and cognition; the neuropsychological bases of consciousness, attention, sensation, perception, higher mental functions, language and motor speech; emphasis on assessment, diagnosis, prognosis and management of neurogenic communicative disorders.Prerequisite: Communicative Disorders graduate standing.Graduate-levelTypically Offered: Fall"
"Communication Sciences and Disorders","COMD 543","Seminar in Dysphagia","3","COMD 543 - Seminar in Dysphagia (3)Theory and clinical aspects of dysphagia. Physiology of normal swallow, etiologies of dysphagia, clinical and instrumental assessment, diagnosis and management.Prerequisites:COMD 542, Communicative Disorders graduate standing.Graduate-levelTypically Offered: Spring"
"Communication Sciences and Disorders","COMD 544","Seminar in Neurogenic Speech, Language and Cognitive Disorders","3","COMD 544 - Seminar in Neurogenic Speech, Language and Cognitive Disorders (3)Theory and clinical aspects of neurogenic speech, language and cognitive disorders. Standardized and informal assessment, differential diagnosis, prognosis and management, including evaluation of the validity of clinical practice guidelines through the analysis of published research.Prerequisites:COMD 542, Communicative Disorders graduate standing.Graduate-levelTypically Offered: Fall/Spring"
"Communication Sciences and Disorders","COMD 548","Clinical Practicum: Speech and Language Disorders in Children","3","COMD 548 - Clinical Practicum: Speech and Language Disorders in Children (3)Supervised experience in the assessment and treatment of children with speech and language disorders. Weekly individual and group conferences. Approximately 25-40 clinical clock hours. May be repeated for credit. Requires approved Clinical Practicum Plan.Prerequisite: Communicative Disorders graduate standing,COMD 404. Corequisites:COMD 574,COMD 577.Graduate-levelDepartment Consent RequiredTypically Offered: Fall/Spring/Summer"
"Communication Sciences and Disorders","COMD 554","Seminar in Multicultural Issues in Communicative Disorders","3","COMD 554 - Seminar in Multicultural Issues in Communicative Disorders (3)Critical analysis and review of evidence-based practice and clinical research involving the delivery of speech and language services to clients from culturally-linguistically diverse backgrounds. Case study review and applied clinical assessment, treatment and instruction activities. Requires approved Individual Student Schedule.Prerequisite: Communicative Disorders graduate standing,COMD 404.Graduate-levelTypically Offered: Spring"
"Communication Sciences and Disorders","COMD 558A","Clinical Practicum: Speech and Language Disorders in Adults","3","COMD 558A - Clinical Practicum: Speech and Language Disorders in Adults (3)Supervised experience in assessing and treating adults with speech and language disorders. Weekly individual and group conferences. Approximately 25-40 clinical clock hours. May be repeated for credit. Requires approved Clinical Practicum Plan.Prerequisite: Communicative Disorders graduate standing,COMD 404. Corequisite:COMD 542.Graduate-levelDepartment Consent RequiredTypically Offered: Fall/Spring/Summer"
"Communication Sciences and Disorders","COMD 558B","Specialty Clinic","1-3","COMD 558B - Specialty Clinic (1-3)Supervised experience in assessing and treating clinical specialty areas. Students are assigned to supervisors in interest areas, including but not limited to transgender voice, LSVT-Parkinson’s disease, aphasia group, traumatic brain injury group, child literacy, diagnostics, alternative/augmentative communication, swallowing, etc. Requires approved Clinical Practicum Plan.Prerequisites:COMD 558A(if working with adult clients),COMD 573(for transgender voice clinic),COMD 576(for AAC clinic),COMD 548(if working with pediatric clients); Communicative Disorders graduate standing.Graduate-levelDepartment Consent RequiredTypically Offered: Fall/Spring/Summer"
"Communication Sciences and Disorders","COMD 559A","Advanced Clinical Practicum: Communicative Disorders","3","COMD 559A - Advanced Clinical Practicum: Communicative Disorders (3)Advanced clinical practice under supervision with children and/or adults. Off-campus program in hospitals, clinics and other rehabilitation facilities. Approximately 150 clinical clock hours. Requires approved Clinical Practicum Plan.Prerequisites: Communicative Disorders graduate standing,COMD 404,COMD 543,COMD 548,COMD 558A.Graduate-levelDepartment Consent RequiredTypically Offered: Fall/Spring/Summer"
"Communication Sciences and Disorders","COMD 559B","Advanced Clinical Practicum: Communicative Disorders","1-3","COMD 559B - Advanced Clinical Practicum: Communicative Disorders (1-3)Advanced clinical practice, under supervision with children and/or adults. Off-campus program in hospitals, clinics and other rehabilitation facilities. Approximately 50 clinical clock hours per unit. May be repeated for a maximum of 9 units. Requires approved Clinical Practicum Plan.Prerequisites:COMD 548,COMD 543,COMD 558A,COMD 571,COMD 573,COMD 574,COMD 576,COMD 577; Communicative Disorder graduate standing.Graduate-levelDepartment Consent RequiredTypically Offered: Fall/Spring/Summer"
