course_code,course_name
FYSEM-UA 856,Language and Migration: Translation in Contemporary Literature
FYSEM-UA 900,Topics: Al-Andalus
FYSEM-UA 900,Topics: Beckett and Rulfo
FYSEM-UA 900,Topics: Beyond Value
FYSEM-UA 900,Topics: Cities and Globalization
FYSEM-UA 900,Topics: Contemporary Asian culture in the Americas
FYSEM-UA 900,Topics: Contemporary Europe
FYSEM-UA 900,Topics: Eros and Sexuality in Modern Jewish Literature
FYSEM-UA 900,Topics: Grammatical Diversity
FYSEM-UA 900,Topics: Introduction to Andean Studies
FYSEM-UA 900,Topics: Irish Poetry
FYSEM-UA 900,Topics: Irish-American Literature as History
FYSEM-UA 900,Topics: Myths and Cultures of The Ancient Celts
FYSEM-UA 900,Topics: The Great Irish Famine in Global Context
FYSEM-UA 900,Topics: The Irish in America
FYSEM-UA 900,Topics: The Storyverse of Boccaccio's 100 Tales
FYSEM-UA 900,Topics: Versailles: The Making of a World Heritage
FYSEM-UA 900,Topics: What is Horror?
GAMES-UT 1000,Capstone
GAMES-UT 101,Games 101
GAMES-UT 104,American Computer Games
GAMES-UT 110,Intro to Game Studies
GAMES-UT 120,Intro to Game Development
GAMES-UT 121,Intermediate Game Development
GAMES-UT 127,Action Game Studio
GAMES-UT 128,Physics Game Studio
GAMES-UT 150,Intro to Game Design
GAMES-UT 161,Introduction to Narrative Design
GAMES-UT 180,Intro to Programming for Games
GAMES-UT 201,Intro to Visual Communication
GAMES-UT 204,Intro to 2D Animation for Games
GAMES-UT 206,3D Modeling for Games
GAMES-UT 208,Shader Lab
GAMES-UT 212,Audio for Digital Games
GAMES-UT 233,Beyond the Joystick
GAMES-UT 234,Big Games & Playful Systems
GAMES-UT 241,UI/UX for Games
GAMES-UT 245,Spreadsheets for Game Designers
GAMES-UT 315,Multiplayer Game Development
GAMES-UT 326,3D Game Studio: Unreal
GAMES-UT 329,Project Studio
GAMES-UT 402,Roleplaying on the Margins
GAMES-UT 500,Survival Skills
GAMES-UT 601,Major Studio Fall
GAMES-UT 900,Internship
GAMES-UT 999,Independent Study
GCHN-SHU 102,History of Modern China Since 1840
GCHN-SHU 110,The Concept of China
GCHN-SHU 112,China Stories: Traditions and Transformations
GCHN-SHU 116,Traditional Chinese Literature from the Beginning to 1911
GCHN-SHU 123,Contemporary Chinese Political Thought
GCHN-SHU 164,The History of the Silk Road
GCHN-SHU 200,Topics in Global China Studies: Making Our Cities Great
GCHN-SHU 205,Hong Kong Cinema
GCHN-SHU 210,China Encounters the World
GCHN-SHU 243,China and the Environment
GCHN-SHU 250,Geographies of China
GCHN-SHU 264,Chinese Migrant and Diasporic Networks
GCHN-SHU 267,Good Death: China and Comparative Perspectives
GCHN-SHU 277,Medicine in China
GCHN-SHU 360,Reading Medieval China through Dunhuang Manuscripts
GCHN-SHU 400,Global China Studies Senior Capstone Seminar I
GEN-UH 1010,Media in the UAE: History Gender and Contemporary Practice
GERM-UA 1,Elementary German I
GERM-UA 10,Intensive Elementary German
GERM-UA 111,Conversation/Composition
GERM-UA 132,"Germany:: Contemporary Society, Culture,"
GERM-UA 2,Elementary German II
GERM-UA 202,Topics:: Northern Renaissance Art
GERM-UA 244,Topics:: Literature and other Animals
GERM-UA 3,Intermediate German I
GERM-UA 4,Intermediate German II
GERM-UA 488,Seminar 20th Century:: Franz Kafka: The Power of Writing
GERM-UA 9001,Elementary German I
GERM-UA 9002,Elementary German II
GERM-UA 9003,Intermediate German I
GERM-UA 9004,Intermediate German II
GERM-UA 9010,Intensive Elem German
GERM-UA 9020,Intensive Intermediate German
GERM-UA 9091,Advanced German Tutorial
GERM-UA 9111,"Composition/Conversation: 20th Century German History, Politics & Literature"
GERM-UA 9152,Introduction to German Literature
GERM-UA 9225,Berlin's Modern History & Culture: A European Perspective
GERM-UA 9244,The German Intellectual Tradition
GERM-UA 9290,German Theater of the 20th Century: History & Practice
GERM-UA 9366,20th and 21st Century German Prose: Childhood and Coming of Age in German Literature
GERM-UA 977,Internship
GERM-UA 990,Independent Study
GERM-UA 999,Senior Honors Seminar
GMTW-UT 1002,The American Musical
GT-UF 201,Global Topics:: Celebrity: Fame and the Global Brand
GT-UF 201,"Global Topics:: Climate Pasts, Climate Futures"
GT-UF 201,Global Topics:: Critiques of Capitalism
GT-UF 201,Global Topics:: Fascism in the Modern World
GT-UF 201,Global Topics:: Intercultural Communication: A Discourse Approach
GT-UF 201,Global Topics:: International Human Rights
GT-UF 201,Global Topics:: Translation Across the Disciplines
GWA-UF 101,Global Works and Society: Antiquity
GWA-UF 9101,Global Works and Society: Antiquity
GWM-SHU 201,Global Works and Society: Modernity
GWM-UF 201,Global Works and Society: Modernity
GWM-UF 9201,Global Works and Society: Modernity
GWS-UF 101,Global Writing Seminar
HBRJD-UA 1,Elementary Hebrew I
HBRJD-UA 10,Hebrew Language Through Film: Cultural Encounters wit Israeli Society
HBRJD-UA 116,Early History of God
HBRJD-UA 126,Introduction to the Hebrew Bible (Old Testament)
HBRJD-UA 140,Talmudic Stories
HBRJD-UA 145,Jews and Muslims: Perceptions and Polemics
HBRJD-UA 152,Jewish Humor
HBRJD-UA 162,Topics in Judaic Studies
HBRJD-UA 162,"Topics in Judaic Studies: Introduction to ""Antisemitism"" and Jewish History"
HBRJD-UA 173,American Jewish Politics and Identity
HBRJD-UA 177,Topics in Judaic Studies: Eros and Sexuality in Modern Jewish Literature
HBRJD-UA 177,Topics in Judaic Studies: Yiddish Language and Culture Today
HBRJD-UA 2,Elementary Hebrew II
HBRJD-UA 3,Intermediate Hebrew I
HBRJD-UA 4,Intermediate Hebrew II
HBRJD-UA 654,The Jews of New York
HBRJD-UA 710,Israeli Politics and Society
HBRJD-UA 79,Spiritual Freedom in Judaism
HBRJD-UA 9001,Elementary Hebrew I
HBRJD-UA 9002,Elementary Hebrew II
HBRJD-UA 9003,Intermediate Hebrew I
HBRJD-UA 9004,Intermediate Hebrew II
HBRJD-UA 9011,Advanced Hebrew I
HBRJD-UA 9012,Adv Hebrew: Structure of Modern Hebrew
HBRJD-UA 9118,Ancient Israel: History & Archaeology
HBRJD-UA 9140,Languages of Israel
HBRJD-UA 948,Topics in Israel Studies:: The Psychology of the Israeli-Palestinian Conflict
HBRJD-UA 9948,Topics in Israel Studies:: History of the Palestinian - Israeli Conflict
HEAL1-UC 2561,Health Advocacy: Patient & Family Rights
HEAL1-UC 2603,Foundations in Healthcare Management
HEAL1-UC 2605,Customer Service Mgmt in Healthcare Organizations
HEAL1-UC 2610,Computer Applications in Healthcare Organizations
HEAL1-UC 6474,Managerial Ethical Issues in Healthcare
HEL-UA 103,Elementary Moder Greek I
HEL-UA 105,Intermediate Mod Greek I
HEL-UA 107,Advanced Modern Greek I
HEL-UA 130,Seminar On Modern Greek Culture: Greek Tragedy and Modern Greece
HEL-UA 140,Topics:: Helen of Troy and Her Ghosts
HEL-UA 283,Topics:
HEL-UA 283,Topics:: The Return of Odysseus to Modern Greece
HEL-UA 846,Cities and Sanctuaries of Ancient Greece
HEL-UA 901,Topics:: Staging Ancient Drama
HEL-UA 980,Internship
HEL-UA 997,Independent Study
HEL-UA 999,Senior Honors Seminar
HERST-UH 1100,World Heritage Sites & Universal Collections
HIST-SHU 130,Arab-Islamic Influence on the West
HIST-SHU 188,Empires in World History
HIST-SHU 200,Topics in History:: Making a Planet
HIST-SHU 208,Europe's Long Twentieth Century
HIST-UA 112,Topics:: Policing the Nation and the World in U.S. History
HIST-UA 112,Topics:: The Caribbean and the World
HIST-UA 117,Topics in Religious History: American Jewish Politics and Identity
HIST-UA 117,Topics in Religious History: Jewish Humor
HIST-UA 126,Giordano Bruno and the Art of Memory
HIST-UA 131,Mediterranean Worlds
HIST-UA 182,Hist of Modern Ireland I: 1580-1800
HIST-UA 183,History of Modern Ireland (1845-1922)
HIST-UA 187,The Irish in America
HIST-UA 202,The History of Western Medicine
HIST-UA 205,History of Rome: The Republic
HIST-UA 22,Renaissance and Early Modern Europe
HIST-UA 269,Topics:: Latino Histories
HIST-UA 282,"Topics:: Martin Luther King, Jr.: Leadership, Oratory/Mass"
HIST-UA 283,Topics:: Asian/America since 1804
HIST-UA 283,Topics:: The Jews of New York
HIST-UA 283,Topics:: The Revolutionary Tradition in the Philippines
HIST-UA 292,Topics: Russian History
HIST-UA 3,"Modern South Asia, 1700-2000"
HIST-UA 313,US Student Activism in the Long 1960s
HIST-UA 4,Imperial China
HIST-UA 401,"Seminar:: Politics of Culture in Germany, 1500-1900"
HIST-UA 421,Histories of Neoliberalism
HIST-UA 441,Seminar Topics:: U.S.-Latin American Relations
HIST-UA 508,U.S. Immigration
HIST-UA 55,Africa Before Colonialism
HIST-UA 550,Topics in Middle Eastern History: Empire and the Making of Modern Iraq
HIST-UA 551,Topics in Chinese Hist: Maoism and the Chinese Tradition
HIST-UA 552,Seminar in Intellectual History
HIST-UA 565,"Topics:: American Wars and the 20th Century World,1898-2000"
HIST-UA 573,Connections and Encounters: China and the World in the Early Modern Period
HIST-UA 592,History of Economic Thought
HIST-UA 60,Intro to US Education Historical  and Contemporary
HIST-UA 625,History of the American West
HIST-UA 661,Black Women in America
HIST-UA 70,History in the Headlines
HIST-UA 709,The Cold War in Asia: 1945-2001
HIST-UA 743,Colonial Latin America
HIST-UA 747,Introduction to Native American and Indigenous Studies
HIST-UA 75,Topics:: The U.S. Constitution
HIST-UA 765,History of Ukraine
HIST-UA 814,"Race, Civil War & Reconstruction"
HIST-UA 9,The U.S. to 1865
HIST-UA 9012,Modern Europe
HIST-UA 9070,History in the Headlines
HIST-UA 9085,What is Islam?
HIST-UA 910,Topics:: Socialism and Democracy in Europe
HIST-UA 911,Topics:: History of the Future (Since 1945)
HIST-UA 9117,Mediev Church: Religious Hist of Crisis & Creativ
HIST-UA 9123,Italy During The Renaissance: Florence
HIST-UA 9127,A History of London
HIST-UA 913,"Topics:: Twentieth Century Europe—Political Violence, Econ"
HIST-UA 9133,Comp Modern Societies: Pol & Soc in 20C Germany
HIST-UA 9141,Topics in French History: Modern France from the Revolution to the Present
HIST-UA 9156,Europe Since 1945
HIST-UA 9168,Modern Italy
HIST-UA 9176,Hist of Nationalism in Cent & Eastern Europe
HIST-UA 9186,Environmental History of Migration in Europe and the Americas
HIST-UA 9198,Modern Imperialism: 19th & 20th Centuries
HIST-UA 9290,Comparative Fascism
HIST-UA 93,Topics:: The American Presidency
HIST-UA 9423,History of United States Environmental Policy
HIST-UA 9452,Immigration
HIST-UA 9510,French-African Relations
HIST-UA 9514,Germany and East Central Europe
HIST-UA 9524,Ancient Israel: History & Archaeology
HIST-UA 9538,Topics:: The Italian South
HIST-UA 9553,Tpcs in Mideast History:
HIST-UA 980,Internship
HIST-UA 994,Honors Seminar
HIST-UA 997,Independent Study
HIST-UA 9984,Berlin's Modern History Cult: A European Perspective
HIST-UH 1105,Africa in the World
HIST-UH 1110,Colonial Latin America and the Atlantic World
HIST-UH 1119,Russia and the World
HIST-UH 1125X,South Asia in the Indian Ocean World
HIST-UH 2010,History and Globalization
HIST-UH 2123,Women in World History
HIST-UH 4000,Capstone Seminar
HIST1-UC 5804,Renaissance to Revolutn
HIST1-UC 5822,Contemporary World
HLWB-UE 1001,Introduction to Health and Wellbeing
HOU-UF 101,History of The Universe
HOU-UF 9101,History of The Universe
HSED-UE 1005,Introduction to US Education
HSED-UE 1029,US Student Activism in the Long 1960s
HSED-UE 610,Achievement Culture & The American Dream: Who Matters
HUMN-SHU 110,What is Science and Technology Studies?
HUMN-SHU 135,The Global Experimental: Modernism and Beyond
HUMN-SHU 140,Magic and Realism in Latin American Fiction
HUMN-SHU 308,"Legends & their Medieval Past: King Arthur, Robin Hood, Frodo Baggins, Daenerys Targaryen, and more"
HUMN-SHU 400A,Humanities Capstone Seminar I
HUMN1-UC 6401,Critical Thinking
HUMN1-UC 6403,Foundations of Philosophical Thought
ICINE-UT 1103,History of Italian Cinema
ICINE-UT 12,British Cinema
ICINE-UT 136,Israeli Cinema
ICINE-UT 403,Central European Film
ICINE-UT 566,Smartphone Cinema:: Capturing your Buenos Aires Story
ICINE-UT 566,Smartphone Cinema:: Capturing your Florence Story
ICINE-UT 566,Smartphone Cinema:: Capturing your LA story
ICINE-UT 566,Smartphone Cinema:: Capturing your Paris Story
IDSEM-UG 1258,The Ancient Theatre and Its Influences
IDSEM-UG 1311,Mad Science/Mad Pride
IDSEM-UG 1381,Creative Democracy: The Pragmatist Tradition
IDSEM-UG 1504,"Guilty Subjects: Guilt in Literature, Law and Psychoanalysis"
IDSEM-UG 1523,"Feminism, Imperialism, Decolonization"
IDSEM-UG 1555,Imagining India: From The Colonial to the Global
IDSEM-UG 1586,Consumerism in Comparative Perspective
IDSEM-UG 1609,Dante's World
IDSEM-UG 1618,Media and Fashion
IDSEM-UG 1626,The Communication Revolution
IDSEM-UG 1628,Think Big: Global Issues and Ecological Solutions
IDSEM-UG 1639,"Witch, Heroine, Saint: Joan of Arc & Her World"
IDSEM-UG 1642,Celebrity Culture
IDSEM-UG 1711,"Politics, Writing and the Nobel Prize in Latin America"
IDSEM-UG 1740,Bridging Culture and Nature: An Introduction to Conservation Science
IDSEM-UG 1750,"Good Design: Objects, Bodies, Buildings, Cities"
IDSEM-UG 1752,This Mediated Life: How Media Narratives Make Us Who We Are
IDSEM-UG 1795,Art and Ethics
IDSEM-UG 1800,Writing the Rationale and Preparing for the Colloquium
IDSEM-UG 1802,"Hearing Difference: The Commercial Music Industry and the American Racial 
Imaginary"
IDSEM-UG 1839,Freud
IDSEM-UG 1859,Modern Poetry and the Senses
IDSEM-UG 1882,Comedy and its Cities in Classical Antiquity and the Renaissance
IDSEM-UG 1885,Literature and/of Human Rights
IDSEM-UG 1886,Imagining Justice
IDSEM-UG 1941,Media and the Humanitarian Impulse
IDSEM-UG 1946,The Commercialization of Intimate Life
IDSEM-UG 1961,The Western History of Madness from the Bible to DSM-5
IDSEM-UG 1969,"Trade, Technology, Tanzania and the Swahili Coast"
IDSEM-UG 2004,"NYC Coastlines: Past, Present, and Future"
IDSEM-UG 2016,"Tropes of Race, Class, and Gender in U.S. Politics"
IDSEM-UG 2024,(De)Tangling the Business of Black Women's Hair
IDSEM-UG 2025,"Black Experiences in Literature, Movies, and Television"
IDSEM-UG 2028,"Reading Pictures, Looking at Words"
IDSEM-UG 2032,"""Decolonizing"" the Age of “Discovery"""
IDSEM-UG 2060,Aphrodite
IDSEM-UG 2107,All the Rage: Black Feminists on Anger
IDSEM-UG 2113,The Politics of Care
IDSEM-UG 2117,Medieval Mediterranean Technologies of 'Magic'
IDSEM-UG 2119,The Colonial Invention of Race
IDSEM-UG 2120,The Idea of the City in Premodern Thought
IDSEM-UG 2125,A Tale of Two Caesars
IDSEM-UG 2133,Criminal Atlantic: Paradoxes of Early Modern Law and Economy
IDSEM-UG 2144,"Queer Aesthetics: Our Self-Indulgences, Our Selves"
IDSEM-UG 2151,"Queens, Saints, and Warriors: Women and/in Power in Christian Ethiopian History"
IDSEM-UG 2152,Religion and Power in the Horn of Africa (13th-17th Century)
IDSEM-UG 2161,"Human Rights, Human Wrongs: The Life of Race in the    Human Rights Framework"
IDSEM-UG 2162,Dance on Screen: The Lure of the American Film Musical
IDSEM-UG 2164,Slavery and Science
IDSEM-UG 2169,"Im/mobilities: Migration, Displacement, and Exile"
IDSEM-UG 2171,Settler Colonialisms and Black/Indigenous Resistances throughout Abya Yala (the Americas) and Beyond
IDSEM-UG 2202,Human Rights of Minorities and Indigenous Peoples
IDSEM-UG 2204,Have You Eaten Yet? Black/Indigenous Foodways Across and    Beyond the Americas
IDSEM-UG 2206,Philanthropy and Social Difference
IDSEM-UG 2211,Where/Who is Home? Trans/Queer Approaches to Domestic(ity)
IDSEM-UG 2242,"Urgent Futures, Slow Disasters: The Times of Climate Crisis"
IDSEM-UG 2244,Freedom in Black Political Thought
IDSEM-UG 2246,Thinking with Tragedy: the Ancient and Renaissance Genres and their Influences
IDSEM-UG 2248,"Law, Society, and Economics in the Roman Empire"
IDSEM-UG 2249,Global Climate Justice
IDSEM-UG 2250,Virginia Woolf: An Introduction
IDSEM-UG 2254,Histories of the American Right
IDSEM-UG 2256,Critical Data Studies
IDSEM-UG 2257,The Witch (in Theory)
IDSEM-UG 2258,Revolutionary Women
IDSEM-UG 2260,The Body in Cinema
IDSEM-UG 2261,"Rethinking Value, Labor and Trade in the History of Economic Thought"
IDSEM-UG 2266,Language and the Illegibility of Black Women's Experiences of Violence
IDSEM-UG 2270,Medicine and Film
IDSEM-UG 2271,"Health, Risk, and Contagion"
IDSEM-UG 2272,"Rethinking the Law: Pedagogy, Race, and Systems"
IDSEM-UG 2273,This City Is So Indigenous
IDSEM-UG 2274,Myths of Masculinity
IDSEM-UG 2275,Tibetan Portraits of the Selfless Self
IDSEM-UG 2276,"Time, Space, and Sanskrit Stories"
IDSEM-UG 2280,Bodies of Work: New Materialist Feminisms in Contemporary Art
IDSEM-UG 2285,Neoliberalism
IDSEM-UG 2286,"The Politics of Love, Friendship, and Race"
IDSEM-UG 2290,"Disasters, Technology, and Society"
IDSEM-UG 2298,The Politics and Persecution of Philosophy
IDSEM-UG 2299,What Is Leadership?
IDSEM-UG 2904,Urgent Topics: Korea Under Martial Law and US Occupation
IDSEM-UG 2914,"The Art of Film Dance: Gender, Race, and Difference"
IDSEM-UG 2915,What's Democracy Anyways?
IDSEM-UG 2923,"Asian/American Labor: Past, Present, and Future"
IDSEM-UG 2924,On Entaglement
IDSEM-UG 2930,Photography through the Lens of Magnum
IDSEM-UG 9051,"Catwalks and Streetstyle in West African Fashion: History, Concepts and Utility"
IDSEM-UG 9100,Berlin's Modern History and Culture: A European Perspective
