"course_code","course_title","department","credits","description"
"ASCI 478","Senior Project - Advanced Internship Experience in Animal Science","Animal Science (ASCI)","3 units","Independent internship experience conducted under faculty supervision focusing on a discipline area of animal science.  Completion of a project as a component of the internship.  Satisfies senior project requirement.  Minimum 90 hours required."
"ASCI 479","Senior Project - Current Topics in Animal Science","Animal Science (ASCI)","3 units","Critical evaluation and formal presentation of current issues facing animal agriculture.  Evaluation of current topics, analysis of supporting evidence and logic, and synthesis and formal presentation of the resulting perspectives on different approaches to current challenges.  3 lectures."
"ASCI 484","Processed Meat Products","Animal Science (ASCI)","4 units","Physical, chemical and functional characteristics of meat food raw materials.  Science and technology of value-added processing including curing, sausage manufacture, low moisture products, and restructuring.  Quality assurance and related current industry topics.  3 lectures, 1 laboratory.  Formerly ASCI 384."
"ASCI 490","Advanced Animal Production and Management Enterprise","Animal Science (ASCI)","1-5 units","Advanced field experience in animal production systems.  May include health, nutrition, reproduction, management, processing, budgeting, and/or marketing exercises as well as management decision-making opportunities.  Total major credit forASCI 490limited to 6 units.  Total credit forASCI 490limited to 10 units.  Credit/No Credit grading only.  1-5 lectures."
"ASCI 500","Individual Study in Animal Science","Animal Science (ASCI)","1-6 units","Advanced independent study planned and completed under the direction of a member of the Animal Science faculty.  Total credit limited to 6 units."
"ASCI 520","Comparative Animal Nutrition","Animal Science (ASCI)","4 units","Advanced problem-based presentation of animal nutrition case studies.  Emphasis on nutrients, clinical nutrition disorders and species not commonly considered in production animal nutrition.  Analytical and problem-solving skills will be utilized to develop solutions to complex animal nutrition management issues.  3 lectures, 1 activity."
"ASCI 570","Selected Topics in Animal Science","Animal Science (ASCI)","1-4 units","Directed group study of selected topics for advanced students.  Open to undergraduate and graduate students.  The Class Schedule will list topic selected.  Total credit limited to 12 units.  1 to 4 seminars."
"ASCI 571","Selected Advanced Laboratory","Animal Science (ASCI)","1-4 units","Directed group laboratory study of selected topics for advanced students.  Open to undergraduate and graduate students.  The Class Schedule will list topic selected.  Total credit limited to 8 units.  1 to 4 laboratories."
"ASCI 581","Graduate Seminar in Animal Science","Animal Science (ASCI)","1-4 units","Current findings and research problems in the field and their application to the industry.  Credit/No Credit grading only.  Total credit limited to 12 units.  1-4 seminars."
"ASCI 583","Research Experience for Regenerative Medicine Students","Animal Science (ASCI)","2 units","Independent research experience in biological or biomedical research.  Proposal writing and literature review; experimental design, implementation and troubleshooting; oral and poster presentations.  1 seminar and supervised work.  Crosslisted as ASCI/BIO/BMED 583.  Formerly ASCI/BIO/BMED 594."
"ASCI 593","Regenerative Medicine Internship","Animal Science (ASCI)","3-5 units","Supervised graduate research and/or development in stem cell science or regenerative medicine and engineering.  Provides students with an off-campus industrial or university internship.  Total credit limited to 10 units.   Crosslisted as ASCI/BIO/BMED 593."
"ANT 200","Special Problems for Undergraduates","Anthropology (ANT)","1-4 units","Individual investigation, research, studies, or surveys of selected problems.  Total credit limited to 8 units, with a maximum of 4 units per quarter."
"ANT 201","Cultural Anthropology","Anthropology (ANT)","4 units","Cultural patterns, divergence and uniformity in language and communication, family organization, gender, and adaptation to environment. Economics and productivity, political organization, religion and ritual, ethnicity and race, illness and healing, globalization and culture change. Skills: ethnographic analysis and cultural relativity. Course may be offered in classroom-based, online or hybrid format. 4 lectures. Fulfills GE Area D2 (GE Area D2 or GE Area D3 for students on the 2019-20 or earlier catalogs)."
"ANT 202","World History Before Writing","Anthropology (ANT)","4 units","Long-term development of global biological and cultural diversity from emergence of the first human ancestors 6-7 million years ago to the advent of writing. Biological evolution, cultural development, emergent socio-political complexity and social inequality, migrations, adaptation to climate change, and sustainability. 4 lectures. Fulfills GE Area D2 (GE Area D2 or GE Area D3 for students on the 2019-20 or earlier catalogs)."
"ANT 250","Biological Anthropology","Anthropology (ANT)","4 units","Biological aspects of human unity and diversity. Primate and human evolution, including anatomical, physiological and behavioral adaptations. Evolutionary ecological perspectives and theories on human behavior and biology. Field trip required. Course may be offered in classroom-based, online, or hybrid format. 4 lectures. Fulfills GE Area B2."
