"department","code","title","description","credits"
"DDDS - Doctor Dental Surgery","DDDS 8200","Occlusion","Credit 1. 
1 Lecture Hour.Diagnosis and treatment of potentially pathologic and clinically pathologic occlusal conditions; etiologic factors; effects of pathofunction on oral tissues; diagnostic aids and methods of treatment.","Credit 1. 
1 Lecture Hour."
"DDDS - Doctor Dental Surgery","DDDS 8204","Occlusion – C","Credit 1. 


1 Other Hour.Laboratory exercises to accompany courseDDDS 8200.","Credit 1. 


1 Other Hour."
"DDDS - Doctor Dental Surgery","DDDS 821","Clinical Principles of Patient Evaluation","Credits 2. 
2 Lecture Hours.Problem based study of case histories and descriptions of a variety of head and neck diseases and conditions encountered in the practice of dentistry with integration of basic biomedical science knowledge; patient evaluation in cases to determine a diagnosis; techniques of differential diagnosis; diagnostic tests; patient management and referral.","Credits 2. 
2 Lecture Hours."
"DDDS - Doctor Dental Surgery","DDDS 8220","Operative Dentistry","Credit 1.5. 
1.5 Lecture Hour.Clinical principles of operative dentistry, the art and science of treating diseased teeth; restoration of proper tooth form, function and esthetics.","Credit 1.5. 
1.5 Lecture Hour."
"DDDS - Doctor Dental Surgery","DDDS 8224","Operative Dentistry - C","Credits 3. 


3 Other Hours.Clinical application of courseDDDS 8220.","Credits 3. 


3 Other Hours."
"DDDS - Doctor Dental Surgery","DDDS 8240","Advanced Principles and Techniques of Dentoalveolar Surgery","Credit 1. 
1 Lecture Hour.Continuation of courseDDDS 7120. Emphasis on more advanced principles and techniques of dentoalveolar surgery and patient management, advanced pre-prosthetic surgery, odontogenic infections and management, maxillary sinus conditions and disease, osseointegrated implants, and principles of biopsy.","Credit 1. 
1 Lecture Hour."
"DDDS - Doctor Dental Surgery","DDDS 8241","Oral and Maxillofacial Surgery: Chronic Pain and Hospital Dentistry","Credit 1. 
0.5 Lecture Hours. 
0.5 Lab Hours.Continuation of courseDDDS 8240with emphasis on more advanced surgical procedures and concepts; temporomandibular joint disease and chronic orofacial pain; peripheral nerve injuries; hospital dentistry; dentoalveolar and craniofacial trauma and management.","Credit 1. 
0.5 Lecture Hours. 
0.5 Lab Hours."
"DDDS - Doctor Dental Surgery","DDDS 8244","Oral and Maxillofacial Surgery - C","Credit 1. 


1 Other Hour.Clinical application of courseDDDS 8240.","Credit 1. 


1 Other Hour."
"DDDS - Doctor Dental Surgery","DDDS 8264","Oral Diagnosis - C","Credit 1.5. 


1.5 Other Hour.Provides the format for the student’s practical experience in the diagnosis and treatment planning for the dental patient; clinical rotations with patient screening; the diagnosis and treatment planning for assigned clinical patients.","Credit 1.5. 


1.5 Other Hour."
"DDDS - Doctor Dental Surgery","DDDS 8280","Clinical Principles of Patient Evaluation","Credits 2. 
2 Lecture Hours.Diagnostic sciences and clinical principles of patient evaluation; interactive case-based, problem-solving course requiring the utilization of differential diagnosis skills of clinical oral signs and symptoms with an emphasis on oral pathology and a variety of head and neck diseases and conditions encountered in the practice of dentistry.","Credits 2. 
2 Lecture Hours."
"DDDS - Doctor Dental Surgery","DDDS 8304","Oral Radiography - C","Credits 0.5. 


0.5 Other Hours.Application of basic principles, procedures and techniques of clinical radiology to patients.","Credits 0.5. 


0.5 Other Hours."
"DDDS - Doctor Dental Surgery","DDDS 8320","Orthodontics","Credit 1. 
1 Lecture Hour.Introduction to orthodontic diagnosis and treatment; biological principles of tooth movement; cephalometric analysis; fundamentals of design, selection, and use of fixed and removable appliance systems and interdisciplinary interaction.","Credit 1. 
1 Lecture Hour."
"DDDS - Doctor Dental Surgery","DDDS 8324","Orthodontics - C","Credits 0.5. 


0.5 Other Hours.Clinical application of courseDDDS 8320.","Credits 0.5. 


0.5 Other Hours."
"DDDS - Doctor Dental Surgery","DDDS 8340","Pediatric Dentistry","Credit 1.5. 
1.5 Lecture Hour.Lectures and small-group seminars covering treatment planning and child management; special problems in pediatric dentistry; emphasis on complete dental rehabilitation of patients.","Credit 1.5. 
1.5 Lecture Hour."
"DDDS - Doctor Dental Surgery","DDDS 8344","Pediatric Dentistry - C","Credit 1. 


1 Other Hour.Clinical application of courseDDDS 8340.","Credit 1. 


1 Other Hour."
"DDDS - Doctor Dental Surgery","DDDS 8360","Periodontics","Credit 1. 
1 Lecture Hour.Introduction to advanced periodontal techniques; periodontics as it relates to general practice and comprehensive case analysis, and treatment planning emphasizing periodontal literature and interdisciplinary concerns.","Credit 1. 
1 Lecture Hour."
"DDDS - Doctor Dental Surgery","DDDS 8364","Periodontics - C","Credits 2. 


2 Other Hours.Clinical application of courseDDDS 8360.","Credits 2. 


2 Other Hours."
"DDDS - Doctor Dental Surgery","DDDS 8370","Professional Ethics","Credit 1. 
1 Lecture Hour.Principles and theory; case analysis and decision-making; humanizing health care; general ethics; obligations of health professionals; bioethics; review of dental-specific ethics literature; includes small group sessions.","Credit 1. 
1 Lecture Hour."
"DDDS - Doctor Dental Surgery","DDDS 8380","Medical Pharmacology","Credit 1.5. 
1.5 Lecture Hour.Pharmacology of drugs used in medicine impacting dental patient evaluation and management. Focus is on fundamental drug information necessary for patient evaluation, the drug history and understanding potential adverse events, mechanisms of action, pharmacokinetics pharmacodynamics, and drug interactions with medications prescribed for dental procedures.","Credit 1.5. 
1.5 Lecture Hour."
"DDDS - Doctor Dental Surgery","DDDS 8400","Removable Prosthodontics","Credit 1.5. 
1.5 Lecture Hour.Fabrication delivery and management of removable complete dentures, partial dentures and immediate dentures.","Credit 1.5. 
1.5 Lecture Hour."
"DDDS - Doctor Dental Surgery","DDDS 8404","Removable Prosthodontics - C","Credits 3. 


3 Other Hours.Clinical application of courseDDDS 8400.","Credits 3. 


3 Other Hours."
"DDDS - Doctor Dental Surgery","DDDS 841","Advanced Principles and Techniques of Oral and Maxillofacial Surgery","Credit 1. 
1 Lecture Hour..   Advanced topics in recognition of advanced oral and maxillofacial surgery clinical scenarios that require a referral to an oral and maxillofacial surgeon; discussion of specialist responsibilities and management of complex cases ill-suited for treatment in the general dental office; advanced oral and maxillofacial surgical procedures and concepts; management of oral and maxillofacial pathology and principles of biopsy and tenets of biopsy referral; surgical management of maxillofacial trauma and defects including cleft lip and palate; surgical placement of osseointegrated implants.Prerequisite:Third year classification in dentistry.","Credit 1. 
1 Lecture Hour."
"DDDS - Doctor Dental Surgery","DDDS 842","Temporomandibular Disorders and Sleep-Disordered Breathing","Credits 0.5. 
0.5 Lecture Hours.Understanding the classifications, etiology, diagnostic process, and evidence based therapeutic options for temporomandibular disorders; review of relevant anatomy as well as the functional aspects of the masticatory system to better appreciate normal versus abnormal function; emphasis on the biopsychosocial model of pain diagnosis and management; exploration of sleep and sleep disorders as they pertain to the dental practitioner; role of the dentist in identifying and screening for sleep disorders as well as therapies for sleep disordered breathing; mandatory rotation for observation in the Clinical Center for Facial Pain and Sleep Medicine at the College of Dentistry.Prerequisite:Third year classification in dentistry.","Credits 0.5. 
0.5 Lecture Hours."
"DDDS - Doctor Dental Surgery","DDDS 8500","Office Medical Emergencies","Credits 0.5. 
0.5 Lecture Hours.Prevention, recognition and management of medical emergencies; management of medically compromised patients.","Credits 0.5. 
0.5 Lecture Hours."
"DDDS - Doctor Dental Surgery","DDDS 8600","Advanced Removable Prosthodontics","Credit 1. 
1 Lecture Hour.Extension of courseDDDS 8400with emphasis on advanced concepts for removable complete dentures, partial dentures, immediate dentures and prosthetic restoration of implants.","Credit 1. 
1 Lecture Hour."
"DDDS - Doctor Dental Surgery","DDDS 861","Orthodontics","Credit 1.5. 
0.5 Lecture Hours. 
2 Lab Hours.Orthodontic diagnosis and treatment of patients with a variety of orthodontics problems; includes concepts in biology, growth, cephalometrics, patient evaluation, mechanics and treatment.","Credit 1.5. 
0.5 Lecture Hours. 
2 Lab Hours."
"DDDS - Doctor Dental Surgery","DDDS 8610","Periodontics","Credits 0.5. 
0.3 Lecture Hours. 
0.3 Lab Hours.Intended to reinforce the principles of non-surgical management of periodontal disease and to better prepare for first clinical experiences; a review of periodontal hand instrumentation, infection control in the clinic and hands-on set-up and use of the Cavitron ultrasonic instrument; includes the relationship of periodontics and restorative dentistry and the proper usage of radiosurgery in dentistry.Prerequisites:DDDS 7270andDDDS 7274.","Credits 0.5. 
0.3 Lecture Hours. 
0.3 Lab Hours."
"DDDS - Doctor Dental Surgery","DDDS 871","Pediatric Dentistry","Credit 1.5. 
1.5 Lecture Hour.Overview of pediatric dentistry covering topics essential to the management of and treatment planning for the child patient; topics related to evaluation and comprehensive dental rehabilitation.","Credit 1.5. 
1.5 Lecture Hour."
"DDDS - Doctor Dental Surgery","DDDS 899","Dental Board Review","Credits 2. 
2 Lecture Hours.Facilitation of review of dental discipline content included in the written Integrated National Board Dental Exam (INBDE) necessary for dental licensure; dental subject matter expert reviews of content, weekly quizzes to assess preparedness; familiarization with the INBDE content and format, including patient box question sets and integrated questions; final mock INBDE exam. Must be taken on a satisfactory/unsatisfactory basis.Prerequisite:Third year classification in dentistry.","Credits 2. 
2 Lecture Hours."
"DDDS - Doctor Dental Surgery","DDDS 9004","Clinical Services Assignment - C","Credits 4.5. 


4.5 Other Hours.Clinical Services Assignment – C. Continuing clinical experience in selected specialties; emergency treatment in a practice setting; oral and maxillofacial surgery appropriate for general practice; oral diagnosis; treatment planning.","Credits 4.5. 


4.5 Other Hours."
"DDDS - Doctor Dental Surgery","DDDS 901","Board Review","Credits 4. 
4 Lecture Hours.Structured review of dental and craniofacial knowledge and clinical skills in preparation for the Integrated National Dental Board Examination (INDBE) and the Western Regional Board (WREB) Comprehensive Treatment Planning (CTP) Examination and WREB Clinical Examination.","Credits 4. 
4 Lecture Hours."
"DDDS - Doctor Dental Surgery","DDDS 902","Applied Pharmacology","Credits 0.5. 
0.5 Lecture Hours.Review of commonly prescribed medications and medications used in the practice of dentistry; emphasis on principles of substance use disorder (SUD) and pain management in dental practice; practice evaluation of patient drug histories with special emphasis on drug interactions in patients with multiple drug history and co-morbidities.","Credits 0.5. 
0.5 Lecture Hours."
