"course_code","course_title","credits","department","level","description"
"ES 4293","Human Dimensions of Wildlife Management","(3-0) 3 Credit Hours.","Environmental Sciences (ES)","Undergraduate","Prerequisite:ES 1113andES 1123with a grade of at least a C-. This course will introduce students to the role that humans play in the management of wildlife and how people's knowledge, values, and behaviors influence conservation decisions. Students taking this course will develop an understanding of the social, political, and economical drivers of wildlife management and explore ways to engage stakeholders in wildlife management through conservation tools and effective communication that considers human dimensions. An emphasis will be placed on working with private landowners to train students to work in private landscapes where culture, society, politics, and economics often provide the context for management decisions. This is highly relevant in Texas, where private lands comprise around 95% of the state. Generally offered: Spring in even years. This course has Differential Tuition."
"ES 4303","Principles of Wildlife Management","(3-0) 3 Credit Hours.","Environmental Sciences (ES)","Undergraduate","Prerequisite:ES 4243.
Ways of conserving desired numbers of animals for the overall best interests of society, be they aesthetic, ecological, economic, commercial, or recreational; includes management of endangered species, exploited species, wildlife communities in nature reserves, and wildlife pests. Generally offered: Spring even years. This course has Differential Tuition."
"ES 4503","Introduction to Environmental Risk Assessment","(3-0) 3 Credit Hours.","Environmental Sciences (ES)","Undergraduate","Prerequisite:ES 4183with a grade of ""C-"" or better.
This course will offer hands-on training in the primary areas of risk assessment (i.e., hazard identification, dose-response assessment, exposure assessment, and risk characterization). Generally offered: Fall of odd years. This course has Differential Tuition."
"ES 4513","Advanced Environmental Risk Assessment","(3-0) 3 Credit Hours.","Environmental Sciences (ES)","Undergraduate","Prerequisite:ES 4503with a grade of at least a 'C-'. 
This course will offer hands-on training in the advanced areas of risk assessment (i.e., hazard identification, dose-response assessment, exposure assessment, and risk characterization). Generally offered: Spring of even years. This course has Differential Tuition."
"ES 4911","Independent Study","(0-0) 1 Credit Hour.","Environmental Sciences (ES)","Undergraduate","Prerequisites: Permission in writing (form available) from the instructor, the student’s advisor, the Department Chair, and Dean of the College in which the course is offered. 
Independent reading, research, discussion, and/or writing under the direction of a faculty member. May be repeated for credit, but not more than 6 semester credit hours, regardless of discipline, will apply to a bachelor’s degree. Generally offered: Fall, Spring, Summer. This course has Differential Tuition."
"ES 4912","Independent Study","(0-0) 2 Credit Hours.","Environmental Sciences (ES)","Undergraduate","Prerequisites: Permission in writing (form available) from the instructor, the student’s advisor, the Department Chair, and Dean of the College in which the course is offered. 
Independent reading, research, discussion, and/or writing under the direction of a faculty member. May be repeated for credit, but not more than 6 semester credit hours, regardless of discipline, will apply to a bachelor’s degree. Generally offered: Fall, Spring, Summer. This course has Differential Tuition."
"ES 4913","Independent Study","(0-0) 3 Credit Hours.","Environmental Sciences (ES)","Undergraduate","Prerequisites: Permission in writing (form available) from the instructor, the student’s advisor, the Department Chair, and Dean of the College in which the course is offered. 
Independent reading, research, discussion, and/or writing under the direction of a faculty member. May be repeated for credit, but not more than 6 semester credit hours, regardless of discipline, will apply to a bachelor’s degree. Generally offered: Fall, Spring, and Summer. This course has Differential Tuition."
"ES 4953","Special Studies in Environmental Science","(3-0) 3 Credit Hours.","Environmental Sciences (ES)","Undergraduate","Prerequisite: Consent of instructor.
An organized course offering the opportunity for specialized study not normally or not often available as part of the regular course offerings. Special Studies may be repeated for credit when the topics vary, but not more than 6 semester credit hours, regardless of discipline, will apply to a bachelor’s degree. Generally offered: variable. This course has Differential Tuition.  Course Fee: DL01 $75."
"ES 4963","Internship","(0-0) 3 Credit Hours.","Environmental Sciences (ES)","Undergraduate","Prerequisite: Consent of the Undergraduate Advisor of Record. 
An opportunity for students to work in a setting that permits them to apply what they have learned in the formal instruction part of the program. Generally offered: Fall, Spring, Summer. This course has Differential Tuition."
"ES 4991","Directed Research","(0-0) 1 Credit Hour.","Environmental Sciences (ES)","Undergraduate","Prerequisite: Approval from the instructor, the Department Chair, and the Associate Dean of Undergraduate Studies in the College for which this course is offered; form available on the College of Sciences website. Supervised research mentored by a faculty member engaged in active research within the student’s designated area of concentration. The directed research course may involve either a laboratory or a theoretical problem. Students may produce a thesis in addition to active research. This course can also be used for students pursuing the COS Undergraduate Thesis Option. May be repeated for credit, but no more than 6 hours, regardless of discipline, in combination withES 4911-3 (Independent Study), will apply to the Bachelor’s degree. This course has Differential Tuition."
"ES 4992","Directed Research","(0-0) 2 Credit Hours.","Environmental Sciences (ES)","Undergraduate","Prerequisite: Approval from the instructor, the Department Chair, and the Associate Dean of Undergraduate Studies in the College for which this course is offered; form available on the College of Sciences website. Supervised research mentored by a faculty member engaged in active research within the student’s designated area of concentration. The directed research course may involve either a laboratory or a theoretical problem. Students may produce a thesis in addition to active research. This course can also be used for students pursuing the COS Undergraduate Thesis Option. May be repeated for credit, but not more than 6 hours, regardless of discipline, in combination withES 4911-3 (Independent Study), which will apply to the Bachelor’s degree. This course has Differential Tuition."
"ES 4993","Directed Research","(0-0) 3 Credit Hours.","Environmental Sciences (ES)","Undergraduate","Prerequisite: Approval from the instructor, the Department Chair, and the Associate Dean of Undergraduate Studies in the College for which this course is offered; form available on the College of Sciences website. Supervised research mentored by a faculty member engaged in active research within the student’s designated area of concentration. The directed research course may involve either a laboratory or a theoretical problem. Students may produce a thesis in addition to active research. This course can also be used for students pursuing the COS Undergraduate Thesis Option. May be repeated for credit, but not more than 6 hours, regardless of discipline, in combination withES 4913-3 (Independent Study), will apply to the Bachelor’s degree. This course has Differential Tuition."
"EED 2013","Introduction to Teaching and Learning in a Culturally and Linguistically Diverse Society","(3-0) 3 Credit Hours.","Equity and Education (EED)","Undergraduate","Introductory course for all prospective teachers. This course is designed to help students understand the complexity of K–12 teaching in our contemporary society. Students will examine the history, policies and practices that have shaped schooling in the United States. Contemporary dilemmas of equity, the achievement gap, and other marginalizing practices will be considered to better understand the culture of schooling and classrooms, and the complex role of the teacher. Emphasis will be on, but not limited to, students as learners, curriculum standards and assessment, effective teaching practices for diverse learners, professionalism, and the sociopolitical challenges confronting today’s teachers. Field experience required. (Formerly IDS 2013. Credit cannot be earned for both IDS 2013 andEED 2013.)
Generally offered: Fall, Spring. Course Fees: LRH1 $20.54; STSH $30.81; STF1 $75."
