"department","course_code","course_name","course_hours","course_description"
"Criminology & Criminal Justice (CRCJ)","CRCJ 5373","WHITE-COLLAR AND CORPORATE CRIME","3 Hours.","This course exposes students to the basic concepts associated with incorporation and corporate liability, the definitional complexity of white-collar crime and the idea of crime as a socially constructed phenomenon. The types of behaviors encompassed by the terms ""white-collar crime"" and ""corporate crime"", the similarities and differences between white-collar and street-level offenders, and various theoretical explanations for white-collar crime are explored. In addition, the course includes an examination of the physical and economic costs of white-collar crime, landmark cases and issues related to detection, enforcement, and sentencing of white-collar offenders. This course has been offered previously asCRCJ 5393-Special Topics. To be cross-listed with CRCJ 4373. White-Collar and Corporate Crime. Prerequisite:CRCJ 5301."
"Criminology & Criminal Justice (CRCJ)","CRCJ 5380","CRIMINAL JUSTICE SEMINAR","3 Hours.","Synthesis course for advanced graduate students. Special emphasis on examination of constructs of crime/criminals, justice and systems. Requires individual research in area of particular concern to student."
"Criminology & Criminal Justice (CRCJ)","CRCJ 5381","CRIME & PUBLIC POLICY","3 Hours.","This course addresses crime and criminal justice policy. Emphasis is on the examination of media and political forces that shape criminal justice responses and policy initiatives. In the context of theoretical paradigms, the impact of race, class, economics, and gender on development of criminal justice public policy is examined."
"Criminology & Criminal Justice (CRCJ)","CRCJ 5382","COMPREHENSIVE ISSUES IN CRIME AND JUSTICE","3 Hours.","An advanced course covering a broad array of issues related to criminology, crime, and the justice system. This course is designed to review topics related to the comprehensive examination."
"Criminology & Criminal Justice (CRCJ)","CRCJ 5393","TOPICS IN CRIME AND CRIMINOLOGY","3 Hours.","May be repeated for credit as the topic changes."
"Criminology & Criminal Justice (CRCJ)","CRCJ 5394","TOPICS IN JUSTICE ISSUES","3 Hours.","May be repeated for credit as the topic changes."
"Criminology & Criminal Justice (CRCJ)","CRCJ 5396","CONFERENCE COURSE IN CRIMINAL JUSTICE","3 Hours.","Reading and research in a specialized area of criminal justice under the direction of a member of the graduate faculty."
"Criminology & Criminal Justice (CRCJ)","CRCJ 5398","THESIS","3 Hours.",""
"Criminology & Criminal Justice (CRCJ)","CRCJ 5698","THESIS","6 Hours.",""
"Dance Theory (DNCE)","DNCE 1131","BALLROOM DANCE","1 Hour. (TCCN  = DANC 1128)","Introduction to various styles of ballroom dance with emphasis on fundamental patterning, rhythms, and partnering work."
"Dance Theory (DNCE)","DNCE 1132","MODERN DANCE I","1 Hour.","Introduction to Modern dance technique and terminology with emphasis on fundamental movement patterns and dynamic alignment."
"Dance Theory (DNCE)","DNCE 1134","TAP DANCE","1 Hour. (TCCN  = DANC 1110)","Introduction to Tap dance technique and terminology with emphasis on styles and rhythmic patterns."
"Dance Theory (DNCE)","DNCE 1135","BALLET I","1 Hour.","Introduction to Ballet dance technique and terminology with emphasis on fundamental patterns and dynamic alignment."
"Dance Theory (DNCE)","DNCE 1136","JAZZ DANCE I","1 Hour.","Introduction to Jazz dance technique and terminology with emphasis on fundamental movement patterns and dynamic alignment."
"Dance Theory (DNCE)","DNCE 1137","HIP-HOP DANCE","1 Hour.","Introduction to Hip-Hop dance technique with an emphasis on various styles as related to social and cultural contexts."
"Dance Theory (DNCE)","DNCE 1138","DANCE IMPROVISATION AND PARTNERING","1 Hour.","Development of solo and ensemble spontaneity, vocabulary, and composition. Dance partnering skills developed through an understanding of physical principles and structural support. Course is designed for all skill levels."
"Dance Theory (DNCE)","DNCE 1139","DANCE PERFORMANCE I","1 Hour. (TCCN  = DANC 1151)","Introductory concepts and practice in dance performance and production processes. Students are required to participate in roles of performer, dramaturg, and/or production crew. Students participate in dance auditions and are eligible to be cast in faculty, guest, and/or student choreography. May be repeated for credit. Open to all university students."
"Dance Theory (DNCE)","DNCE 1142","DANCE CONDITIONING","1 Hour.","Introductory movement practices to develop strength, flexibility, and range of motion as related to dance technique."
"Dance Theory (DNCE)","DNCE 1300","DANCE APPRECIATION","3 Hours. (TCCN  = DANC 2303)","Designed to develop an awareness and appreciation of dance in its artistic, social, and cultural contexts through an overview of the aesthetic and critical dimensions of viewing and creating various dance idioms. Offers a variety of dance experiences, including the viewing of dance in live and video formats, reading and writing about dance, and experiencing selected dance movements from various dance genres. Explores the relationship of dance to other art forms. This course satisfies the University of Texas at Arlington core curriculum requirement in Creative Arts."
"Dance Theory (DNCE)","DNCE 2139","DANCE PERFORMANCE II","1 Hour.","Intermediate level concepts and practice in dance performance for the concert stage. Students are required to participate in faculty-supervised dance performances throughout the semester. Prerequisite: An audition is required to enroll and permission of instructor."
"Dance Theory (DNCE)","DNCE 2238","DANCE COMPOSITION","2 Hours.","Exploration of choreographic elements with emphasis on composing space, time, and energy. Students will develop movement through solo and group practice."
"Dance Theory (DNCE)","DNCE 3232","MODERN DANCE II","2 Hours.","Intermediate-level Modern dance technique with emphasis on artistry, musicality, and composition. Prerequisite:DNCE 1132or permission of instructor."
"Dance Theory (DNCE)","DNCE 3233","DANCE FOR MUSICAL THEATRE","2 Hours.","Instruction in and application of specific musical theatre styles. May be repeated once for credit. Prerequisite: Permission of advisor."
"Dance Theory (DNCE)","DNCE 3234","TAP DANCE II","2 Hours.","A continued exploration of tap dance technique and terminology, with a more advanced study of the various styles, steps, and rhythms that are essential to the tap dance form. Prerequisite:DNCE 1134, or permission of Advisor."
"Dance Theory (DNCE)","DNCE 3235","BALLET II","2 Hours.","Intermediate-level Ballet dance technique with emphasis on artistry, musicality, and composition. Prerequisite:DNCE 1135or permission of instructor."
"Dance Theory (DNCE)","DNCE 3236","JAZZ DANCE II","2 Hours.","Intermediate-level Jazz dance technique with emphasis on artistry, musicality, and composition. Prerequisite:DNCE 1136."
"Dance Theory (DNCE)","DNCE 3238","STAGE CHOREOGRAPHY","2 Hours.","Theory and practice of choreographing and producing a dance work for the concert stage. Students have opportunities to lead auditions, facilitate rehearsals, and direct with faculty supervision. Emphasis on developing and articulating creative perspectives and acquiring practical concert production experience. Prerequisite:DNCE 2139andDNCE 2238, or permission of advisor."
