"course_code","course_title","department","credits","description"
"CHBE 6701","Foundational Topics in the Manufacturing of Forest Bioproducts","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","The course provides comprehensive foundational knowledge of the industry enabling the student to understand the role of diverse manufacturing operations and to strategically plan improvements.  Course is cross-listed withMLDR 6701,CHBE 6741,ME 6741, CHEM 6741, MSE 6741,CHBE 6742, ME 6742, CHEM 6742, MSE 6742."
"CHBE 6710","Microfluidics & Appl","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","This course explores the fundamentals of microfluidics and nanofluidics, and their applications, primarily in biological and medical sciences (e.g. biomolecular separations).  Credit not allowed for bothCHBE 6710andCHBE 4710."
"CHBE 6741","Pulp and Paper Manufacture I","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","The fundamentals of pulp and paper technology are presented. Applications to the several unit operations used are explored and augmented by field trips and recent case studies. Crosslisted withME 6741,CHBE 6701andMLDR 6701."
"CHBE 6742","Pulp and Paper Manufacture II","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Papermaking technology is covered from a multidisciplinary engineering perspective with fundamental and practical considerations being addressed. Students participate in groups to run a pilot papermaking trial at the Henry Foundation in Savannah. Crosslisted withME 6741,CHBE 6701andMLDR 6701."
"CHBE 6743","Fundamentals and Challenges for a Sustainable Chemical Enterprise","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Life Cycle Inventory methodology will be explored as a means to develop new, sustainable products, materials and manufacturing processes."
"CHBE 6745","Data Analytics for Chemical Engineers","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Introduction to data analytics and machine learning techniques for chemical engineers. Application of basic regression, classification, dimensional reduction, and clustering techniques to chemical data sets."
"CHBE 6746","Data-Driven Process Systems Engineering","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","This course covers theory of optimization and data-driven modeling methods, and examples of data-driven decision-making in the chemical process industry."
"CHBE 6750","Preparation and Reactions of Polymers","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","A detailed treatment of the reactions involved in the synthesis of both human-made and natural polymers, including preparation and degradative reactions of polymer systems. Crosslisted with CHEM and PTFE 6750."
"CHBE 6751","Physical Chemistry of Polymer Solutions","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Study of polymer solutions, polymer miscibility, adsorption, sorption, plasticization, molecular weights, molecular weight distributions, and interfacial phenomena using thermodynamics and statistical mechanics. Crosslisted with CHEM, MSE, and PTFE 6751."
"CHBE 6752","Polymer Characterization","Chemical & Biomolecular Engr (CHBE)","4 Credit Hours.","This course introduces the student to surface, near-surface and structural methods of polymer characterization. Specialized techniques critical to physical structure are emphasized. Crosslisted with CHEM, MSE, and PTFE 6752."
"CHBE 6757","Advanced Polymer Chemistry","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Advanced topics in synthetic polymerization methodology, polymer structure, and polymer properties in solution and the solid state."
"CHBE 6759","Plasma Processing of Electronic Materials and Devices","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Fundamental physics, chemistry, chemical engineering, and electrical engineering principles inherent in plasma processes. Includes etching, deposition, diagnostic methods, and control schemes. Crosslisted with ECE 6759."
"CHBE 6760","Biocatalysis and Metabolic Engineering","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","This course provides in-depth coverage of various topics in biocatalysis and metabolic engineering. Goals of this course are the development of an understanding of proteins as catalysts, their functioning in metabolic networks, their application in various industries, and recognition of their potential for addressing future challenges in science and engineering. Crosslisted withCHEM 6760."
"CHBE 6762","Protein Engineering","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","This course covers the theory and practice of protein engineering methods, including specific examples of engineered proteins and their applications from the literature."
"CHBE 6765","Drug Design, Development and Delivery","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Introduction to the pharmaceutical development process, including design of new drugs, synthesis and manufacturing issues, and methods of delivery into the body. Includes student presentations.  Crosslisted withBMED 6765andCHBE 6765."
"CHBE 6768","Polymer Structure, Physical Properties and Characterization","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Formulations and analysis of molecular and phenomenological models of elastic and viscoelastic behavior, development and description of structure, and fundamental aspects of structure-property relations.  Crosslisted with ME, PTFE, andMSE 6768."
"CHBE 6774","Biomaterials: Structure and Function","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Structure-function relationships of biomaterials and biomaterial characterization will be covered. Materials for medical implants, tissue engineering, biosensing, imaging, and drug delivery will be covered. Crosslisted with BMED, ME, andMSE 6774."
"CHBE 6777","Advanced Biomaterials","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Advanced topics of biomaterials performance and engineering, including biointerfaces, host reactions of materials, and bio-inspired/smart-materials strategies. Crosslisted with BMED, ME, andMSE 6777."
"CHBE 6778","Introduction to Biomaterials","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Introduction to a variety of biomaterials and their biomedical applications. Crosslisted with BMED and PTFE 6778."
"CHBE 6779","Bioprocess Engineering","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Study of enzymes and microbial and mammalian cells for production of biochemicals and protein therapeutics in bioreactors; downstream separation and purification; integrated view of bioprocesses. Crosslisted withBMED 6779."
"CHBE 6782","Cellular Engineering","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Engineering analysis of cellular systems. Crosslisted with BMED andME 6782."
"CHBE 6784","Cardiovascular Biomechanics","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Mechanical analysis of the cardiovascular system emphasizing the normal and pathologic function in relation to clinical cardiovascular medicine. Crosslisted with BMED and ME 6784."
"CHBE 6793","Systems Pathophysiology","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Overview of human pathophysiology from a quantitative perspective.  A brief introduction to the application of quantitative models to the understanding of biological systems. Crosslisted with BMED, ECE, andME 6793."
"CHBE 6794","Tissue Engineering","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Biological, engineering, and medical issues in developing tissue-engineered constructs.  Emphasis on the integration of these disciplines at a basic molecular and cell biology level.  Crosslisted with CHE andME 6794."
"CHBE 6800","Pharmaceutical development: from drug lead to drug product","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","We address the multifaceted process of bringing a drug from concept to market through open-ended, student-driven, collaborative projects addressing real-world problems in pharmaceutical development."
"CHBE 6XXX","Chemical and Biomolecular Engineering Elective","Chemical & Biomolecular Engr (CHBE)","1-21 Credit Hours.",""
"CHBE 7000","Master's Thesis","Chemical & Biomolecular Engr (CHBE)","1-21 Credit Hours.",""
"CHBE 7650","Advanced Physical Chemistry of Polymers","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Thermodynamics and microscopic dynamics of polymers. Fundamental concepts, including scaling concepts, governing anisotropy of polarizability, phase transitions, morphology, time-dependent correlations, etc."
"CHBE 7721","Are You Thinking of Becoming An Academic?","Chemical & Biomolecular Engr (CHBE)","1 Credit Hour.","How to run a successful research program, advise students, apply and get a job in academia, navigate promotion and tenure, and other aspects of academia."
"CHBE 7757","Teaching Practicum","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Supervised teaching for doctoral students.  Teaching techniques, course and curriculum design, student evaluation methods and criteria.  Students may, in some instances, prepare and present lectures.  Crosslisted with NRE, ME, HP 7757."
"CHBE 7771","Mechanics of Polymer Solids and Fluids","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Continuum mechanics of solids and fluids; mechanics of deformation of anisotropic polymers; yield, breaking, and fatigue; non-Newtonian viscous and viscoelastic behavior of polymer fluids. Crosslisted with ME, MSE, and PTFE 7771."
"CHBE 7772","Fundamentals of Fracture Mechanics","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Advanced study of failure of structural materials under load, mechanics of fracture, and microscopic and macroscopic aspects of the fracture of engineering materials. Crosslisted with AE, CEE, ME, andMSE 7772."
"CHBE 7773","Advanced Fracture Mechanics","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Nonlinear fracture mechanics including elastic-plastic and time-dependent fracture, advanced test methods, J-integral theory, and extensions.  Crosslisted with AE, CEE, ME, andMSE 7773."
"CHBE 7774","Fatigue of Materials and Structures","Chemical & Biomolecular Engr (CHBE)","3 Credit Hours.","Mechanical and microstructural aspects of nucleation and growth of cracks under cyclic loading conditions, notch effects, cumulative damage, multiaxial loading, and fatigue crack propagation.  Crosslisted with AE, CEE, ME, andMSE 7774."
