"department","course_code","course_name","course_hours","course_description"
"Dramatic Arts (DRAM)","DRAM 4135","Advanced Topics in Theatre and Performance.","(3 Credits)","An in-depth exploration of theatre and performance studies. Topics will vary by semester, and may include performance trends or styles, periods in theatre history, or theoretical approaches to analyzing theatre and performance."
"Dramatic Arts (DRAM)","DRAM 4135W","Advanced Topics in Theatre and Performance.","(3 Credits)","An in-depth exploration of theatre and performance studies. Topics will vary by semester, and may include performance trends or styles, periods in theatre history, or theoretical approaches to analyzing theatre and performance."
"Dramatic Arts (DRAM)","DRAM 4151","The American Film.","(3 Credits)","A critical analysis of the American fiction film."
"Dramatic Arts (DRAM)","DRAM 4193","Foreign Study.","(1-6 Credits)","Coursework undertaken within approved Study Abroad programs, with a focus on the theatre history, dramatic literature and production in a particular country or region. May count towards the major with consent of the advisor. Consent of Department head required, normally to be granted prior to the student's departure."
"Dramatic Arts (DRAM)","DRAM 4194","Seminar.","(1-6 Credits)","Studies in selected areas of dramatic arts. Topics to be alternated."
"Dramatic Arts (DRAM)","DRAM 4701","Acting V.","(3 Credits)","The study and practice of techniques associated with acting classical/poetic theatrical works, including, but not limited to Greek and Elizabethan comedies and dramas."
"Dramatic Arts (DRAM)","DRAM 4702","Acting VI.","(3 Credits)","Additional study and practice of acting techniques required for classical and/or poetic theatre."
"Dramatic Arts (DRAM)","DRAM 4703","Acting VII.","(3 Credits)","The study and practice of acting techniques used in a range of styles including, but not limited to, comic, absurdist and epic theatre."
"Dramatic Arts (DRAM)","DRAM 4704","Acting VIII.","(3 Credits)","Continued work in acting techniques required for realistic, classical, comic, absurdist and/or epic theatre."
"Dramatic Arts (DRAM)","DRAM 4705","Acting for the Camera.","(1-6 Credits)","Study and practice in the principles and techniques required for acting in television and/or film productions."
"Dramatic Arts (DRAM)","DRAM 4711W","The Director in the Theatre.","(3 Credits)","An analysis of the role and function of the director in the theatre from historical, aesthetic, and practical points of view."
"Dramatic Arts (DRAM)","DRAM 4811","Stage Movement V.","(3 Credits)","Special applications of applied movement and/or dance skills."
"Dramatic Arts (DRAM)","DRAM 4812","Stage Movement VI.","(3 Credits)","Advanced application of special movement skills to additional forms of dramatic expression."
"Dramatic Arts (DRAM)","DRAM 4901","Senior Project.","(1-3 Credits)","A capstone project designed to integrate skills and knowledge learned throughout the completion of the degree."
"Dramatic Arts (DRAM)","DRAM 4911","Voice and Speech IV.","(3 Credits)","Study and practice to continue development of breathing, phonation and resonance skills, with added attention being paid to the analysis, expression and pronunciation of elevated and/or poetic drama."
"Dramatic Arts (DRAM)","DRAM 4912","Voice and Speech V.","(3 Credits)","Continued exploration of voice production and elevated diction skills required for comic, absurdist and/or epic theatre productions."
"Dramatic Arts (DRAM)","DRAM 4931","Stage Dialects.","(3 Credits)","The study and practice of those dialects and accents most frequently required by American actors. Contents include, but are not limited to, Standard British and a range of New York City and American Southern patterns."
"Earth Sciences (ERTH)","ERTH 1000E","The Human Epoch: Living in the Anthropocene.","(3 Credits)","Introduction to geoscience focusing on human activities as agents of geologic change. Examines human planetary processes in our current epoch, the Anthropocene. Provides a novel frame for contemporary environmental issues such as climate change, sustainability, mass extinctions, land use, and waste disposal. Interaction between earthly processes and human affairs. CA 3."
"Earth Sciences (ERTH)","ERTH 1010","Dinosaurs, Extinctions, and Environmental Catastrophes.","(3 Credits)","A reconstruction of the Mesozoic world of the dinosaurs based on paleontological and geological evidence. Past and present environmental catastrophes leading to mass extinctions and changes in biodiversity. Fundamental concepts of geology, stratigraphy, historical geology, and paleoclimatology. CA 3."
"Earth Sciences (ERTH)","ERTH 1050","Earth's Dynamic Environment.","(4 Credits)","Origin and history of planet Earth, emphasizing how rock, air, water, and life interact at different scales to produce the earth's crust, landforms, life systems, natural resources, catastrophes, and climatic regimes. Provides a scientific context for human-induced global change. CA 3-LAB."
"Earth Sciences (ERTH)","ERTH 1051","Earth's Dynamic Environment (Lecture).","(3 Credits)","Origin and history of planet Earth, emphasizing how rock, air, water, and life interact at different scales to produce the earth's crust, landforms, life systems, natural resources, catastrophes, and climatic regimes. Provides a scientific context for human-induced global change. Students who complete both ERTH 1051 and 1052 may request that ERTH 1051 be converted to a CA 3 Laboratory course. CA 3."
"Earth Sciences (ERTH)","ERTH 1052","Earth's Dynamic Environment (Laboratory).","(1 Credit)","Laboratory complement to ERTH 1010, 1051, 1055, and 1070. Provides an opportunity to work with specimens (minerals, fossils, rocks), terrain images, maps, physical models, and simulation experiments. Includes local field trips. Students who complete both ERTH 1052 and one of ERTH 1010, 1051, 1055 or 1070 may request that the prerequisite be converted to a CA 3 Laboratory or TOI-6 Laboratory course."
"Earth Sciences (ERTH)","ERTH 1055","Geoscience and the American Landscape.","(3 Credits)","Foundation course in geoscience linked to the American Landscape through campus field trips and internet travel. An Honors Core course emphasizing content learning through discussion, exploration, leadership, and creativity. Students who complete both ERTH 1055 and ERTH 1052 may request that ERTH 1055 be converted to a CA 3 Laboratory course. CA 3."
"Earth Sciences (ERTH)","ERTH 1070E","Natural Disasters and Environmental Change.","(3 Credits)","(Also offered as GEOG 1070E.) Climate change, global warming, natural hazards, earth surface processes, and the impact these have on human populations now and in the past. Students who complete both ERTH 1070 and ERTH 1052 may request that ERTH 1070 be converted to a CA 3 Laboratory course. CA 3."
