"code","title","subject"
"STA4184","Introduction to Derivative Markets","STA - Statistics"
"STA4186","Theory of Derivative Pricing","STA - Statistics"
"STA4222","Sample Survey Methods","STA - Statistics"
"STA4241","Statistical Learning","STA - Statistics"
"STA4321","Statistical Theory I","STA - Statistics"
"STA4322","Statistical Theory II","STA - Statistics"
"STA4345","Applied Bayesian Statistics","STA - Statistics"
"STA4364","Statistical Foundations of Data Science and Artificial Intelligence I","STA - Statistics"
"STA4365","Statistical Foundations of Data Science and Artificial Intelligence II","STA - Statistics"
"STA4502","Nonparametric Statistical Methods","STA - Statistics"
"STA4504","Categorical Data Analysis","STA - Statistics"
"STA4664","Statistical Quality Control","STA - Statistics"
"STA4724","Big Data Analytics Methods","STA - Statistics"
"STA4852","Applied Time Series","STA - Statistics"
"SYA3110","Social Theory","SYA - Sociology Analysis"
"SYA3352","Spatial Sociology I: Intro to GIS","SYA - Sociology Analysis"
"SYA3400C","Applied Social Statistics","SYA - Sociology Analysis"
"SYA4300C","Research Methods","SYA - Sociology Analysis"
"SYA4310C","Qualitative Research Analysis in Sociology","SYA - Sociology Analysis"
"SYA4352","Advanced Topics in GIS","SYA - Sociology Analysis"
"SYA4354","Geographic Information Systems Applications","SYA - Sociology Analysis"
"SYA4410","Geographic Information Systems for Public Health and Society","SYA - Sociology Analysis"
"SYA4450","Data Analysis: Capstone","SYA - Sociology Analysis"
"SYA4650C","Community Action and Involvement","SYA - Sociology Analysis"
"SYA4900","Applied Sociology","SYA - Sociology Analysis"
"SYA4959","Participatory Geographic Information Systems in Belize","SYA - Sociology Analysis"
"SYD3410","Urban Society","SYD - Sociology of Demography"
"SYD3700","Race and Ethnicity","SYD - Sociology of Demography"
"SYD3772","Race and Social Media","SYD - Sociology of Demography"
"SYD3800","Sex and Gender in Society","SYD - Sociology of Demography"
"SYD3805","Sociology of Sexualities","SYD - Sociology of Demography"
"SYD4020","Birth, Death, and Population Trends","SYD - Sociology of Demography"
"SYD4510","Environment and Society","SYD - Sociology of Demography"
"SYD4810","Women in Contemporary Society","SYD - Sociology of Demography"
"SYD4813","Women, Law and Social Change","SYD - Sociology of Demography"
"SYD4820","Men, Masculinities and Society","SYD - Sociology of Demography"
"SYG2000","Introduction to Sociology","SYG - Sociology, General"
"SYG2000H","Honors Introduction to Sociology","SYG - Sociology, General"
"SYG2010","Social Problems","SYG - Sociology, General"
"SYG3938","Careers in Sociology","SYG - Sociology, General"
"SYG4244","Food and Society","SYG - Sociology, General"
"SYO3000","Contemporary Society","SYO - Sociology--Social Organizations"
"SYO3408","Animals and Health","SYO - Sociology--Social Organizations"
"SYO3410","Mental Health in Society","SYO - Sociology--Social Organizations"
"SYO3410H","Honors Patterns of Mental Health in Society","SYO - Sociology--Social Organizations"
"SYO3530","Social Power and Inequality","SYO - Sociology--Social Organizations"
"SYO3573","Social Networks: Theory & Applications","SYO - Sociology--Social Organizations"
"SYO4100","Family Trends","SYO - Sociology--Social Organizations"
"SYO4132","Global Family Trends","SYO - Sociology--Social Organizations"
"SYO4133","Family and Aging in Society","SYO - Sociology--Social Organizations"
"SYO4200","Religion in Society","SYO - Sociology--Social Organizations"
"SYO4250","Education and Social Achievement","SYO - Sociology--Social Organizations"
"SYO4300","Political Sociology","SYO - Sociology--Social Organizations"
"SYO4323","Community and Diversity","SYO - Sociology--Social Organizations"
"SYO4400","Medical Sociology","SYO - Sociology--Social Organizations"
"SYO4400H","Honors Medical Sociology","SYO - Sociology--Social Organizations"
"SYO4401","Social Determinants of Health","SYO - Sociology--Social Organizations"
"SYO4402","Sociology of Health and Illness Behavior","SYO - Sociology--Social Organizations"
"SYO4403","Sociology of Risk","SYO - Sociology--Social Organizations"
"SYO4424","Men, Masculinities, and Health","SYO - Sociology--Social Organizations"
"SYO4428","Sociology of Health Care","SYO - Sociology--Social Organizations"
"SYO4429","Social Identities & Health","SYO - Sociology--Social Organizations"
"SYP3060","Sociology of Sex and Reproduction","SYP - Sociology-Social Processes"
"SYP3300","Fads, Crowds, and Social Action","SYP - Sociology-Social Processes"
"SYP3323","Video Games in Society","SYP - Sociology-Social Processes"
"SYP3400","Social Change","SYP - Sociology-Social Processes"
"SYP3510","Sociology of Deviant Behavior","SYP - Sociology-Social Processes"
"SYP3511","Sociology of Murder","SYP - Sociology-Social Processes"
"SYP3520","Criminology","SYP - Sociology-Social Processes"
"SYP3523","Sexual Violence in Society","SYP - Sociology-Social Processes"
"SYP3530","Juvenile Delinquency","SYP - Sociology-Social Processes"
"SYP3540","Sociology of Law","SYP - Sociology-Social Processes"
"SYP3551","Alcohol in Society","SYP - Sociology-Social Processes"
"SYP3562","Domestic Violence in Society","SYP - Sociology-Social Processes"
"SYP3602","Popular Music in Society","SYP - Sociology-Social Processes"
"SYP3630","Popular Culture In Society","SYP - Sociology-Social Processes"
"SYP3650","Sports and Society","SYP - Sociology-Social Processes"
"SYP4000","Sociological Social Psychology","SYP - Sociology-Social Processes"
"SYP4004","Constructing Social Issues","SYP - Sociology-Social Processes"
"SYP4014","Sociology of Happiness","SYP - Sociology-Social Processes"
"SYP4044","Social Capital and Caregiving from an International Perspective","SYP - Sociology-Social Processes"
"SYP4304","Social Movements and Revolutions","SYP - Sociology-Social Processes"
"SYP4411","Sociology of War","SYP - Sociology-Social Processes"
"SYP4420","The Consumer Society","SYP - Sociology-Social Processes"
"SYP4454","Global Inequality and Society","SYP - Sociology-Social Processes"
"SYP4514","Violence in Society","SYP - Sociology-Social Processes"
"SYP4521","Crime Victims in Society","SYP - Sociology-Social Processes"
"SYP4536","Gangs and Society","SYP - Sociology-Social Processes"
"SYP4550","Drug Use in Society","SYP - Sociology-Social Processes"
"SYP4631","Social Issues in Film","SYP - Sociology-Social Processes"
"SYP4730","Aging in Society","SYP - Sociology-Social Processes"
"SYP4731","Health and Positive Aging","SYP - Sociology-Social Processes"
"SYP4732","Minority Aging and Health","SYP - Sociology-Social Processes"
"TAX4001","Taxation of Business Entities and Transactions","TAX - Taxation"
"TAX4022","Individual Federal Income Tax","TAX - Taxation"
"THE2000","Theatre Survey","THE - Theatre"
"THE2000H","Honors Theatre Survey","THE - Theatre"
"THE2081C","Introduction to UCF Theatre ","THE - Theatre"
"THE2090L","Theatre Participation","THE - Theatre"
"THE2305","Script Analysis for Theatre","THE - Theatre"
"THE2925L","Theatre Participation - Management I","THE - Theatre"
"THE3006","Greece to Grease: Development of Theatre","THE - Theatre"
"THE3006H","Honors From Greece to Grease","THE - Theatre"
"THE3053","Theatre for Young Audiences and Communities ","THE - Theatre"
"THE3082","The Theatre Business and Industry ","THE - Theatre"
"THE3240","Evolution of Musical Theatre","THE - Theatre"
"THE3250","Sex, Drugs, & the Rock and Roll Musical","THE - Theatre"
"THE3254","Queer Theatre","THE - Theatre"
"THE3272","Shakespeare to RuPaul: Drag in Entertainment","THE - Theatre"
"THE3311","Theatre History and Dramatic Literature I","THE - Theatre"
"THE3312","Theatre History and Dramatic Literature II","THE - Theatre"
"THE3313","Theatre History and Dramatic Literature III","THE - Theatre"
"THE3333","Shakespeare Skills","THE - Theatre"
"THE3383","Taboo Theatre: Sex & Violence on Stage","THE - Theatre"
"THE3549","Topics in Theatre Studies","THE - Theatre"
"THE3753","Theatre Studies in Creative Drama","THE - Theatre"
"THE3760","Teaching Theatre","THE - Theatre"
"THE4085","Health and Wellness for the Performing Artist","THE - Theatre"
"THE4093L","Theatre Participation-Management II","THE - Theatre"
"THE4212","Global Theatre","THE - Theatre"
"THE4230","Cultural Diversity in Theater","THE - Theatre"
"THE4253H","Honors Amusing and Biting: Dramatic Comedy Through the Ages ","THE - Theatre"
"THE4284","Period Costume, Architecture, and Decor I","THE - Theatre"
"THE4285","Period Costume, Architecture, and Decor II","THE - Theatre"
"THE4423","Women in Theatre","THE - Theatre"
"THE4481","Dramaturgy","THE - Theatre"
"THE4543","Theatre for Social Change","THE - Theatre"
"THE4543H","Honors Theatre for Social Change","THE - Theatre"
"THE4822H","Honors Creative Processes: Theory and Practice ","THE - Theatre"
"THE4830H","Honors Thrive: The How of Happiness ","THE - Theatre"
"THE4954","Theatre Exit Critique","THE - Theatre"
"TPA1990","BFA Review I","TPA - Theatre Production and Administration"
"TPA2000C","Theatre Design Basics","TPA - Theatre Production and Administration"
"TPA2001","Introduction to Design for Theatre","TPA - Theatre Production and Administration"
"TPA2071C","Theatre Rendering","TPA - Theatre Production and Administration"
"TPA2200","Introduction to Technical Theatre","TPA - Theatre Production and Administration"
"TPA2200L","Intro to Technical Theatre Lab","TPA - Theatre Production and Administration"
"TPA2210","Stagecraft I","TPA - Theatre Production and Administration"
"TPA2210L","Stagecraft I Lab","TPA - Theatre Production and Administration"
"TPA2211","Stagecraft II","TPA - Theatre Production and Administration"
"TPA2211L","Stagecraft II Lab","TPA - Theatre Production and Administration"
"TPA2220","Stage Electronics","TPA - Theatre Production and Administration"
