course_code,course_name
SOED-GE 2325,Social and Cultural Studies in Education
SOED-GE 2510,Thesis Seminar I
SPAN-GA 1120,Language Teaching Methodology
SPAN-GA 2891,Guided Individual Readings
SPAN-GA 2892,Guided Individ Reading
SPAN-GA 2965,Special Topics: Tpcs: Seminar in Theory:
SPAN-GA 2966,Spec Tpc On Creat:
SPAN-GA 2966,"Spec Tpc On Creat:: Ways of seeing, ways of listening"
SPAN-GA 2967,Special Topics:
SPAN-GA 2967,"Special Topics:: Occupy, Broadcast, Archive"
SPAN-GA 2968,Special Topics:
SPAN-GA 2968,Special Topics:: Intro to Latin American and Caribbean Studies
SPAN-GA 2978,Spc Tpc Lat Amer Lit:: Cultura y animalidad en América Latina
SPAN-GA 3545,Doctoral Seminar: Dissertation Propsal Wks
SPAN-GA 4001,Approaches to Narrative & Poetry
SPAN-GA 4101,Workshop in Fiction
SPAN-GA 4102,Workshop in Poetry
SPAN-GA 4105,Variable Topics Workshop
SPCED-GE 2051,Fnds of Curr for Diverse Learners
SPCED-GE 2052,Methods of Instruction for Children with Low Incidence Disabilities
SPCED-GE 2124,"Historical and Contemporary Issues in Special Educ Policy, Research and Practice"
SPCED-GE 2127,"Disability, Diversity, and Equity in Family, School, and Community"
SPCED-GE 2160,Methods of Instruction for Children with High Incidence Disabilities
SPCED-GE 2161,Educ of Stu With Disab in Clhd Settings
SPCED-GE 2162,Ed of Std With Disab in Middle Clhd/Adole Settng
SPCED-GE 2300,Independent Study
SPCED-GE 2524,Teaching Students with Disabilities: Middle School
SPCED-GE 2901,Student Teaching Special Education:Childhood I
TCHL-GE 2010,Inquiries Into Teaching & Learning III
TCHL-GE 2300,Ind Study
TCHL-GE 2999,"Drug, Alcohol Ed/Child Abuse ID/School Violence/DASA"
TCHL-GE 3037,Prosem I Teach/Learn
TCHL-GE 3414,Discourse Analysis
TCHS1-GC 1005,Trends in Travel and Tourism
TCHS1-GC 1015,Data Analytics for Hospitality and Travel
TCHS1-GC 1020,Business Communications
TCHS1-GC 1025,Global Strategies across Cultures
TCHS1-GC 1035,Financial Analysis for Hospitality and Travel
TCHS1-GC 1045,Business Models and Markets
TCHS1-GC 1055,Design Thinking and Innovation
TCHS1-GC 1320,Legal Issues
TCHS1-GC 1930,Leadership
TCHS1-GC 2045,Asset Management
TCHS1-GC 3010,Managing The Human Asset
TCHS1-GC 3025,Digital Marketing
TCHS1-GC 3035,Ideation - Value Creation
TCHS1-GC 3045,Proof of Concept - Prototyping
TCHS1-GC 3060,Hospitality Marketing and Sales
TCHS1-GC 3075,Inclusive Leadership and Management in Hospitality and Tourism
TCHS1-GC 3115,Customer Relationship Management and Loyalty
TCHS1-GC 3130,Hospitality Experience Design and Innovation
TCHS1-GC 3235,Revenue Management and Pricing
TCHS1-GC 3305,Food Service Management
TCHS1-GC 3400,Hospitality Investment Analysis
TCHS1-GC 3925,Individual Thesis
TCHS1-GC 3930,Internship
TCSB1-GC 1010,Seminar in Sports Leadership
TCSB1-GC 1040,Sports Law and Ethical Leadership
TCSB1-GC 1050,Sports Finance and Economics
TCSB1-GC 1060,"Data, Decision Making and Analytics in Sports"
TCSB1-GC 1070,Advanced Special Topics
TCSB1-GC 1080,Foundations of Global Sport
TCSB1-GC 1090,Graduate Internship
TCSB1-GC 2005,Intellectual Property & Licensing
TCSB1-GC 2015,The Business of Professional Sports
TCSB1-GC 2025,Intercollegiate Athletics
TCSB1-GC 2040,Sport Sponsorship and Sales
TCSB1-GC 2085,Digital Sports Media & Marketing
TCSB1-GC 2140,Planning & Development of Major Sporting Events
TCSB1-GC 2150,The Business of eSports
TCSB1-GC 2160,The Science of Fandom
TCSB1-GC 2190,Sport Business Thesis I
TCSB1-GC 3000,Sports Business Capstone
TCTM1-GC 1015,Leadership
TCTM1-GC 3105,Corporate Travel Management
TCTM1-GC 3115,Airline Management
TCTM1-GC 3205,"PR, Media and Advertising"
TCTM1-GC 3250,Digital Marketing
TCTM1-GC 3260,Ideation – Value Creation
TCTM1-GC 3265,Proof of Concept - Prototyping
TCTM1-GC 3320,Cultural Heritage Tourism
TCTM1-GC 3340,The Travel and Tourism System
TCTM1-GC 3350,Trends in Travel and Tourism
TCTM1-GC 3370,Visitor Attractions and Entertainment
TCTM1-GC 3520,Design Thinking and Innovation
TCTM1-GC 3545,Customer Relationship Management and Loyalty
TCTM1-GC 3560,Business Communications
TCTM1-GC 3650,Data Analytics for Hospitality and Travel
TCTM1-GC 3705,Financial Analysis for Hospitality and Travel
TCTM1-GC 3920,Internship
TCTM1-GC 3925,Special Topics in Travel and Tourism
TCTM1-GC 4000,Individual Thesis
TESOL-GE 2002,Teaching Second Language Theory & Practice
TESOL-GE 2204,Teaching Second Language Across Content Areas
TESOL-GE 2205,Structure of American English
TESOL-GE 2810,Research & Practice in Academic English Writing for Eng Learners
TESOL-GE 2901,Student Teaching in TESOL: Elementary/Secondary I
TESOL-GE 8810,Research & Practice in Academic English Writing for English Language Learners
TR-GY 6113,Forecasting Urban Travel Demand
TR-GY 6343,Traffic Operations & Control
TR-GY 7013,Urban Transportation & Logistics Systems
TR-GY 8013,"Selected Topics in Transportation I: Transp Netwk Equilibrium, Design & Optimization"
TR-GY 900X,Readings in Transportation
TR-GY 997X,MS Thesis in Transportation
TR-GY 999X,PHD Dissertation in Transportation Planning & Engineering
TRAN1-GC 1000,Theory and Practice of Translation
TRAN1-GC 1020,Translation Technologies
TRAN1-GC 1115,Translation and Style
TRAN1-GC 3010,Software & Website Localization
TRAN1-GC 3015,Editing for Translators
TRAN1-GC 3390,Translation in Science & Technology
TRAN1-GC 3401,Legal Translation
TRAN1-GC 3406,Translation and Interpreting for Human Rights
TRAN1-GC 4000,Thesis Project
TRAN1-GC 4010,Independent Study
URPL-GP 1620,"Data Analysis, Mapping, and Storytelling"
URPL-GP 2415,Public Policy and Planning in New York
URPL-GP 2618,Geographic Information Systems and Analysis
URPL-GP 2625,Environmental Infrastructure for Sustainable Cities
URPL-GP 2631,"Transportation, Land Use and Urban Form"
URPL-GP 2635,Community Equity/Wealth
URPL-GP 2639,Real Estate Finance
URPL-GP 2660,History and Theory of Planning
URPL-GP 2670,"Land Use, Housing and Community Development in New York City Seminar"
VIP-GY 5000,Vertically Integrated Projects: A. CONCRETE CANOE
VIP-GY 5000,Vertically Integrated Projects: AB. NYU ROBOTIC DESIGN TEAM
VIP-GY 5000,Vertically Integrated Projects: AE. AGPHI (APPLIED GLOBAL PUBLIC HEALTH INITIATIVE
VIP-GY 5000,Vertically Integrated Projects: AF. STEEL BRIDGE
VIP-GY 5000,Vertically Integrated Projects: AJ. NYU ROBOMASTER ULTRAVIOLET
VIP-GY 5000,Vertically Integrated Projects: AK. SMART WEAR BIO-TRACK FOR TELEREHAB & TELEMONIT
VIP-GY 5000,Vertically Integrated Projects: AN. HIGH-SPEED RESEARCH NETWORK
VIP-GY 5000,Vertically Integrated Projects: AQ. ENVIRONMENTAL & ANIMAL PRO
VIP-GY 5000,Vertically Integrated Projects: AS. SIXTH SENSE
VIP-GY 5000,Vertically Integrated Projects: AW. NYU ROBOSUB
VIP-GY 5000,Vertically Integrated Projects: BB. DAIMLER TRUCKS DRIVELINE INNOVATION
VIP-GY 5000,Vertically Integrated Projects: BC. FLEXIBLE AI-ENABLED MECHATRONIC SYS LAB (FAMS)
VIP-GY 5000,Vertically Integrated Projects: BD. MERGER AND ACQUISITION OUTCOME PREDICTION
VIP-GY 5000,Vertically Integrated Projects: BE. ACTIVE PORTFOLIO MGMT WITH ML & TIME SER FCST
VIP-GY 5000,Vertically Integrated Projects: BF. DEFINING ACCESSIBILITY WITHIN XR
VIP-GY 5000,Vertically Integrated Projects: BG. FUTURE ENGINEERING EDUCATION
VIP-GY 5000,Vertically Integrated Projects: BH. STROKE-BASED ART THERAPY
VIP-GY 5000,Vertically Integrated Projects: BJ: NYU DIGITAL MEDIA INTELLECT
VIP-GY 5000,Vertically Integrated Projects: BK: METAVERSE FOR EDUCATION
VIP-GY 5000,Vertically Integrated Projects: BL. EARTHQUAKE ENGINEERING RESEARCH INSTITUTE (EER
VIP-GY 5000,Vertically Integrated Projects: BM. NYU PROCESSOR DESIGN
VIP-GY 5000,Vertically Integrated Projects: BN. CHEM-E CAR
VIP-GY 5000,Vertically Integrated Projects: BO. PROJECT MJOLNIR
VIP-GY 5000,Vertically Integrated Projects: BR. DATA-ANALYTICS-VISUALIZATION
VIP-GY 5000,Vertically Integrated Projects: BS. HIGH PERFORMANCE COMPUTING
VIP-GY 5000,Vertically Integrated Projects: BT. DTCC: TECHNOLOGY RESEARCH AND INNOVATION
VIP-GY 5000,Vertically Integrated Projects: BU. DTCC: SUPPLY CHAIN RESEARCH
VIP-GY 5000,Vertically Integrated Projects: BV. FEMINISM AND STEM
VIP-GY 5000,Vertically Integrated Projects: BW. SMART MICROPHYSIOLOGICAL SYSTEM FOR PRECISION
VIP-GY 5000,Vertically Integrated Projects: BX. WIRELESS-6G
VIP-GY 5000,Vertically Integrated Projects: BY. WEARABLE ART & DESIGN
VIP-GY 5000,Vertically Integrated Projects: BZ. SUSTAINABLE ENGINEERING EDUCATION
VIP-GY 5000,Vertically Integrated Projects: CA: HACK3D: DIGITAL MANUFACTURING CYBERSECURITY
VIP-GY 5000,Vertically Integrated Projects: CB: PROJECT STEP
VIP-GY 5000,Vertically Integrated Projects: CC. OFFSHORE WIND PLATFORMS & RESEARCH
VIP-GY 5000,Vertically Integrated Projects: CD. DEMOCRACY RESEARCH INITIATIVE
VIP-GY 5000,Vertically Integrated Projects: CE. SMART CHEMICAL EMISSION NAVIGATION TRACKER (SC
VIP-GY 5000,Vertically Integrated Projects: CF. CREATIVE ACCESSIBILITY IN DESIGN
VIP-GY 5000,Vertically Integrated Projects: CG. TECHNOLOGY INNOVATION CATALYSTS
VIP-GY 5000,Vertically Integrated Projects: CH. AI IN EDUCATION
VIP-GY 5000,Vertically Integrated Projects: D. RePRINT BOT
VIP-GY 5000,Vertically Integrated Projects: I. VERTICAL FARMING
VIP-GY 5000,Vertically Integrated Projects: J. URBAN REMOTE SENSING
VIP-GY 5000,Vertically Integrated Projects: M. 3D PRINTED BIOMEDICAL DEVICES
VIP-GY 5000,Vertically Integrated Projects: N. ROGUE AEROSPACE
VIP-GY 5000,Vertically Integrated Projects: O. NYU MOTORSPORTS
VIP-GY 5000,Vertically Integrated Projects: Q. HYPERLOOP
VIP-GY 5000,Vertically Integrated Projects: R. iGEM
VIP-GY 5000,Vertically Integrated Projects: T. NYU SELF-DRIVE
VIP-GY 5000,Vertically Integrated Projects: W. DESIGNING FOR CREATIVE PHYSICAL COMPUTING
VIP-GY 5000,Vertically Integrated Projects: Y. COLLEGE STUDENTS STUDYING COLLEGE
VIP-GY 5000,Vertically Integrated Projects: Z. EVERYDAY ASSISTIVE TECHNOLOGY
VIP-GY 5001,Vertically Integrated Projects: A. CONCRETE CANOE
VIP-GY 5001,Vertically Integrated Projects: AB. NYU ROBOTIC DESIGN TEAM
VIP-GY 5001,Vertically Integrated Projects: AE. AGPHI (APPLIED GLOBAL PUBLIC HEALTH INITIATIVE
VIP-GY 5001,Vertically Integrated Projects: AF. STEEL BRIDGE
VIP-GY 5001,Vertically Integrated Projects: AJ. NYU ROBOMASTER ULTRAVIOLET
VIP-GY 5001,Vertically Integrated Projects: AK. SMART WEAR BIO-TRACK FOR TELEREHAB & TELEMONIT
VIP-GY 5001,Vertically Integrated Projects: AN. HIGH-SPEED RESEARCH NETWORK
VIP-GY 5001,Vertically Integrated Projects: AQ. ENVIRONMENTAL & ANIMAL PRO
VIP-GY 5001,Vertically Integrated Projects: AS. SIXTH SENSE
VIP-GY 5001,Vertically Integrated Projects: AW. NYU ROBOSUB
VIP-GY 5001,Vertically Integrated Projects: BB. DAIMLER TRUCKS DRIVELINE INNOVATION
VIP-GY 5001,Vertically Integrated Projects: BC. FLEXIBLE AI-ENABLED MECHATRONIC SYS LAB (FAMS)
VIP-GY 5001,Vertically Integrated Projects: BD. MERGER AND ACQUISITION OUTCOME PREDICTION
VIP-GY 5001,Vertically Integrated Projects: BE. ACTIVE PORTFOLIO MGMT WITH ML & TIME SER FCST
VIP-GY 5001,Vertically Integrated Projects: BF. DEFINING ACCESSIBILITY WITHIN XR
VIP-GY 5001,Vertically Integrated Projects: BG. FUTURE ENGINEERING EDUCATION
VIP-GY 5001,Vertically Integrated Projects: BH. STROKE-BASED ART THERAPY
VIP-GY 5001,Vertically Integrated Projects: BJ: NYU DIGITAL MEDIA INTELLECT
VIP-GY 5001,Vertically Integrated Projects: BK: METAVERSE FOR EDUCATION
VIP-GY 5001,Vertically Integrated Projects: BL. EARTHQUAKE ENGINEERING RESEARCH INSTITUTE (EER
VIP-GY 5001,Vertically Integrated Projects: BM. NYU PROCESSOR DESIGN
VIP-GY 5001,Vertically Integrated Projects: BN. CHEM-E CAR
VIP-GY 5001,Vertically Integrated Projects: BO. PROJECT MJOLNIR
VIP-GY 5001,Vertically Integrated Projects: BR. DATA-ANALYTICS-VISUALIZATION
VIP-GY 5001,Vertically Integrated Projects: BS. HIGH PERFORMANCE COMPUTING
VIP-GY 5001,Vertically Integrated Projects: BT. DTCC: TECHNOLOGY RESEARCH AND INNOVATION
VIP-GY 5001,Vertically Integrated Projects: BU. DTCC: SUPPLY CHAIN RESEARCH
VIP-GY 5001,Vertically Integrated Projects: BV. FEMINISM AND STEM
VIP-GY 5001,Vertically Integrated Projects: BW. SMART MICROPHYSIOLOGICAL SYSTEM FOR PRECISION
VIP-GY 5001,Vertically Integrated Projects: BX. WIRELESS-6G
VIP-GY 5001,Vertically Integrated Projects: BY. WEARABLE ART & DESIGN
VIP-GY 5001,Vertically Integrated Projects: BZ. SUSTAINABLE ENGINEERING EDUCATION
VIP-GY 5001,Vertically Integrated Projects: CA: HACK3D: DIGITAL MANUFACTURING CYBERSECURITY
VIP-GY 5001,Vertically Integrated Projects: CB: PROJECT STEP
VIP-GY 5001,Vertically Integrated Projects: CC. OFFSHORE WIND PLATFORMS & RESEARCH
VIP-GY 5001,Vertically Integrated Projects: CD. DEMOCRACY RESEARCH INITIATIVE
VIP-GY 5001,Vertically Integrated Projects: CE. SMART CHEMICAL EMISSION NAVIGATION TRACKER (SC
VIP-GY 5001,Vertically Integrated Projects: CF. CREATIVE ACCESSIBILITY IN DESIGN
VIP-GY 5001,Vertically Integrated Projects: CG. TECHNOLOGY INNOVATION CATALYSTS
VIP-GY 5001,Vertically Integrated Projects: CH. AI IN EDUCATION
VIP-GY 5001,Vertically Integrated Projects: D. RePRINT BOT
VIP-GY 5001,Vertically Integrated Projects: I. VERTICAL FARMING
VIP-GY 5001,Vertically Integrated Projects: J. URBAN REMOTE SENSING
VIP-GY 5001,Vertically Integrated Projects: M. 3D PRINTED BIOMEDICAL DEVICES
VIP-GY 5001,Vertically Integrated Projects: N. ROGUE AEROSPACE
VIP-GY 5001,Vertically Integrated Projects: O. NYU MOTORSPORTS
VIP-GY 5001,Vertically Integrated Projects: Q. HYPERLOOP
VIP-GY 5001,Vertically Integrated Projects: R. iGEM
VIP-GY 5001,Vertically Integrated Projects: T. NYU SELF-DRIVE
VIP-GY 5001,Vertically Integrated Projects: W. DESIGNING FOR CREATIVE PHYSICAL COMPUTING
VIP-GY 5001,Vertically Integrated Projects: Y. COLLEGE STUDENTS STUDYING COLLEGE
VIP-GY 5001,Vertically Integrated Projects: Z. EVERYDAY ASSISTIVE TECHNOLOGY
VRTP-GT 2001,Introduction to Virtual Production
VRTP-GT 2010,Masters Seminar in Virtual Production I: Writing and  Developing Virtual Production Thesis
VRTP-GT 2015,Art Direction and Production Design for Virtual Production
VRTP-GT 2020,Technical Direction for Virtual Production
VRTP-GT 2025,Producing the Virtual Production
WLGED-GE 2069,Tchng World Languages: Theory and Practice
WLGED-GE 2911,Student Teaching World Language Education: Middle/High School I
