"code","level","title","credits","description"
"PAS6600","Graduate","ER Medicine Clerkship",4,"This required rotation is designed to provide an in-depth exposure to the illnesses and injuries sustained by adults and children that necessitate emergency care. These educational experiences are intended to emphasize interview and examination skills and the performance of techniques and procedures essential to the proper management of emergency illness and injury. Prerequisite: Enrolled in the Physician Assistant Program."
"MDE7710","College of Medicine","Emergency Medicine Elective","1 - 12","This rotation is intended to make the student familiar with the wide range of clinical conditions, minor to major which are responsible for the patient seeking care at an Emergency Room. The student will practice skills in the recognition and management of acute life threatening conditions and exacerbation of serious disease in a strictly supervised setting. Prerequisite: Enrolled in the Herbert Wertheim College of Medicine."
"RED4100","Undergraduate","Emergent Literacy",3,"Focuses on young children's process of constructing meaning through literacy and implications for classroom practices. Meets FLDOE Reading Competencies 1 & 3. Field Hours may be required."
"ECT4644","Undergraduate","Emrg Emphasis Car Ed",3,"A knowledge of current trends and issues in reference to developing and integrating career education into current elementary and secondary educational programs."
"PHC6326","Graduate","Emerging Env Health Issues",3,"This course is designed to provide students in environmental health with a step-by-step guide to the practical application of knowledge already acquired in environmental and occupational health sciences.Inactivated per 2024 SCNS review."
"EEL5076C","Graduate","Hybrid Energy Sys. Eng",3,"This course will introduce the fundamentals of energy storage systems such as batteries & fuel cells, and the design and engineering for integrating with renewable energy applications. Prerequisite: PHY2048 and PHY2049 or permission by the instructor"
"ISM6251","Graduate","Emerging IT",3,"This course covers emerging information and communication technologies that are changing the way the business is being operated in global economy."
"FES3833","Undergraduate","Envt. Disaster Mgt.",3,"This course will provide you with the knowledge & skills needed to plan for, respond to & recover from natural or man-made disasters."
"PHC7327","Graduate","Em Iss Env Hlth Sci",2,"This course will explore emerging scientific discoveries to understand environmental human disease and how the emerging technologies can be applied to environmental health and regulatory decisions."
"PHC7385C","Graduate","Emer Iss Neurotox",2,"This course will require doctoral students to integrate media reports and scientific literature to develop socially-relevant and impactful hypotheses for research in environmental health sciences. Prerequisite: PHC 7381C, PHC 7384."
"PHC6601","Graduate","Emerging Iss in PH",3,"Investigation of emerging public health issues, such as public health informatics, genomics, global health, policy and law, and public health ethics, within the framework of ecological model."
"MAN6677","Graduate","Emerging Markets",3,"The course focuses on what managers of international firms large and small need to know to succeed in emerging markets, including the factors and forces that shape the competitive environment."
"PUP4512","Undergraduate","Emerging Tech Pub Policy",3,"An exploration of the recent and emerging technologies that affect public policy and administration."
"CTS1500","Undergraduate","Emerg Topics in Dig Life",3,"Explore ever-changing boundaries between public and private digital lives, and the cultural and societal impacts of data collection, misinformation, media bias, cyber threats, and emerging technologies."
"HMG6876","Graduate","Emerging Topics F&B",3,"An in-depth study of current issues and topics confronting the food and beverage industry and how they impact future business practices. Management implications addressed."
"PHT3400","Undergraduate","Emot Asp Phys Disa",2,"Curriculum Bulletin# 4 2009-2010"
"HFT3006","Undergraduate","El &Soft Skills for Hosp.",3,"This course will help students develop character traits and interpersonal skills associated with high emotional intelligence to improve work relationships with others."
"COM3043","Undergraduate","Emotional Intelligence",3,"Explore the interconnected role emotional intelligence plays in diverse personal, cultural, political and organizational contexts."
"DEP5185","Graduate","Emot Learning",3,"Theoretical analysis and methodological issues in the study of emotional learning. Prerequisites: Graduate standing or permission of the instructor. Inactivated per SCNS review, last term offered Fall 2013."
"RMI4135","Undergraduate","Emp Fringe Bene Prog",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"NGR6850","Graduate","Clin Research Evidence I",3,"This course is focused on basic empirical evaluation procedures -- categorical analysis, comparison of means, correlations -- for clinical research and evidence-based practice."
"NGR6851","Graduate","Clin Research Evidence II",3,"This course is focused on advanced empirical evaluation procedures -- linear regression, structural equation modeling overview, power analysis -- for clinical research and evidence-based practice. Prerequisites: NGR 6850 or equivalent."
"NGR6857","Graduate","Clin Research Evidence III",3,"This course is focused on complex empirical evaluation procedures -- MANOVA, logistic regression, missed methods, power analysis -- for clinical research and evidence-based practice. Prerequisites: NGR 6851 or equivalent."
"PAD7703C","Graduate","Empirical Methods",3,"An advanced research seminar focusing on research design and proposal development in public policy and administration. Particular attention is given to qualitative research methods."
"SOW6436","Graduate","Eval Research II",3,"Advanced utilization of intervention effectiveness research results and techniques in social work practice with individuals, families and groups. Inactivated per SCNS review."
