"course_code","course_title","credits","department","description"
"ENGL 53803","Histories of Rhetoric and Composition","3 Hours","English (ENGL)","Surveys contextualized histories of the field of Rhetoric and Composition. Focus and readings will vary depending on instructor interest. (Typically offered: Spring Even Years)"
"ENGL 54003","Advanced Studies in Nineteenth-Century British Literature and Culture","3 Hours","English (ENGL)","Subject matter changes depending on student interest and faculty expertise. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"ENGL 54103","Advanced Studies in Modern and Contemporary British Literature and Culture","3 Hours","English (ENGL)","Subject matter changes depending on student interest and faculty expertise. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"ENGL 54503","Technical Writing in Healthcare Settings","3 Hours","English (ENGL)","Focuses on the work of technical writing across a variety of healthcare settings. Prepares healthcare professionals and healthcare-adjacent professionals to use technical writing theory and skills in their workplace. (Typically offered: Summer)"
"ENGL 55003","Style and Context for Tech Writers","3 Hours","English (ENGL)","Addresses project management frameworks and their impact on technical writing, creation of design and deliverables for team meetings, and the role of writing in user experience work. (Typically offered: Summer)"
"ENGL 55103","Design, Editing, and Publication for Technical Writers","3 Hours","English (ENGL)","Focuses on the document creation workflow of technical writers, starting with document design, moving into editing, and finally layout for publication. (Typically offered: Fall Odd Years)"
"ENGL 55203","Technical Writing and UX for Online Audiences","3 Hours","English (ENGL)","Investigates the challenges of creating documents that must exist concurrently in online, face-to-face, and mixed modalities, with a focus on online writing. Covers user-centered theory, strategies, and skills for online writing, HTML, CSS, and web standards. Specific focus on creating organizational websites with editorial workflows geared towards technical writers. (Typically offered: Fall)"
"ENGL 55303","Technical Writing Praxis","3 Hours","English (ENGL)","Focuses on the process of applying theory to situated practice in technical writing. The course is offered in two sessions of the summer. The first session focuses on style in technical writing. The second session focuses on applied practice, with students choosing between academic writing, professional writing, or grant and proposal writing. (Typically offered: Summer) May be repeated for up to 6 hours of degree credit."
"ENGL 55403","Advanced Studies in U","S Latino/Latina Literature and Culture  3 Hours","English (ENGL)","The study of works of U.S. Latino/a literature and literary criticism, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Content varies. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"ENGL 55603","Advanced Studies in Native American Literature and Culture","3 Hours","English (ENGL)","The study of works of Native American literature, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Content varies. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"ENGL 55803","Advanced Studies in Arab American Literature and Culture","3 Hours","English (ENGL)","The study of works of Arab American literature and criticism, with attention to particular themes, genres, authors, literary movements, historical moments, or other organizing principles. Content varies. Research paper required. No knowledge of Arabic necessary. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"ENGL 55903","Advanced Studies in Gender, Sexuality, and Literature","3 Hours","English (ENGL)","The study of gender or sexuality and literature, with attention to specific theories, themes, genres, authors, historical moments, literary movements, or other organizing principles. Content varies. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"ENGL 56203","The Bible as Literature","3 Hours","English (ENGL)","The several translations of the Bible; its qualities as great literature; its influence upon literature in English; types of literary forms. (Typically offered: Irregular)This course is cross-listed withCLCS 56203."
"ENGL 56503","Shakespeare: Plays and Poems","3 Hours","English (ENGL)","An introduction to a broad selection of Shakespeare's work. (Typically offered: Irregular)"
"ENGL 57003","Advanced Studies in American Literature and Culture Before 1900","3 Hours","English (ENGL)","Subject matter changes depending on student interest and faculty expertise. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"ENGL 57203","Advanced Studies in Literature and Culture of the American South","3 Hours","English (ENGL)","Subject matter changes depending on student interest and faculty expertise. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"ENGL 57603","Advanced Studies in Postcolonial Literature and Culture","3 Hours","English (ENGL)","Subject matter changes depending on student interest and faculty expertise. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
