"code","title","credits","subject","description"
"07:081:483","ADV SCULPTURE - A",4.0,"NB",""
"07:081:491","INDEPENDENT STUDY","","NB",""
"07:081:493","INTERNSHIPS","","NB",""
"07:081:497","THESIS & EXHIB - A",4.0,"NB",""
"07:203:101","DANCE APPRECIATION",3.0,"NB",""
"07:203:110","STREET & CLUB DANCES",2.0,"NB",""
"07:203:115","INTRO DANCE STUDIES",3.0,"NB",""
"07:203:123","MODERN DANCE 1",2.0,"NB",""
"07:203:124","MODERN DANCE 2",2.0,"NB",""
"07:203:131","DANCE APPRECIATION ONLINE",3.0,"NB",""
"07:203:132","HISTORY OF BROADWAY DANCE ONLINE",3.0,"NB",""
"07:203:149","BALLET 1",2.0,"NB",""
"07:203:150","BALLET 2",2.0,"NB",""
"07:203:155","JAZZ DANCE 1",2.0,"NB",""
"07:203:160","PILATES MAT",1.0,"NB",""
"07:203:170","YOGA FOR WELLNESS 1",2.0,"NB",""
"07:203:200","FIELDWORK: INTEGRATED DANCE","","NB",""
"07:203:329","DANCE COMPOSITION",2.0,"NB",""
"07:206:100","DANCE ASSEMBLY",0.5,"NB",""
"07:206:101","CONCUSSION AWARENESS",0.0,"NB",""
"07:206:130","AFRICAN DIASPORIC MOVEMENT PRACTICES 1",1.5,"NB",""
"07:206:131","CLASSICAL/TRADITIONAL MOVEMENT PRACTICES 1",1.5,"NB",""
"07:206:132","CONTEMPORARY FUSION MOVEMENT PRACTICES 1",1.5,"NB",""
"07:206:133","SOMATIC MOVEMENT PRACTICES 1",1.5,"NB",""
"07:206:142","IMPROVISATION 1",2.0,"NB",""
"07:206:161","PRODUCTION STUDY","","NB",""
"07:206:235","CHOREOGRAPHY 1",2.0,"NB",""
"07:206:237","DANCE PRODUCTION",3.0,"NB",""
"07:206:243","IMPROVISATION 2",2.0,"NB",""
"07:206:260","AFRICAN DIASPORIC MOVEMENT PRACTICES 3",1.5,"NB",""
"07:206:261","CLASSICAL/TRADITIONAL MOVEMENT PRACTICES 3",1.5,"NB",""
"07:206:262","CONTEMPORARY FUSION MOVEMENT PRACTICES 3",1.5,"NB",""
"07:206:263","SOMATIC MOVEMENT PRACTICES 3",1.5,"NB",""
"07:206:274","JAZZ DANCE 2",2.0,"NB",""
"07:206:277","LAT & HISP DANCE",2.0,"NB",""
"07:206:319","SOUND AND MOVEMENT",3.0,"NB",""
"07:206:334","CHOREOGRAPHY 2",2.0,"NB",""
"07:206:344","VIDEO FOR DANCE",2.0,"NB",""
"07:206:346","AFRICAN DIASPOR MP5",2.5,"NB",""
"07:206:347","CLASS./TRAD. MP5",2.5,"NB",""
"07:206:348","CONTEMP. FUSION MP5",2.5,"NB",""
"07:206:360","UNIVERSITY DANCEWORKS",2.0,"NB",""
"07:206:363","DANCE REPERTORY",2.0,"NB",""
"07:206:402","LABAN/BARTENIEFF FOR DANCE AND DANCE EDUCATION",3.0,"NB",""
"07:206:410","NEUROSCIENCE IN PARTNERSHIP WITH DANCE",3.0,"NB",""
"07:206:416","AFRICAN DIASPORIC MOVEMENT              PRACTICES 7",2.5,"NB",""
"07:206:417","CLASSICAL/TRADITIONAL MOVEMENT          PRACTICES 7",2.5,"NB",""
"07:206:418","CONTEMPORARY FUSION MOVEMENT PRACTICES  7",2.5,"NB",""
"07:206:432","DANCE HISTORY ONLINE: 1900 - PRESENT",3.0,"NB",""
"07:206:447","INDPNDT STUDY DANCE","","NB",""
"07:206:450","DANCE CAPSTONE 1",2.0,"NB",""
"07:206:495","SPECIAL TOPICS/DANCE","","NB",""
"07:207:405","MOTOR LEARNING AND CONTROL FOR DANCE PEDAGOGY",3.0,"NB",""
"07:207:406","INTRODUCTION TO CURRICULUM DESIGN AND ASSESSMENT FOR DANCE",2.0,"NB",""
"07:207:495","SPECIAL TOPICS IN DANCE EDUCATION","","NB",""
"07:211:110","INTRODUCTION TO FILMMAKING FOR          NON-MAJORS",3.0,"NB",""
"07:211:120","CINEMATOGRAPHY",3.0,"NB",""
"07:211:130","INTRODUCTION TO VIDEO EDITING: STYLES AND TECHNIQUES ONLINE",3.0,"NB",""
"07:211:191","INTRODUCTION TO FILM PRODUCTION I",4.0,"NB",""
"07:211:201","PRINCIPLES OF CINEMATOGRAPHY ONLINE",3.0,"NB",""
"07:211:205","SCREENWRITING (SHORT FILM)",3.0,"NB",""
"07:211:217","HORROR FILM PRODUCTION",3.0,"NB",""
"07:211:220","ADVANCED CINEMATOGRAPHY",3.0,"NB",""
"07:211:230","ANIMATION 2D",3.0,"NB",""
"07:211:231","IMAGE POST PRODUCTION",3.0,"NB",""
"07:211:240","THE ART OF DOCUMENTARY FILMMAKING ONLINE",3.0,"NB",""
"07:211:245","AUDIO STORYTELLING FOR FILMMAKERS",3.0,"NB",""
"07:211:250","CREATING MOVIE VFX: HISTORY AND         TECHNIQUES ONLINE",3.0,"NB",""
"07:211:291","INTERMEDIATE FILM PRODUCTION I",4.0,"NB",""
"07:211:294","INTRODUCTION TO PRODUCING",3.0,"NB",""
"07:211:301","SENSORY ETHNOGRAPHY",3.0,"NB",""
"07:211:306","SHORT-FILM SERIAL FILMMAKING",3.0,"NB",""
"07:211:307","AI AND NEW TECHNOLOGIES IN FILMMAKING",3.0,"NB",""
"07:211:337","EXPERIMENTAL FILMMAKING",3.0,"NB",""
"07:211:391","ADVANCED DIRECTING I",4.0,"NB",""
"07:211:491","THESIS FILM I",4.0,"NB",""
"07:211:495","INDEPENDENT STUDY IN FILM","","NB",""
"07:211:498","FILMMAKING INTERNSHIP",3.0,"NB",""
"07:557:121","INTRODUCTION TO ENVIRONMENTAL ARTS",3.0,"NB",""
"07:557:131","INTRODUCTION TO ARTS IN HEALTH",3.0,"NB",""
"07:557:141","INTRO TO ARTS LEADERSHIP",3.0,"NB",""
"07:557:151","MASON GROSS INTERPLAY",1.0,"NB",""
"07:557:201","PRACTICAL FINANCE FOR ENTREPRENEURIAL CREATIVES ONLINE",3.0,"NB",""
"07:700:100","FUNDAMENTALS OF AURAL SKILS",3.0,"NB",""
"07:700:101","INTRO TO MUSIC I",3.0,"NB",""
"07:700:102","INTRO TO MUSIC HISTORY",3.0,"NB",""
"07:700:103","INTRODUCTION TO MUSIC THEORY",3.0,"NB",""
"07:700:104","INTRO MUSIC ANALYSIS",3.0,"NB",""
"07:700:105","MAKING MUSIC WITH COMPUTERS:INTRODUCTIONTO DIGITAL AUDIO",3.0,"NB",""
"07:700:110","INTRODUCTION TO MUSIC EDUCATION",1.0,"NB",""
"07:700:121","THEORY I",3.0,"NB",""
"07:700:122","THEORY II",3.0,"NB",""
"07:700:123","AURAL SKILLS I",2.0,"NB",""
"07:700:124","AURAL SKILLS II",2.0,"NB",""
"07:700:127","INTRODUCTION TO MUSIC TECHNOLOGY",1.0,"NB",""
"07:700:128","MUSIC EDUCATION TECHNOLOGY",1.0,"NB",""
"07:700:131","INTRODUCTION TO MUSIC ONLINE",3.0,"NB",""
"07:700:133","INTRODUCTION TO MUSIC THEORY ONLINE",3.0,"NB",""
"07:700:134","INTRODUCTION TO MUSIC THEORY SHORT COURSE ONLINE",2.0,"NB",""
"07:700:135","MAKING MUSIC WITH COMPUTERS: INTRODUCTION TO DIGITAL AUDIO ONLINE",3.0,"NB",""
"07:700:153","ADVANCED AURAL SKILLS I",2.0,"NB",""
"07:700:173","STUDIES IN COMPOSITION I","","NB",""
"07:700:203","MUSICS AND CULTURES",3.0,"NB",""
"07:700:221","THEORY III",3.0,"NB",""
"07:700:222","THEORY IV",3.0,"NB",""
"07:700:223","AURAL SKILLS III",2.0,"NB",""
"07:700:224","AURAL SKILLS IV",2.0,"NB",""
"07:700:230","MUSIC IN FILM ONLINE",3.0,"NB",""
"07:700:234","FROM JAZZ TO HIP-HOP: AFRICAN AMERICAN MUSIC IN THE 20TH CENTURY ONLINE",3.0,"NB",""
"07:700:235","ROCK 'N' ROLL: ORIGINS TO PRESENT ONLINE",3.0,"NB",""
"07:700:239","ROCK 'N' ROLL: ORIGINS TO PRESENT ONLINESHORT COURSE",2.0,"NB",""
"07:700:241","STUDIES OF WORLD MUSIC ONLINE",3.0,"NB",""
"07:700:242","COUNTRY MUSIC: A CULTURAL AND MUSICAL SURVEY ONLINE",3.0,"NB",""
"07:700:244","GLOBAL POPULAR MUSIC ONLINE",3.0,"NB",""
"07:700:247","JAZZ THEORY I",3.0,"NB",""
"07:700:251","KEYBOARD HARMONIZATION I, JAZZ MAJORS",2.0,"NB",""
"07:700:253","ADVANCED AURAL SKILLS III",2.0,"NB",""
"07:700:261","VOCAL TECHNIQUES FOR SCHOOL CHOIRS",1.0,"NB",""
"07:700:263","STRING INSTRUMENTAL TECHNIQUES",1.0,"NB",""
"07:700:265","WOODWIND INSTRUMENTAL TECHNIQUES",1.0,"NB",""
"07:700:267","BRASS INSTRUMENTAL TECHNIQUES",1.0,"NB",""
"07:700:269","PERCUSSION INSTRUMENTAL TECHNIQUES",1.0,"NB",""
"07:700:284","DIGITAL AUDIO COMPOSITION",3.0,"NB",""
"07:700:290","ROCK &ROLL AS A CULTURAL PHENOMENON:HISTAND DEV OF ROCK AND RELATED GENRES",3.0,"NB",""
"07:700:291","JAZZ APPRECIATION",3.0,"NB",""
"07:700:292","INTRODUCTION TO MUSICS OF THE WORLD",3.0,"NB",""
"07:700:293","INTRODUCTION TO JAZZ IMPROVISATION ONLINE",2.0,"NB",""
"07:700:301","EUROPEAN MUSIC BEFORE 1800",3.0,"NB",""
"07:700:303","PRINCIPLES OF ETHNOMUSICOLOGY",3.0,"NB",""
"07:700:305","EVOLUTION OF JAZZ",3.0,"NB",""
"07:700:310","THE BUSINESS OF MUSIC ONLINE",3.0,"NB",""
"07:700:311","ART OF PRODUCTION I: RECORDING",3.0,"NB",""
"07:700:329","CONDUCTING I",2.0,"NB",""
"07:700:341","ORCHESTRATION I",2.0,"NB",""
"07:700:347","JAZZ COMPOSITION & ARRANGING",3.0,"NB",""
"07:700:353","ADVANCED AURAL SKILLS V",2.0,"NB",""
"07:700:371","JAZZ IMPROVISATION - I",3.0,"NB",""
"07:700:375","COMPOSITION PRACTICUM",1.0,"NB",""
"07:700:386","INSTRUMENTAL MUSIC EDUCATION LAB",1.0,"NB",""
"07:700:389","INCLUSIVE LEARNING IN MUSIC ONLINE",3.0,"NB",""
"07:700:390","MUSIC INTERNSHIP","","NB",""
"07:700:419","SPECIAL STUDIES IN MUSIC HISTORY",3.0,"NB",""
"07:700:459","SOUND IN VIDEO GAMES",3.0,"NB",""
"07:700:468","SCORING FOR FILM AND VISUAL MEDIA",3.0,"NB",""
"07:700:469","INTERACTIVE COMPUTER MUSIC",3.0,"NB",""
"07:700:471","JAZZ IMPROVISATION II",3.0,"NB",""
"07:700:483","CLINICAL PRAC 1 SEM",1.0,"NB",""
"07:700:484","CLINICAL PRACTICE 1",4.0,"NB",""
"07:700:493","INDEPENDENT STUDY","","NB",""
"07:700:495","SENIOR HON TUTORIAL",3.0,"NB",""
"07:701:100","MUSIC ASSEMBLY",1.0,"NB",""
"07:701:103","INSTRUMENTAL/VOICE LESSON",1.0,"NB",""
"07:701:159","CLASSROOM PIANO I",1.0,"NB",""
"07:701:175","APPLIED MAJOR LESSON","","NB",""
"07:701:201","DICTION FOR SINGERS",1.0,"NB",""
"07:701:203","SECONDARY LESSON",1.0,"NB",""
"07:701:204","SECONDARY LESSON ALTERNATIVE",1.0,"NB",""
"07:701:211","DICTION FOR PERFORMANCE MAJORS:         ENGLISH AND LATIN",1.0,"NB",""
"07:701:251","BASSOON REED MAKING",1.0,"NB",""
"07:701:252","OBOE REED MAKING",1.0,"NB",""
"07:701:259","CLASSROOM PIANO III",1.0,"NB",""
"07:701:275","APPLIED MAJOR LESSON","","NB",""
"07:701:301","HELIX",1.0,"NB",""
"07:701:302","VOCAL COACHING",1.0,"NB",""
"07:701:303","RU BAROQUE PLAYERS",1.0,"NB",""
"07:701:304","RUTGERS INTERACTIVE MUSIC ENSEMBLE",1.0,"NB",""
"07:701:307","RUTGERS NEW MUSIC WORKSHOP",1.0,"NB",""
"07:701:308","RUTGERS UNIVERSITY STRING ENSEMBLE",1.0,"NB",""
"07:701:311","RUTGERS UNIVERSITY KIRKPATRICK CHOIR",1.0,"NB",""
"07:701:319","CHAMBER JAZZ ENSEMBLE",1.0,"NB",""
"07:701:321","JAZZ ENSEMBLE",1.0,"NB",""
"07:701:323","ORCHESTRA",1.0,"NB",""
"07:701:325","PERCUSSION ENSEMBLE",1.0,"NB",""
"07:701:327","BRASS ENSEMBLE",1.0,"NB",""
"07:701:331","JAZZ ENSEMBLE II",1.0,"NB",""
"07:701:333","VOORHEES CHOIR",1.0,"NB",""
"07:701:337","MARCHING BAND",1.0,"NB",""
"07:701:339","UNIVERSITY CHOIR",1.0,"NB",""
"07:701:341","SYMPHONIC WINDS",1.0,"NB",""
"07:701:343","SYMPHONY BAND",1.0,"NB",""
"07:701:345","ORCHESTRA/WIND ENSEMBLE",1.0,"NB",""
"07:701:347","RUTGERS SINFONIA",1.0,"NB",""
"07:701:349","GLEE CLUB",1.0,"NB",""
"07:701:351","ART OF ACCOMPANYING",1.0,"NB",""
"07:701:353","OPERA WORKSHOP",1.0,"NB",""
"07:701:355","CHAMBER MUSIC",1.0,"NB",""
"07:701:358","STAGE MOVEMENT FOR SINGERS",2.0,"NB",""
"07:701:375","APPLIED MAJOR LESSON","","NB",""
"07:701:400","SENIOR RECITAL",0.0,"NB",""
"07:701:401","INTRODUCTION TO INSTRUMENTAL STUDIO TEACHING",1.0,"NB",""
"07:701:402","VOCAL COACHING",1.0,"NB",""
"07:701:403","STRING PEDAGOGY",1.0,"NB",""
"07:701:405","BRASS PEDAGOGY",1.0,"NB",""
"07:701:407","CONTEMPORARY PERFORMANCE SEMINAR",1.0,"NB",""
"07:701:409","COMPOSITION SENIOR RECITAL",0.0,"NB",""
"07:701:413","PERCUSSION PEDAGOGY",1.0,"NB",""
"07:701:415","VOICE PEDAGOGY",2.0,"NB",""
"07:701:419","JAZZ CHAMBER ENSEMBLE",1.0,"NB",""
"07:701:451","STUDIO ACCOMPANIMENT",1.0,"NB",""
"07:701:455","CHAMBER MUSIC",1.0,"NB",""
"07:701:459","KEYBOARD PEDAGOGY I - BEGINNER INSTRUCTION",2.0,"NB",""
"07:701:475","APPLIED MAJOR LESSON","","NB",""
"07:701:499","INDIVIDUAL STUDY","","NB",""
"07:965:200","INTRODUCTION TO DRAMA IN EDUCATION",3.0,"NB",""
"07:965:210","INTRO TO MEDICAL ACTING",3.0,"NB",""
"07:965:211","THEATER APPRECIATION",3.0,"NB",""
"07:965:214","BLACK THEATR HISTORY",3.0,"NB",""
"07:965:215","INTRODUCTION TO THEATRICAL DESIGN & PRODUCTION",3.0,"NB",""
"07:965:222","PERFORMING SOLO FROM STAGE TO YOUTUBE",3.0,"NB",""
"07:965:225","BUILDING CHARACTERS: FROM ANIMATION VOICEOVER TO LIVE-ACTION",3.0,"NB",""
"07:965:230","THEATER APPRECIATION ONLINE",3.0,"NB",""
"07:965:231","THEATER HISTORY I ONLINE",3.0,"NB",""
"07:965:232","THEATER HISTORY II ONLINE",3.0,"NB",""
"07:965:234","INTRODUCTION TO DRAMATURGY",3.0,"NB",""
"07:965:235","SOCIAL DRAMA: REENTRY AS A RITE OF      PASSAGE",2.0,"NB",""
"07:965:240","STAGING RESISTANCE: THEATER, PROTEST, AND SOCIAL CHANGE",3.0,"NB",""
"07:965:271","BASIC ACTING",3.0,"NB",""
"07:965:272","INTERMEDIATE ACTING",3.0,"NB",""
"07:965:281","THEATER HISTORIES",3.0,"NB",""
"07:965:290","BROADWAY: THE AMERICAN MUSICAL",3.0,"NB",""
"07:965:302","THEATER FOR SOCIAL DEVELOPMENT",3.0,"NB",""
"07:965:310","INTRO TO COST DES",3.0,"NB",""
"07:965:314","PLAYWRITING",3.0,"NB",""
"07:965:326","PERFORMANCE WORKSHOP",3.0,"NB",""
"07:965:350","IMPROVISATION AND THEATER GAMES",2.0,"NB",""
"07:965:359","INDEPENDENT STUDY IN THEATER","","NB",""
"07:965:365","THTR MGT: PRODUCING",3.0,"NB",""
"07:965:370","GLOBAL THEATER I",3.0,"NB",""
"07:965:390","THEATER HORIZONS",1.0,"NB",""
"07:965:396","INTERNSHIP IN THEATER","","NB",""
"07:965:410","THEATER CRITICISM",3.0,"NB",""
"07:965:421","DIRECTING",3.0,"NB",""
"07:965:471","CREATIVE DRAMA FOR CHILDREN",3.0,"NB",""
"07:965:473","CLOTHING & CULTURE I",3.0,"NB",""
"07:965:490","ADVANCED LIGHTLAB",2.0,"NB",""
"07:965:491","PROJECT WORK","","NB",""
"07:965:493","HONORS PROJECT: THEATER",3.0,"NB",""
"07:965:496","SEM TOPICS THEATER","","NB",""
"07:966:101","LONDON PROGRAM PREPARATION FOR BFA      ACTORS",0.0,"NB",""
"07:966:102","LONDON PROGRAM PREPARATION FOR BFA      DESIGN AND COSTUME TECHNOLOGY",0.0,"NB",""
"07:966:103","THEATER COLLOQUIUM",0.0,"NB",""
"07:966:105","DRAWING PRACTICE: THEATER DESIGN",2.0,"NB",""
"07:966:106","COSTUME RENDERING",2.0,"NB",""
"07:966:123","THEATER PRACTICE",2.0,"NB",""
"07:966:124","THEATER PRACTICE FOR DESIGNERS & ACTORS",1.0,"NB",""
"07:966:202","STAGE MANAGEMENT FORUM",1.0,"NB",""
"07:966:215","INTRODUCTION TO THEATRE DESIGN",3.0,"NB",""
"07:966:219","INTRODUCTION TO SCENIC CONSTRUCTION",2.0,"NB",""
"07:966:220","ADVANCED SCENIC CONSTRUCTION",2.0,"NB",""
"07:966:222","AUDITIONING II",2.0,"NB",""
"07:966:225","VOICE & SPEECH I",2.0,"NB",""
"07:966:230","MOVEMENT I",2.0,"NB",""
"07:966:232","HISTORY OF COSTUME & DECOR I",2.0,"NB",""
"07:966:234","INTRODUCTION TO DRAMATURGY",3.0,"NB",""
"07:966:242","INTRODUCTION TO LIGHTING DESIGN",2.0,"NB",""
"07:966:245","HISTORY OF ARCHITECTURE & DECORATIVE ARTS",2.0,"NB",""
"07:966:249","INTRODUCTION TO STAGE MANAGEMENT",3.0,"NB",""
"07:966:251","FUNDAMENTALS OF DRAFTING",3.0,"NB",""
"07:966:271","ACTING I",3.0,"NB",""
"07:966:274","COSTUME CONSTRUCTION",2.0,"NB",""
"07:966:277","PRODUCTION PROPERTIES",2.0,"NB",""
"07:966:280","INTRODUCTION TO PRODUCTION MANAGEMENT",3.0,"NB",""
"07:966:309","COSTUME DESIGN I",3.0,"NB",""
"07:966:311","DRAPING I",3.0,"NB",""
"07:966:313","SET DESIGN I",3.0,"NB",""
"07:966:315","PRINCIPLES OF STAGE MANAGEMENT",3.0,"NB",""
"07:966:317","ON CAMERA III",2.0,"NB",""
"07:966:323","THEATER PRACTICE","","NB",""
"07:966:325","ACTING II:TECHNIQUE",3.0,"NB",""
"07:966:327","VOICE & SPEECH II",2.0,"NB",""
"07:966:331","DEVISING I",2.0,"NB",""
"07:966:333","MOVEMENT II",2.0,"NB",""
"07:966:336","COSTUME DESIGN II",3.0,"NB",""
"07:966:343","FUNDAMENTALS OF LIGHTING DESIGN",3.0,"NB",""
"07:966:350","FABRIC DYEING",2.0,"NB",""
"07:966:356","ACCENT II",2.0,"NB",""
"07:966:357","PORTFOLIO PREPARATION, PART I",1.0,"NB",""
"07:966:358","PORTFOLIO PREP",1.0,"NB",""
"07:966:371","SCRIPT ANALYSIS FOR ACTORS",2.0,"NB",""
"07:966:403","VOICE & SPEECH III",2.0,"NB",""
"07:966:405","ACTING III",3.0,"NB",""
"07:966:408","PROJECTION DESIGN II: STUDIO SKILLS",3.0,"NB",""
"07:966:411","PRODUCTION TECHNIQUES",3.0,"NB",""
"07:966:415","DRAFTING AND TEAHTER TECHNICQUE ADVANCED",3.0,"NB",""
"07:966:417","BRITISH ART & CULTUR",3.0,"NB",""
"07:966:419","TOPIC IN TECHNICAL DIRECTION","","NB",""
"07:966:422","PRODUCTION & DESIGN PROJECTS","","NB",""
"07:966:424","STAGE MANAGEMENT PROJECT","","NB",""
"07:966:427","SHAKESPEARES PLAYS IN CONTEXT",3.0,"NB",""
"07:966:430","PERFORMANCE","","NB",""
"07:966:431","MOVEMENT III",2.0,"NB",""
"07:966:443","ADVANCED STAGE MANAGEMENT",3.0,"NB",""
"07:966:456","COSTUME HISTORY SEM",3.0,"NB",""
"07:966:460","SCENE DESIGN II",3.0,"NB",""
"07:966:464","LIGHTING DESIGN I",3.0,"NB",""
"07:966:471","COMPUTER ILLUSTRATION II",2.0,"NB",""
"07:966:473","PRODUCTION PRACTICUM","","NB",""
"07:966:483","ADVANCED TOPICS IN STAGE MANAGEMENT",3.0,"NB",""
"07:966:488","COMPUTER DRAFTING II",2.0,"NB",""
"07:966:490","ACTING IN LONDON",12.0,"NB",""
"07:966:492","THEATER DESIGN IN LONDON",12.0,"NB",""
"08:001:897","FT STUDY ON CAMPUS",0.0,"NB",""
"08:001:898","FT STUDY OFF CAMPUS",0.0,"NB",""
"08:001:899","FT STUDY MATRIC CONT",0.0,"NB",""
"08:081:521","VISITING ARTISTS",4.0,"NB",""
"08:081:525","RESEARCH PROJECTS I",4.0,"NB",""
"08:081:625","RESEARCH PROJECTS II",4.0,"NB",""
"08:081:675","GRADUATE SEMINAR A",4.0,"NB",""
"08:081:676","GRADUATE SEMINAR B",4.0,"NB",""
"08:081:677","GRADUATE SEMINAR C",4.0,"NB",""
"08:081:678","GRADUATE SEMINAR D",4.0,"NB",""
"08:081:679","GRADUATE SEMINAR E",4.0,"NB",""
"08:081:703","THESIS",4.0,"NB",""
"08:081:877","TEACHING MENTORSHIP",4.0,"NB",""
"08:207:557","GRADUATE INDEPENDENT STUDY","","NB",""
"08:208:516","RESEARCH METHODS: EPISTEMOLOGICAL INQUIRY FOR DESIGN PRACTICE",4.0,"NB",""
"08:208:517","DESIGN STUDIO I",4.0,"NB",""
"08:208:518","DESIGN SEMINAR 1: THEORY",4.0,"NB",""
"08:208:616","THESIS I",4.0,"NB",""
"08:208:617","DESIGN STUDIO 3: COLLABORATION",4.0,"NB",""
"08:208:619","PUBLICATION AND DISPLAY",4.0,"NB",""
"08:702:506","WRITING ABOUT MUSIC","","NB",""
"08:702:510","SPECIAL STUDY IN PIANO REPERTOIRE - II",2.0,"NB",""
"08:702:513","HISTORICAL AND PHILOSOPHICAL FOUNDATIONSOF MUSIC EDUCATION ONLINE",3.0,"NB",""
"08:702:525","SEMINAR IN JAZZ ARRANGEMENT & COMPOSITION",3.0,"NB",""
"08:702:532","THEORY I: MODAL COMPOSITION & TONAL ANALYSIS FOR GRADUATE MUSIC EDUCATORS ONLINE",3.0,"NB",""
"08:702:552","ORCHESTRAL LITERATURE",3.0,"NB",""
"08:702:572","SEMINAR IN CHORAL LITERATURE FOR MUSIC EDUCATORS",3.0,"NB",""
"08:702:577","GRADUATE MUSIC HISTORY FOR MUSIC EDUCATION ONLINE",3.0,"NB",""
"08:702:597","PRACTICAL TRAINING IN TEACHING",0.0,"NB",""
"08:702:598","PRACTICAL TRAINING IN PERFORMANCE",0.0,"NB",""
"08:702:600","RESEARCH IN MUSIC","","NB",""
"08:702:603","LECTURE-RECITAL ADVISEMENT",1.0,"NB",""
"08:702:702","DISSERTATION: RESEARCH IN MUSIC EDUCATION","","NB",""
"08:702:800","MATRICULATION CONTINUED ONLINE",0.0,"NB",""
"08:703:501","HELIX:  NEW MUSIC ENSEMBLE",1.0,"NB",""
"08:703:503","RU BAROQUE PLAYERS",1.0,"NB",""
"08:703:505","STUDIO ACCOMPANIMENT",1.0,"NB",""
"08:703:506","GRAD PERFORM LESSON","","NB",""
"08:703:511","RUTGERS UNIVERSITY KIRKPATRICK CHOIR",1.0,"NB",""
"08:703:519","CHAMBER JAZZ ENSEMBLE",1.0,"NB",""
"08:703:521","JAZZ ENSEMBLE",1.0,"NB",""
"08:703:523","ORCHESTRA",1.0,"NB",""
"08:703:525","PERCUSSION ENSEMBLE",1.0,"NB",""
"08:703:527","BRASS ENSEMBLE",1.0,"NB",""
"08:703:530","VOCAL COACHING","","NB",""
"08:703:531","JAZZ ENSEMBLE II",1.0,"NB",""
"08:703:533","VOORHEES CHOIR",1.0,"NB",""
"08:703:535","GRADUATE DICTION: ENGLISH",1.0,"NB",""
"08:703:539","UNIVERSITY CHOIR",1.0,"NB",""
"08:703:541","SYMPHONIC WINDS",1.0,"NB",""
"08:703:543","SYMPHONY BAND",1.0,"NB",""
"08:703:545","ORCHESTRA/WIND ENSEMBLE",1.0,"NB",""
"08:703:547","RUTGERS SINFONIA",1.0,"NB",""
"08:703:549","GLEE CLUB",1.0,"NB",""
"08:703:551","BASSOON REED MAKING",1.0,"NB",""
"08:703:552","OBOE REED MAKING",1.0,"NB",""
"08:703:553","OPERA WORKSHOP",1.0,"NB",""
"08:703:555","CHAMBER ENSEMBLE",1.0,"NB",""
"08:703:558","STAGE MOVEMENT FOR SINGERS",2.0,"NB",""
"08:703:563","CONDUCTING",3.0,"NB",""
"08:703:575","APPLIED MAJOR LESSON",3.0,"NB",""
"08:703:599","INDEPENDENT STUDY","","NB",""
"08:703:600","ADVANCED PERF STUDY",3.0,"NB",""
"08:703:601","PERFORMANCE PROJECT",1.0,"NB",""
"08:703:619","JAZZ CHAMBER ENSEMBLE",1.0,"NB",""
"08:703:631","CASTLETON ARTIST TRAINING SEMINAR","","NB",""
"08:703:655","CHAMBER ENSEMBLE",1.0,"NB",""
"08:703:663","CONDUCTING",3.0,"NB",""
"08:703:675","APPLIED MAJOR LESSON",3.0,"NB",""
"08:703:699","INDEPENDENT STUDY","","NB",""
"08:703:701","PERFORMANCE STUDY DMA & AD",1.0,"NB",""
"08:703:703","CONDUCTING STUDY DMA & AD",1.0,"NB",""
"08:703:800","MATRICULATION CONTD",0.0,"NB",""
"08:703:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"08:703:844","RESEARCH INTERNSHIP","","NB",""
"08:703:877","TEACHING ASSISTANTSHIP","","NB",""
"09:910:220","INTRO TO SOCIAL WORK AND SOCIAL JUSTICE",3.0,"NB",""
"09:910:221","SPECIAL TOPICS",3.0,"NB",""
"09:910:222","CONFRONTING ANTI-BLACK RACISM",3.0,"NB",""
"09:910:224","HOUSING INEQUALITY & HOMELESSNESS",3.0,"NB",""
"09:910:227","GLOBAL SOCIAL WORK",3.0,"NB",""
"09:910:228","UNDERSTANDING VIOLENCE:CAUSES, CONSEQUENCES & SOCIAL JUSTICE CHANGE",3.0,"NB",""
"09:910:311","SOCIAL WELFARE POLICY AND SERVICES",3.0,"NB",""
"09:910:402","HUM BEHAV&SOC ENV I",3.0,"NB",""
"09:910:406","DIVERSTIY AND OPPRESSION",3.0,"NB",""
"09:910:472","GENERALIST PRACTICEI",3.0,"NB",""
"09:910:476","CHILD WEL SER & PRAC",3.0,"NB",""
"10:501:203","INTRODUCTION TO HEALTH ADMINISTRATION",3.0,"NB",""
"10:501:207","ACCOUNTING FOR SUPERVISORS AND MANAGERS",3.0,"NB",""
"10:501:260","HEALTH CARE SYSTEMS",3.0,"NB",""
"10:501:298","INDEPENDENT STUDY","","NB",""
"10:501:310","ADMINISTRATIVE ISSUES FOR HEALTHCARE MANAGERS",3.0,"NB",""
"10:501:332","HEALTH ECONOMICS",3.0,"NB",""
"10:501:333","FINANCIAL ASPECTS OF HEALTH ADMINISTRATION",3.0,"NB",""
"10:501:335","POPULATION HEALTH",3.0,"NB",""
"10:501:354","MARKETING FOR HEALTH CARE ORGANIZATIONS",3.0,"NB",""
"10:501:356","HEALTH CARE ETHICS & LAW",3.0,"NB",""
"10:501:360","MANAGING PUBLIC SECTOR ORGANIZATIONS",3.0,"NB",""
"10:501:362","NONPROFIT MANAGEMENT",3.0,"NB",""
