"code","title","subject"
"EDH7508","Finance in Higher Education","EDH - Education: Higher"
"EDH7631","Managing change, conflict, and stability in Higher Education","EDH - Education: Higher"
"EDH7636","Organizational Theory and Practices in Higher Education","EDH - Education: Higher"
"EDH7638","Advanced Seminar in Higher Education","EDH - Education: Higher"
"EDH7665","Higher Education Leadership","EDH - Education: Higher"
"EDH7919","Research","EDH - Education: Higher"
"EDH7934","Higher Ed Literature, Research, and Professional Writing Seminar","EDH - Education: Higher"
"EDH7980","Dissertation","EDH - Education: Higher"
"EDM5917","Directed Research","EDM - Education: Middle School"
"EDM5937","Special Topics","EDM - Education: Middle School"
"EDM6909","Research Report","EDM - Education: Middle School"
"EDM6918","Directed Research","EDM - Education: Middle School"
"EDM6938","Special Topics","EDM - Education: Middle School"
"EDP5917","Directed Research","EDP - Education: Psychology"
"EDP5937","Special Topics","EDP - Education: Psychology"
"EDP6213","Seminar in Applied Learning and Instruction I","EDP - Education: Psychology"
"EDP6217","Seminar in Applied Learning and Instruction II","EDP - Education: Psychology"
"EDP6909","Research Report","EDP - Education: Psychology"
"EDP6918","Directed Research","EDP - Education: Psychology"
"EDP6936","Capstone in Applied Learning & Instruction","EDP - Education: Psychology"
"EDP6938","ST: Emotions and Learning","EDP - Education: Psychology"
"EDP7517","Facilitating Learning, Development and Motivation","EDP - Education: Psychology"
"EDS5356","Mentoring and Clinical Supervision of Pre-professional Educators","EDS - Education: Supervision"
"EDS6123","Instructional  Supervision I: Clinical Supervision ","EDS - Education: Supervision"
"EDS6130","Instructional Supervision II: Instructional Coaching and Mentoring","EDS - Education: Supervision"
"EDS6365","Education and National Development","EDS - Education: Supervision"
"EDS6909","Research Report","EDS - Education: Supervision"
"EEC5205","Programs and Trends in Early Childhood Education","EEC - Education: Early Childhood"
"EEC5745","Child Life: Psychosocial Care of Children in Health Settings","EEC - Education: Early Childhood"
"EEC5917","Directed Research","EEC - Education: Early Childhood"
"EEC5937","Special Topics","EEC - Education: Early Childhood"
"EEC6216","Communicative Arts in Early Childhood Education","EEC - Education: Early Childhood"
"EEC6269","Play Development, Intervention, and Assessment","EEC - Education: Early Childhood"
"EEC6405","Home-School-Community Interaction in Early Childhood Education","EEC - Education: Early Childhood"
"EEC6406","Guiding and Facilitating Social Competence","EEC - Education: Early Childhood"
"EEC6606","Global Issues in Early Childhood","EEC - Education: Early Childhood"
"EEC6909","Research Report","EEC - Education: Early Childhood"
"EEC6918","Directed Research","EEC - Education: Early Childhood"
"EEC6938","Special Topics","EEC - Education: Early Childhood"
"EEC6947","Practicum in Child, Family, and Community Sciences","EEC - Education: Early Childhood"
"EEC7055","Advocacy, Public Policy, and Program Evaluation","EEC - Education: Early Childhood"
"EEC7058","Theoretical Foundations of Early Childhood","EEC - Education: Early Childhood"
"EEC7409","Current Trends in Child, Family, and Community Sciences","EEC - Education: Early Childhood"
"EEC7673","Early Childhood: Professional Publishing and Grant Writing","EEC - Education: Early Childhood"
"EEC7676","Critical Analysis of Early Childhood Research","EEC - Education: Early Childhood"
"EEC7945","Early Childhood: Internship in Teaching and Supervision","EEC - Education: Early Childhood"
"EEC7948","Early Childhood: Internship in Research","EEC - Education: Early Childhood"
"EEC7980","Dissertation","EEC - Education: Early Childhood"
"EEE5265","Biomedical Effects and Applications of Electromagnetic Energy","EEE - Eng: Electrical & Electronic"
"EEE5279","Advanced Bioelectronics Systems","EEE - Eng: Electrical & Electronic"
"EEE5323","Radio Frequency Integrated Circuit Design","EEE - Eng: Electrical & Electronic"
"EEE5332C","Thin Film Technology","EEE - Eng: Electrical & Electronic"
"EEE5336","Computer-Aided Design of VLSI","EEE - Eng: Electrical & Electronic"
"EEE5352","Semiconductor Material and Device Characterization","EEE - Eng: Electrical & Electronic"
"EEE5353","Semiconductor Device Modeling and Simulation","EEE - Eng: Electrical & Electronic"
"EEE5356C","Fabrication of Solid-State Devices","EEE - Eng: Electrical & Electronic"
"EEE5370","Operational Amplifiers","EEE - Eng: Electrical & Electronic"
"EEE5378","CMOS Analog and Digital Circuit Design","EEE - Eng: Electrical & Electronic"
"EEE5390C","Full-Custom VLSI Design","EEE - Eng: Electrical & Electronic"
"EEE5445","Terahertz (THz) Integrated Systems","EEE - Eng: Electrical & Electronic"
"EEE5513","Digital Signal Processing Applications","EEE - Eng: Electrical & Electronic"
"EEE5542","Random Processes I","EEE - Eng: Electrical & Electronic"
"EEE5555","Surface Acoustic Wave Devices and Systems","EEE - Eng: Electrical & Electronic"
"EEE5557","Introduction to Radar Systems","EEE - Eng: Electrical & Electronic"
"EEE5703","Verification and Validation of Digital Systems: The Complete Industry Lifecycle","EEE - Eng: Electrical & Electronic"
"EEE5781","Cyber-Physical Technologies for Smart Communities","EEE - Eng: Electrical & Electronic"
"EEE5790","Introduction to Secure Architectures","EEE - Eng: Electrical & Electronic"
"EEE5917","Directed Research","EEE - Eng: Electrical & Electronic"
"EEE6317","Power Semiconductor Devices and Integrated Circuits","EEE - Eng: Electrical & Electronic"
"EEE6326C","MEMS Fabrication Laboratory","EEE - Eng: Electrical & Electronic"
"EEE6327","Design of Video Coding Systems","EEE - Eng: Electrical & Electronic"
"EEE6338","Advanced Topics in Microelectronics","EEE - Eng: Electrical & Electronic"
"EEE6347","Trustworthy Hardware","EEE - Eng: Electrical & Electronic"
"EEE6358","Advanced Semiconductor Device I","EEE - Eng: Electrical & Electronic"
"EEE6406","Modern EDA Algorithms in VLSI","EEE - Eng: Electrical & Electronic"
"EEE6475","CMOS Analog and Digital Integrated Circuit Design","EEE - Eng: Electrical & Electronic"
"EEE6504","Adaptive Digital Signal Processing","EEE - Eng: Electrical & Electronic"
"EEE6505","Multidimensional Digital Processing","EEE - Eng: Electrical & Electronic"
"EEE6527","Compressive Sensing","EEE - Eng: Electrical & Electronic"
"EEE6543","Random Processes II","EEE - Eng: Electrical & Electronic"
"EEE6558","Advanced Radar Systems","EEE - Eng: Electrical & Electronic"
"EEE6712","Modeling and Analysis of Networked Cyber-Physical Systems","EEE - Eng: Electrical & Electronic"
"EEE6721","Evolvable Hardware","EEE - Eng: Electrical & Electronic"
"EEE6780","Advanced Topics in Real-Time Cyber Physical Systems","EEE - Eng: Electrical & Electronic"
"EEE7919","Directed Research","EEE - Eng: Electrical & Electronic"
"EEL5173","Linear Systems Theory","EEL - Engineering: Electrical"
"EEL5185","System Identification","EEL - Engineering: Electrical"
"EEL5245","Power Electronics","EEL - Engineering: Electrical"
"EEL5250","Power System Detection and Estimation","EEL - Engineering: Electrical"
"EEL5255","Advanced Power Systems Analysis","EEL - Engineering: Electrical"
"EEL5268","Communications and Networking for Smart Grid","EEL - Engineering: Electrical"
"EEL5291","Distributed Control and Optimization for Smart Grid","EEL - Engineering: Electrical"
"EEL5296","Advanced Microgrid Design and Operation","EEL - Engineering: Electrical"
"EEL5297","Introduction to Smart Grid","EEL - Engineering: Electrical"
"EEL5432","Satellite Remote Sensing","EEL - Engineering: Electrical"
"EEL5437C","Microwave Engineering","EEL - Engineering: Electrical"
"EEL5439C","RF and Microwave Active Circuits","EEL - Engineering: Electrical"
"EEL5462","Antenna Analysis and Design","EEL - Engineering: Electrical"
"EEL5582","Fundamentals of Wireless Communications","EEL - Engineering: Electrical"
"EEL5625","Applied Control Systems","EEL - Engineering: Electrical"
"EEL5630","Digital Control Systems","EEL - Engineering: Electrical"
"EEL5659","Introduction to Sensors","EEL - Engineering: Electrical"
"EEL5669","Introduction to Robotics and Autonomous Vehicles","EEL - Engineering: Electrical"
"EEL5690","Medical Robotics","EEL - Engineering: Electrical"
"EEL5691","Biomedical Sensors","EEL - Engineering: Electrical"
"EEL5706","Resilient Computer System Design","EEL - Engineering: Electrical"
"EEL5722C","Field-Programmable Gate Array (FPGA) Design","EEL - Engineering: Electrical"
"EEL5780","Wireless Networks","EEL - Engineering: Electrical"
"EEL5789","Software-Defined Networking","EEL - Engineering: Electrical"
"EEL5796","Big Data Computer Architecture and Systems","EEL - Engineering: Electrical"
"EEL5820","Image Processing","EEL - Engineering: Electrical"
"EEL5825","Machine Learning and Pattern Recognition","EEL - Engineering: Electrical"
"EEL5860","Software Requirements Engineering","EEL - Engineering: Electrical"
"EEL5862","Real-Time Systems","EEL - Engineering: Electrical"
"EEL5874","Expert Systems and Knowledge Engineering","EEL - Engineering: Electrical"
"EEL5881","Software Engineering I","EEL - Engineering: Electrical"
"EEL5917","Directed Research","EEL - Engineering: Electrical"
"EEL5937","ST: Software Engineering I","EEL - Engineering: Electrical"
"EEL5937.","ST: Advanced Verification of Digital Systems","EEL - Engineering: Electrical"
"EEL5937ST1","Introduction to Electronic Design Automation","EEL - Engineering: Electrical"
"EEL5937ST2","Real-Time Systems","EEL - Engineering: Electrical"
"EEL5937ST3","Attacks and Defenses in Secure Architectures","EEL - Engineering: Electrical"
"EEL5937ST4","Power System Dynamics and Stability","EEL - Engineering: Electrical"
"EEL5937ST5","Future Computing Systems for Emerging Workloads","EEL - Engineering: Electrical"
"EEL6026","Optimization of Engineering Systems","EEL - Engineering: Electrical"
"EEL6208","Advanced Machines","EEL - Engineering: Electrical"
"EEL6246","Power Electronics II","EEL - Engineering: Electrical"
"EEL6253","Power System Resilience","EEL - Engineering: Electrical"
"EEL6254","Power Systems Reliability","EEL - Engineering: Electrical"
"EEL6257","Data Analytics in Energy Systems","EEL - Engineering: Electrical"
"EEL6266","Power System Optimization","EEL - Engineering: Electrical"
"EEL6269","Advanced Topics in Power Engineering","EEL - Engineering: Electrical"
"EEL6272","Smart Power Grids Protection","EEL - Engineering: Electrical"
"EEL6278","Attacks and Defenses in Secure Cyber-Physical Systems","EEL - Engineering: Electrical"
"EEL6361","Emerging Device Computing Architectures","EEL - Engineering: Electrical"
"EEL6364","Neuromorphic Computing Architecture, Circuit and Device","EEL - Engineering: Electrical"
"EEL6425C","RF and Microwave Measurement Techniques","EEL - Engineering: Electrical"
"EEL6481","Numerical Techniques in Electromagnetics","EEL - Engineering: Electrical"
"EEL6482","Electromagnetic Theory I","EEL - Engineering: Electrical"
"EEL6489","Advanced Topics in Electromagnetics and Microwaves","EEL - Engineering: Electrical"
"EEL6504","Wireless Communications","EEL - Engineering: Electrical"
"EEL6530","Communication Theory","EEL - Engineering: Electrical"
"EEL6532","Information Theory and Coding","EEL - Engineering: Electrical"
"EEL6537","Detection and Estimation","EEL - Engineering: Electrical"
"EEL6590","Advanced Topics in Communications","EEL - Engineering: Electrical"
"EEL6616","Adaptive Control","EEL - Engineering: Electrical"
"EEL6618","Probabilistic Methods for Neural Coding and Control","EEL - Engineering: Electrical"
"EEL6619","Nonlinear Robust Control and Applications","EEL - Engineering: Electrical"
"EEL6621","Nonlinear Control Systems","EEL - Engineering: Electrical"
"EEL6662","Advanced Robotics","EEL - Engineering: Electrical"
"EEL6667","Mobile Robotic Systems","EEL - Engineering: Electrical"
"EEL6671","Modern and Optimal Control Systems","EEL - Engineering: Electrical"
"EEL6674","Optimal Estimation for Control","EEL - Engineering: Electrical"
"EEL6675","Stochastic Control","EEL - Engineering: Electrical"
"EEL6683","Cooperative Control of Networked Autonomous Systems","EEL - Engineering: Electrical"
"EEL6723","Reconfigurable Logic Applications","EEL - Engineering: Electrical"
