"course_code","course_name","description","department","credits"
"BIOCHEM 990","RESEARCH","Independent laboratory research in preparation of a graduate thesis or dissertation under supervision of a faculty member.","Biochemistry (BIOCHEM)","1-12 credits."
"BSE 1","COOPERATIVE EDUCATION PROGRAM","Full-time off-campus work experience which combines classroom theory with practical knowledge of operations to provide a background upon which to base a professional career.","Biological Systems Engineering (BSE)","1 credit."
"BSE 170","PRODUCT DESIGN PRACTICUM","Work in small groups to design, fabricate, and test a device that solves a real world problem.  Includes retrieval techniques, specification writing, methods for enhancing creativity, selection methodologies, safety engineering, sustainability in design, shop safety, fabrication equipment and techniques, and oral and written communication.","Biological Systems Engineering (BSE)","2 credits."
"BSE 249","ENGINEERING PRINCIPLES FOR BIOLOGICAL SYSTEMS","Applications of basic engineering principles such as mass and energy balances, psychrometric heat and mass transfer and fluid flow to problems encountered in agricultural and biological systems including grain conditioning, fruit and vegetable storage, food processing, animal housing, and environmental control.","Biological Systems Engineering (BSE)","3 credits."
"BSE 270","INTRODUCTION TO COMPUTER AIDED DESIGN","Introduction to computer aided design (CAD) concepts and techniques, including two- and three-dimensional drawing presentation, methods of graphic communication and design synthesis. Specific topics include parametric solid modeling, part design, survey data and surface construction, orthographic drawings, dimensioning rules and drawing standards, assemblies, and animation.","Biological Systems Engineering (BSE)","3 credits."
"BSE 289","HONORS INDEPENDENT STUDY","Research work for Honors students under direct guidance of a faculty member in an area of Biological Systems Engineering.  Students are responsible for arranging the work and credits with the supervising instructor.","Biological Systems Engineering (BSE)","1-2 credits."
"BSE 299","INDEPENDENT STUDY","Research work for students under direct guidance of a faculty member in an area of Biological Systems Engineering.  Students are responsible for arranging the work and credits with the supervising instructor.","Biological Systems Engineering (BSE)","1-3 credits."
"BSE 301","LAND INFORMATION MANAGEMENT","An introduction to land information management through the principles of geospatial technologies and methods for analysis and interpretation of geospatial data. Includes both the basic land surveying technology and advanced remote observation of land resources by airborne and space-based sensors.","Biological Systems Engineering (BSE)","3 credits."
"BSE 308","CAREER MANAGEMENT FOR ENGINEERS","Develop engineering career and life skills in time management, housing selection, financial management, the job search process, professional networking, branding and social media presence, professional development and professional society membership, leadership, professional ethics, and registration/licensure. Understand future trends in digital technology, climate change, diversity, and sustainability and how they affect career opportunities in the engineering field.","Biological Systems Engineering (BSE)","1 credit."
"BSE 310","PROJECT ECONOMICS & DECISION ANALYSIS","Evaluation techniques for research, development  engineering projects. Covers the time value of money and other cash-flow concepts, capital budgeting, economic practices and techniques used to evaluate and optimize decisions, and research  development project portfolio management techniques.","Biological Systems Engineering (BSE)","3 credits."
"BSE/​AN SCI  344","DIGITAL TECHNOLOGIES FOR ANIMAL MONITORING","Introduces key concepts of sensor technology used for livestock and companion animal monitoring and veterinary medicine. Describes applications of Artificial Intelligence (AI) systems for livestock animals and veterinary medicine, including animal monitoring, computer-aided diagnosis, and optimized farm management decisions.","Biological Systems Engineering (BSE)","3 credits."
"BSE 349","QUANTITATIVE TECHNIQUES FOR BIOLOGICAL SYSTEMS","Principles of how energy and materials are utilized in Cells, organisms and ecosystems.  Mass transfer, heat and energy balances applied to cell metabolism, plants, and ecosystems.  Quantification of biological processes to allow manipulation for human benefit.","Biological Systems Engineering (BSE)","3 credits."
"BSE 364","ENGINEERING PROPERTIES OF FOOD AND BIOLOGICAL MATERIALS","Study of various physical, mechanical, thermal and other properties of food and biological materials. Importance of such property values on the design and operation of various food and bioprocess engineering systems.","Biological Systems Engineering (BSE)","3 credits."
"BSE 365","MEASUREMENTS AND INSTRUMENTATION FOR BIOLOGICAL SYSTEMS","Principles of instrumentation and measurement systems, analysis of experimental data, electronic components, instrumentation for measuring various parameters of biological systems (e.g., temperature, force, flow).","Biological Systems Engineering (BSE)","3 credits."
"BSE/​ENVIR ST  367","RENEWABLE ENERGY SYSTEMS","Learn about the state-of-the-art in renewable energy applications including biomass for heat, electric power and liquid fuels as well as geo-energy sources such as wind, solar, and hydro power. Practice engineering calculations of power and energy availability of renewable energy sources and learn about requirements for integrating renewable energy sources into production, distribution and end-use systems.","Biological Systems Engineering (BSE)","3 credits."
"BSE/​CIV ENGR/​SOIL SCI  372","ON-SITE WASTE WATER TREATMENT AND DISPERSAL","On-site treatment and dispersal of waste water from homes, commercial sources and small communities. Sources, pretreatment units, nutrient removal units, constructed wetlands, surface and soil dispersal systems, recycle and reuse systems, regulations, alternative collection systems.","Biological Systems Engineering (BSE)","2 credits."
"BSE 375","SPECIAL TOPICS","Specialized subject matter of current interest to undergraduate students.","Biological Systems Engineering (BSE)","1-4 credits."
"BSE 380","INTRODUCTORY DATA SCIENCE FOR THE AGRICULTURAL AND LIFE SCIENCES","Agricultural and life scientists need to creatively apply physical, chemical, and biological principles to address technical, business, and environmental challenges. Many of these challenges involve numerical analyses, including the interpretation of large datasets. The fundamentals of computer coding using numerical software will be taught, using real-world data science challenges from the agricultural and life sciences.","Biological Systems Engineering (BSE)","3 credits."
"BSE 399","COORDINATIVE INTERNSHIP/COOPERATIVE EDUCATION","An internship under the guidance of a faculty or instructional academic staff member in BSE and internship site supervisor. Students are responsible for arranging the work and credits with the faculty or instructional academic staff member and the internship site supervisor.","Biological Systems Engineering (BSE)","1-8 credits."
"BSE 400","STUDY ABROAD IN BIOLOGICAL SYSTEMS ENGINEERING","Provides an area equivalency for courses taken on Madison Study Abroad Programs that do not equate to existing UW courses. Enrollment in a UW-Madison resident study abroad program","Biological Systems Engineering (BSE)","1-6 credits."
"BSE 405","ARTIFICIAL INTELLIGENCE IN AGRICULTURE","Provides an understanding of how cutting-edge Artificial Intelligence (AI) technologies revolutionize and optimize various aspects of the agricultural sector.  Covers topics related to advanced sensors for data acquisition, data processing and visualization, and machine learning models to inform agricultural decision making. Introduces both theoretical concepts and practical insights into real-world AI implementation in agriculture.","Biological Systems Engineering (BSE)","3 credits."
"BSE 460","BIOREFINING: ENERGY AND PRODUCTS FROM RENEWABLE RESOURCES","Concepts, processes, status quo and future direction of biorefining for production of energy (fuels), chemicals and materials from biomass, with emphases on chemical, biological and engineering aspects of the biorefining.","Biological Systems Engineering (BSE)","3 credits."
"BSE 461","FOOD AND BIOPROCESSING OPERATIONS","Principles of mechanics, fluid dynamics, and heat and mass transfer as applied to food and bioprocessing operations. Specific focus on unit operations and equipment associated with the products key to Wisconsin industries including pulp and paper, dairy products, ethanol, forage, and grain.","Biological Systems Engineering (BSE)","3 credits."
"BSE 464","HEAT AND MASS TRANSFER IN BIOLOGICAL SYSTEMS","Introduction to heat and mass transfer fundamentals, including transport mechanisms of conduction, convection, radiation, diffusion and evaporation. Development of governing equations and boundary conditions with application to living systems, controlled environments, water systems, and food processing. Introduction to, and application of, finite-difference and finitevolume methods, including computational fluid dynamics (CFD).","Biological Systems Engineering (BSE)","3 credits."
"BSE 472","SEDIMENT AND BIO-NUTRIENT ENGINEERING AND MANAGEMENT","Hydrologic, biologic and engineering applications in the design and management of sediment and bio-nutrient control systems.","Biological Systems Engineering (BSE)","3 credits."
"BSE 473","WATER MANAGEMENT SYSTEMS","Engineering and management applications of soil-plant-water relationships applied to water management systems and efficient water use.","Biological Systems Engineering (BSE)","3 credits."
"BSE/​M E  474","FLUID POWER","Engineering principles of design and analysis of fluid power systems and fluid power components.  Topics include hydraulic fluid properties, fluid flow and, positive displacement pumps, valves for pressure, flow, and directional control, linear and rotary actuators, accumulators, pressure compensation, load sensing, energy management and system efficiency.","Biological Systems Engineering (BSE)","3 credits."
"BSE/​M E  475","ENGINEERING PRINCIPLES OF AGRICULTURAL MACHINERY","Engineering design principles of machines for the production, processing and handling of crops for food, fuel, bio-mass and fiber. Environmental and biological factors that influence machine design and operation. Economic and capacity analysis of machines and systems.","Biological Systems Engineering (BSE)","3 credits."
