"course_code","course_title","department","credits","description"
"ARE 451","ADVANCED BUILDING CONSTRUCTION METHODS","Architectural Engineering (ARE)","4 Credits","Advanced building construction methods, including integration of building components in building envelopes. Prerequisite:CEM 442with C or better"
"ARE 461","LIGHTING DESIGN FOR THE BUILT ENVIRONMENT I","Architectural Engineering (ARE)","3 Credits","Builds uponARE 361to advance critical skills in illuminating engineering and applied lighting for the built environment, emphasizing integration between the lighting design process, technical fundamentals, and application to design. Extends depth in photometry by calculating illuminance with diffuse radiative transfer. Establishes design criteria, employs computer-based calculations as a verification tool, and creates solutions compliant with compulsory standards. Prerequisite:ARE 361with C or better"
"ARE 462","LIGHTING DESIGN FOR THE BUILT ENVIRONMENT II","Architectural Engineering (ARE)","4 Credits","Builds uponARE 461, extending lighting design skills and technical knowledge in applied illuminating engineering to produce defensible solutions to open ended engineering problems. Prioritize and balance competing criteria that addresses lighting requirements for the visual experience (e.g., vision, visual comfort, psychological reinforcement, color quality) and human health, while accounting for energy use and complying with compulsory standards. Demonstrate facility with the lighting design process, luminaire photometry, applied colorimetry, and software-based simulation. Prerequisite:ARE 461with C or better"
"ARE 499","SPECIAL TOPICS","Architectural Engineering (ARE)","1-16 Credits"," This course is repeatable for 16 credits."
"ARE 501","RESEARCH","Architectural Engineering (ARE)","1-16 Credits"," This course is repeatable for 16 credits."
"ARE 503","THESIS","Architectural Engineering (ARE)","1-16 Credits"," This course is repeatable for 999 credits."
"ARE 505","READING AND CONFERENCE","Architectural Engineering (ARE)","1-16 Credits"," This course is repeatable for 16 credits."
"ARE 506","PROJECTS","Architectural Engineering (ARE)","1-16 Credits"," This course is repeatable for 16 credits."
"ARE 599","SPECIAL TOPICS","Architectural Engineering (ARE)","0-16 Credits"," This course is repeatable for 16 credits."
"ARE 601","RESEARCH","Architectural Engineering (ARE)","1-16 Credits"," This course is repeatable for 16 credits."
"ARE 603","THESIS","Architectural Engineering (ARE)","1-16 Credits"," This course is repeatable for 999 credits."
"ARE 605","READING AND CONFERENCE","Architectural Engineering (ARE)","1-16 Credits"," This course is repeatable for 16 credits."
"ARE 699","SPECIAL TOPICS","Architectural Engineering (ARE)","1-16 Credits"," This course is repeatable for 16 credits."
"ART 003","UNDERGRADUATE RESEARCH","Art (ART)","0 Credits","Engage in research activities appropriate to the discipline; and through the research experience, acquire skills, techniques, and knowledge relevant to the field of study. In consultation with a faculty mentor, engage in research activity, and make and execute a plan for a project."
"ART 100","ART ORIENTATION","Art (ART)","2 Credits","Provides an introduction to the art resources and visual art faculty at Oregon State University. Explores artistic concepts and processes using a variety of art techniques. Introduces studio practices of working artists and how they explore issues in their field."
"ART 101","*INTRODUCTION TO THE VISUAL ARTS","Art (ART)","3 Credits","An introductory lecture course using visual materials with emphasis on methods and motivations that generate the visual experience, both past and present. Attributes:CFAH – Core Ed - Art &  Humanities General; CPLA – Bacc Core, Perspectives, Literature &  The Arts; LACF – Liberal Arts Fine Arts Core"
"ART 115","2-D CORE STUDIO","Art (ART)","4 Credits","Studio course that introduces the visual language, the elements of design, and the principles of organization. Emphasizes skills, concepts, and problem solving in the areas of two-dimensional design and color. Attributes:LACF – Liberal Arts Fine Arts Core"
"ART 117","3-D CORE STUDIO","Art (ART)","4 Credits","Studio course examining three-dimensional design elements and their spatial organization. Emphasizes innovative problem solving and exposure to varied media. Gives students a sound conceptual basis to apply to more advanced media-oriented courses."
"ART 121","DIGITAL CORE STUDIO","Art (ART)","4 Credits","An introductory studio art class using computers in the visual arts. Project-based exploration of digital imaging, layout, 3-D rendering, and video. Examination of the impact of digital technology on the visual arts from contemporary and historical perspectives."
"ART 131","DRAWING CORE STUDIO","Art (ART)","4 Credits","Introductory studio course in drawing techniques with emphasis on developing skills in perception and visual organization. Attributes:LACF – Liberal Arts Fine Arts Core"
"ART 199","SPECIAL STUDIES","Art (ART)","1-16 Credits"," This course is repeatable for 16 credits."
"ART 199H","SPECIAL STUDIES","Art (ART)","1-16 Credits","PREREQ: Honors College approval required. Attributes:HNRS – Honors Course Designator Equivalent to:ART 199 This course is repeatable for 16 credits. Recommended:Honors Department approval required."
"ART 204","*INTRODUCTION TO WESTERN ART: PREHISTORY TO HIGH MIDDLE AGES","Art (ART)","3 Credits","A survey of the painting, sculpture, architecture, and decorative arts of Europe and the Mediterranean between the Paleolithic period and the eleventh century. Attributes:CFAH – Core Ed - Art &  Humanities General; CPWC – Bacc Core, Perspectives, Western Culture; LACH – Liberal Arts Humanities Core"
"ART 205","*INTRODUCTION TO WESTERN ART: GOTHIC TO BAROQUE","Art (ART)","3 Credits","A survey of the painting, sculpture, architecture, and decorative arts of Europe between the late Middle Ages and the seventeenth century. Attributes:CFAH – Core Ed - Art &  Humanities General; CPWC – Bacc Core, Perspectives, Western Culture; LACH – Liberal Arts Humanities Core"
"ART 206","*INTRODUCTION TO WESTERN ART: NEOCLASSICISM TO CONTEMPORARY","Art (ART)","3 Credits","A survey of painting, sculpture and other visual arts in the Western world from the late eighteenth century to the present. Attributes:CFAH – Core Ed - Art &  Humanities General; CPLA – Bacc Core, Perspectives, Literature &  The Arts; LACH – Liberal Arts Humanities Core"
"ART 208","*INTRODUCTION TO ASIAN ART","Art (ART)","3 Credits","Introduces the distinctive, yet related, aesthetic traditions of South and Southeast Asia, Inner Asia, and East Asia. It focuses on architectural sites, sculptures, and paintings from prehistory to the present. Attributes:CFGH – Core Ed - Art &  Humanities Global; CPCD – Bacc Core, Perspectives, Cultural Diversity"
"ART 210","*HISTORY OF WESTERN ARCHITECTURE","Art (ART)","3 Credits","A survey of buildings and architectural thought in the West from antiquity to the twentieth century; focuses on major periods and movements of architectural history by examining building types, patrons, materials, building traditions, structural innovations and other critical aspects inherent to architecture. Attributes:CPWC – Bacc Core, Perspectives, Western Culture"
"ART 215","COLOR IN THE VISUAL ARTS","Art (ART)","4 Credits","Studio course followingART 115andART 117that examines the properties of colors and their interaction. Emphasizes problem solving and the experimental use of color. Prerequisite:ART 115with D- or better"
