"department","course_code","course_name","course_hours","course_description"
"Educational Policy and Leadership Studies Courses (EPLS)","EPLS:7380","Practicum in College Teaching","arr.","Supervised college teaching experience in courses related to major academic areas; collaboration with faculty course instructors."
"Educational Policy and Leadership Studies Courses (EPLS)","EPLS:7385","Teaching and Learning in Higher Education","3 s.h.","Current theoretical and empirical literature on teaching and learning in higher education; focus on development of effective teaching practice. Same as CSED:7385 , EDTL:7385 , GRAD:7385 , PSQF:7385 ."
"Educational Policy and Leadership Studies Courses (EPLS)","EPLS:7392","Mixed Methods Research","3 s.h.","Introduction to mixed methods research in education; knowledge and skills necessary to conduct mixed methods study; history and language of mixed methods research; identifying and processing arguments for and against mixed methods research; critical and justice-oriented perspectives on mixed methods research; strengths and weaknesses of published mixed methods studies; application of one or more mixed methods research designs to a research proposal. Requirements: formal introduction to quantitative and qualitative research methods, and familiarity with basic steps of research process. Recommendations: direct experience conducting research studies not required. Same as EDTL:7410 ."
"Educational Policy and Leadership Studies Courses (EPLS)","EPLS:7395","Educational Specialist Research","arr.","Individual instruction in the design, research, and writing of a research project of significant quality for upper-level graduate work."
"Educational Policy and Leadership Studies Courses (EPLS)","EPLS:7432","Strategies for Inclusive Leadership","3 s.h.","Applies practices of engaging difference within the contexts of higher education, K-12, student affairs, society, government, and community agency settings. Requirements: PhD, EdD, or advanced-level MA standing. Recommendations: introductory course on issues of race, culture, gender, sociopolitical issues, or structural oppression strongly recommended."
"Educational Policy and Leadership Studies Courses (EPLS)","EPLS:7433","Current Issues in Higher Education and Student Affairs","3 s.h.","Current issues related to higher education; opportunity to clarify perspectives; review of literature in a particular area of interest; readings, class discussions, independent research, consultations with professionals in the field, student presentations. Requirements: higher education and student affairs PhD standing."
"Educational Policy and Leadership Studies Courses (EPLS)","EPLS:7483","EdD Dissertation in Practice Proposal","1-3 s.h.","Supervision of EdD capstone proposal research, design, and writing. Requirements: completion of all EdD core and research coursework."
"Educational Policy and Leadership Studies Courses (EPLS)","EPLS:7485","EdD Dissertation in Practice","1-4 s.h.","Supervision of EdD capstone research, design, and writing. Prerequisites: EPLS:7483 . Requirements: educational policy and leadership studies EdD standing and completion of capstone proposal meeting."
"Educational Policy and Leadership Studies Courses (EPLS)","EPLS:7493","PhD Thesis","arr.","Supervision of research, design, and writing of PhD thesis; individual instruction."
"Education Honors Opportunity Program Courses (College of Education) (EHOP)","EHOP:4100","Honors Seminar in Education","2 s.h.","Introduction to research in education and related professions in preparation for honors exploratory final product; specific focus on a literature review."
"Education Honors Opportunity Program Courses (College of Education) (EHOP)","EHOP:4101","Senior Honors Project","1-2 s.h.","Collaboration with a faculty member on research project; written report. Prerequisites: EHOP:4100 ."
"Education Interdepartmental Courses (College of Education) (EALL)","EALL:4130","Introduction to Grant Writing","3 s.h.","Comprehensive training in grant proposal writing; basics of project development and management; core principles for writing small and large proposals to public and private funding sources; finer points of grant writing to increase competitiveness of future proposals and applications; for students with limited grant writing experience. Same as MUSM:4150 ."
"Education Interdepartmental Courses (College of Education) (EALL)","EALL:4200","Education Studies and Human Relations Academic Internship","arr.","Experiential learning opportunity to support career exploration and professional development in education and human relations related careers; students secure and participate in an internship, make connections between their internship experience, academic coursework, and future career goals; assignments support students in their internship role and allow for reflection on their ongoing experience; supplemental material and units aid in professional development."
